ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4428.7 at 16:51 21/7/2010  Report at 19:05 Wednesday 21/7/2010. Processed 19:19 Wednesday 21/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.088,0.18,0.175,TDO,3D Oil Ltd,0.18,,1084,0.18,0.19,-,,-,-,-,-0.27,-
0.026,0.014,-,-,DDD,3D Res Ltd,0.02,,-,0.021,0.025,-,,-,-,-,-1.9,-
0.109,0.029,0.06,0.06,AAO,A'asia Gold,0.06,,500,0.048,0.06,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,0.025,-,,-,-,-,-,-
0.67,0.21,0.245,0.245,ARH,A'asian Resour,0.245,,30,0.245,0.255,-,,-,-,-,-1.4,-
0.42,0.135,0.165,0.16,AAM,A1 Min Ltd,0.165,0.5,2269,0.16,0.165,-,,-,-,-,-3.56,-
0.07,0.016,0.027,0.026,ABU,ABM Res NL,0.027,,6401,0.026,0.027,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.095,,-,0.09,0.13,-,,-,-,-,-1.94,-
0.60,0.28,0.33,0.30,ACB,A-Cap Res,0.31,-2,1786,0.30,0.31,-,,-,0.14,-,-0.91,-
0.27,0.13,0.25,0.205,ACS,Accent Res NL,0.24,4,5498,0.23,0.24,-,,-,-,-,-1.53,-
0.029,0.004,0.012,0.012,AEX,Acclaim Explore,0.012,,9431,0.011,0.013,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.025,-,,-,-,-,-,-
0.14,0.05,0.065,0.05,AIV,Activex Ltd,0.05,-1.6,2415,0.05,0.063,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.01,,-,-,0.009,-,,-,-,-,-,-
0.595,0.303,0.50,0.485,ADU,Adamus Res,0.485,-1.5,5403,0.485,0.50,-,,-,-,-,-12.87,-
0.065,0.019,0.028,0.028,ADD,Adavale Resource,0.028,,1000,0.026,0.028,-,,-,0.02,-,-0.96,-
0.215,0.085,-,-,ADE,Adelaide Energy,0.089,,-,0.089,0.095,-,,-,-,-,0.97,9.2
0.395,0.089,0.17,0.16,ADN,Adelaide Res,0.17,1,2455,0.15,0.17,-,,-,-,-,-0.56,-
