ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4646.9 at 16:47 30/10/2009  Report at 19:05 Friday 30/10/2009. Processed 22:39 Friday 30/10/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.325,0.048,0.28,0.265,TDO,3D Oil Ltd,0.265,0.5,1791,0.265,0.27,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.023,,-,0.022,0.024,-,,-,-,-,-4.66,-
0.12,0.014,0.115,0.115,AAO,A'asia Gold,0.115,2.5,60,0.10,0.115,-,,-,-,-,-5.03,-
0.70,0.29,0.495,0.44,ARH,A'asian Resour,0.485,4.5,1474,0.46,0.485,-,,-,-,-,-2.85,-
0.245,0.06,0.225,0.21,AAM,A1 Min Ltd,0.225,2.5,5950,0.225,0.23,-,,-,-,-,-3.99,-
0.07,0.006,0.037,0.035,ABU,ABM Res NL,0.037,0.2,1516,0.034,0.037,-,,-,-,-,-0.65,-
0.33,0.13,0.25,0.215,AII,Abra Min Ltd,0.215,-3.5,1504,0.215,0.25,-,,-,-,-,-1.39,-
0.60,0.08,0.395,0.39,ACB,A-Cap Res,0.395,3.5,1976,0.39,0.395,-,,-,-,-,-2.93,-
0.27,0.055,0.155,0.155,ACS,Accent Res NL,0.155,,1167,0.155,0.16,-,,-,-,-,-1.37,-
0.008,0.003,0.007,0.006,AEX,Acclaim Explore,0.006,,31217,0.005,0.007,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,-,-,,-,-,-,-,-
0.12,0.028,0.095,0.095,AIV,Activex Ltd,0.095,0.5,53,0.091,0.095,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.055,,-,0.045,0.06,-,,-,-,-,-,-
0.53,0.10,0.42,0.40,ADU,Adamus Res,0.42,3,2579,0.40,0.42,-,,-,-,-,-10.25,-
0.065,0.01,0.057,0.048,ADD,Adavale Resource,0.048,-0.6,9646,0.048,0.05,-,,-,0.03,-,-0.3,-
0.16,0.035,0.125,0.12,ADE,Adelaide Energy,0.125,0.5,1722,0.115,0.125,-,,-,-,-,1.39,9.0
0.37,0.04,0.22,0.205,ADN,Adelaide Res,0.215,1.5,3976,0.205,0.215,-,,-,-,-,4.86,4.4
0.365,0.045,0.145,0.13,ADI,Adelphi Energy,0.14,1.5,2868,0.13,0.14,-,,-,-,-,-5.87,-
1.65,0.096,1.295,1.12,ABY,Aditya Birla,1.295,27,31523,1.29,1.295,-,,-,1.31,-,-24.26,-
0.054,0.008,0.019,0.017,ADY,Admiralty Res,0.018,0.1,76889,0.017,0.018,-,,-,-,-,-2.73,-
-,-,-,-,ADYN,  def,-,,-,-,-,-,,-,-,-,-,-
0.125,0.025,-,-,AVD,Advance Energy,0.10,,-,0.086,0.10,-,,-,0.04,-,-1.06,-
1.35,0.555,0.59,0.56,AED,AED Oil Ltd,0.56,-0.5,6029,0.56,0.575,-,,-,-,-,-66.9,-
0.18,0.01,0.14,0.14,AFR,African Energy Res cdi,0.14,0.5,830,0.135,0.14,-,,-,-,-,-1.5,-
