ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4979.9 at 2013-03-28T16:46:35. Report at Thursday, March 28, 2013. Processed Tuesday at 2013-04-02T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,.10,.10,TDO,3D Oil,.10,-,250,.071,.095,-,,-,-,-,-3.61,-,,
.045,.023,-,-,DDD,3D Res,.037,-,-,.03,.036,-,,-,-,-,-.10,-,,
.18,.047,.05,.047,ARH,A'asian Resources,.047,-.3,1777,.047,.055,-,,-,-,-,-2.33,-,,
.30,.18,.195,.195,AYC,A1 Gold,.195,+.5,200,.19,.195,-,,-,-,-,-.47,-,,
.065,.035,.043,.041,ABU,ABM Res,.043,+.1,67681,.042,.043,-,,-,-,-,-.43,-,,
.046,.013,.014,.014,AJC,Acacia Coal,.014,-,64,.014,.015,-,,-,-,-,-.42,-,,
.275,.09,.092,.09,ACB,A-Cap Res,.092,+.2,2976,.09,.092,-,,-,-,-,-1.08,-,,
.335,.18,-,-,ACS,Accent Res,.185,-,-,.18,.19,-,,-,-,-,-.86,-,,
.025,.011,.016,.016,AIV,ActiveX,.016,+.3,900,.013,.016,-,,-,-,-,-.48,-,,
.021,.011,-,-,ADD,Adavale Resources,.011,-,-,.012,.016,-,,-,-,-,-1.58,-,,
.115,.035,-,-,ADN,Adelaide Res,.04,-,-,.04,.044,-,,-,-,-,-3.84,-,,
.73,.385,.45,.435,ABY,Aditya Birla,.435,-.5,760,.435,.46,5.00,,.27,1.61,11.49,1.34,32.5,,
.052,.031,.033,.033,ADY,Admiralty Res,.033,-,30,.033,.034,-,,-,-,-,-2.52,-,,
.007,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.60,-,,
.099,.014,.018,.018,ADX,ADX Energy,.018,-,465,.018,.02,-,,-,-,-,-3.10,-,,
.335,.06,.265,.26,AQR,AEON Metals,.265,+1,120,.26,.27,-,,-,-,-,-.13,-,,
.295,.095,.13,.115,AFR,African Energy Res cdi,.12,+.5,8071,.125,.13,-,,-,-,-,-3.36,-,,
.35,.10,.12,.10,AGR,Aguia Res,.10,-2,440,.11,.12,-,,-,-,-,-11.68,-,,
8.35,3.10,3.94,3.86,AQG,Alacer Gold cdi,3.92,+10,3330,3.88,3.95,-,,-,-,-,-130.01,-,,
.42,.11,.14,.135,AUQ,Alara Res,.14,+1,350,.135,.14,-,,-,-,-,-2.58,-,,
.16,.07,.076,.071,ALY,Alchemy Resources,.075,-.1,2570,.072,.075,-,,-,-,-,-.39,-,,
.079,.014,.015,.014,AYN,Alcyone Res,.014,-,122617,.013,.015,-,,-,-,-,-.13,-,,
.03,.004,.005,.004,AYNO,  opt may15,.004,-.1,556,.004,.009,-,,-,-,-,-,-,,
.26,.20,-,-,AQI,Alicanto Min,.25,-,-,.23,-,-,,-,-,-,-1.50,-,,
1.60,.55,.595,.575,ALK,Alkane Res,.58,-,1889,.58,.60,-,,-,-,-,19.00,3.1,,
.19,.05,-,-,AHQ,Allegiance Coal,.055,-,-,.046,.059,-,,-,-,-,-.29,-,,
.025,.003,-,-,AHQO,  opt mar14,.003,-,-,-,.012,-,,-,-,-,-,-,,
.415,.145,.155,.15,AGS,Alliance Res,.155,+.5,678,.15,.155,-,,-,-,-,-1.25,-,,
.19,.048,-,-,AGE,Alligator Energy,.048,-,-,.048,.055,-,,-,-,-,-.64,-,,
.022,.008,-,-,AYR,Alloy Res,.009,-,-,.009,.011,-,,-,-,-,-.34,-,,
.05,.013,.014,.014,AYM,Altuis Mining,.014,-,550,.01,.014,-,,-,.04,-,-1.04,-,,
.33,.20,.22,.21,AOH,Altona Min,.22,+1,7009,.21,.22,-,,-,-,-,.90,24.4,,
.23,.125,.16,.155,AJM,Altura Min,.155,+.5,612,.155,.16,-,,-,-,-,-.72,-,,
1.405,.625,1.125,1.095,AWC,Alumina,1.11,+1,144157,1.10,1.12,2.80,,-,.93,2.52,-2.41,-,,
.245,.075,.24,.225,AQO,Ambassador Oil & Gas,.24,-.5,8324,.235,.24,-,,-,-,-,-4.44,-,,
