ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4899.0 at 2011-04-29T16:36:44. Report at Friday, April 29, 2011. Processed Saturday at 2011-04-30T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.14,-,-,TDO,3D Oil,.215,-,-,.20,.215,-,,-,-,-,-.44,-,,
.062,.019,.052,.051,DDD,3D Res,.051,-.2,1940,.048,.051,-,,-,-,-,-.93,-,,
.295,.044,.195,.185,AAO,A'asia Consolidated,.195,-,1517,.175,.195,-,,-,-,-,-1.22,-,,
.16,.011,-,-,AAOO,  opt apr13,.10,-,-,.10,.105,-,,-,-,-,-,-,,
.63,.20,.325,.315,ARH,A'asian Resources,.315,-1.5,1058,.31,.34,-,,-,-,-,.57,55.3,,
.27,.039,.049,.048,AAM,A1 Minerals,.049,+.1,4599,.048,.049,-,,-,-,-,-2.95,-,,
.052,.016,.052,.048,ABU,ABM Res,.048,-.2,108756,.048,.049,-,,-,-,-,.82,5.9,,
.39,.086,-,-,AII,Abra Min,.375,-,-,.375,.385,-,,-,-,-,-1.98,-,,
.76,.28,.355,.33,ACB,A-Cap Res,.355,-.5,5455,.35,.355,-,,-,-,-,-2.10,-,,
.46,.13,.28,.245,ACS,Accent Res,.28,+2.5,2637,.28,.285,-,,-,-,-,-.69,-,,
.027,.004,.004,.004,AEX,Acclaim Explore,.004,-.1,10053,.004,.005,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,.005,-,,-,-,-,-,-,,
.124,.046,.056,.052,AIV,Activex,.052,-.3,6160,.051,.059,-,,-,-,-,-1.06,-,,
.895,.387,.695,.67,ADU,Adamus Res,.68,-2,5340,.67,.68,-,,-,-,-,-38.53,-,,
.043,.015,.029,.029,ADD,Adavale Resources,.029,-,597,.029,.03,-,,-,.02,-,-.61,-,,
.185,.06,.145,.135,ADE,Adelaide Energy,.14,-,24669,.14,.145,-,,-,-,-,.37,37.8,,
.27,.125,.15,.145,ADN,Adelaide Res,.145,-.5,2670,.145,.15,-,,-,-,-,-.58,-,,
1.95,.62,1.95,1.80,ABY,Aditya Birla,1.80,-9,16351,1.80,1.84,-,,-,1.61,-,18.71,9.6,,
.055,.023,.04,.039,ADY,Admiralty Res,.039,-,13035,.038,.039,-,,-,-,-,3.01,1.3,,
.037,.007,.015,.015,AVD,Advance Energy,.015,-.1,5977,.015,.019,-,,-,-.02,-,-4.95,-,,
.01,.002,.004,.004,AVDOA,  opt aug12,.004,+.1,1250,.003,.005,-,,-,-,-,-,-,,
.265,.082,.085,.083,ADX,ADX Energy,.083,-.3,4038,.083,.085,-,,-,-,-,-.76,-,,
.61,.21,.235,.23,AED,AED Oil,.235,+.5,5529,.23,.235,-,,-,.89,-,-3.48,-,,
1.045,.064,.81,.76,AFR,African Energy Res cdi,.78,-2.5,17357,.765,.785,-,,-,-,-,-.63,-,,
.45,.086,.285,.275,AKI,African Iron,.28,-,1844,.275,.28,-,,-,-,-,1.05,26.7,,
.25,.015,-,-,AKIOA,  opt dec13,.115,-,-,.105,.11,-,,-,-,-,-,-,,
.033,.009,-,-,AAE,Agri Energy,.015,-,-,-,-,-,,-,-,-,-15.73,-,,
1.56,.405,-,-,AGR,Aguia Res,.98,-,-,.95,.95,-,,-,-,-,-5.47,-,,
10.53,7.61,9.99,9.81,AQG,Alacer Gold Corp cdi,9.85,-36,1781,9.74,10.00,-,,-,-,-,-,-,,
.675,.15,.55,.50,ALG,Alamar Res,.55,-,647,.55,.60,-,,-,-,-,-2.23,-,,
.40,.03,-,-,ALGO,  opt mar13,.40,-,-,.35,.40,-,,-,-,-,-,-,,
.51,.08,.36,.35,AUQ,Alara Res,.35,-1.5,1600,.35,.36,-,,-,-,-,-3.44,-,,
.30,.039,.14,.13,ALB,Albidon cdi,.14,+.5,3051,.13,.14,-,,-,-,-,18.52,.8,,
.815,.25,.27,.25,ALY,Alchemy Resources,.26,-1,5932,.255,.26,-,,-,-,-,-2.22,-,,
.145,.019,.13,.115,AYN,Alcyone Res,.125,-,253899,.12,.125,-,,-,-,-,-.20,-,,
.039,.021,-,-,AYNOB,  opt sep11,.033,-,-,-,.024,-,,-,-,-,-,-,,
2.73,.23,2.36,2.21,ALK,Alkane Res,2.24,-13,21778,2.23,2.25,-,,-,-,-,3.00,74.7,,
.54,.23,.25,.23,AGS,Alliance Res,.245,-,4695,.24,.245,-,,-,-,-,-1.90,-,,
.76,.29,.58,.52,ALD,Allied Gold,.54,-3.5,4142,.54,.55,-,,-,.35,-,6.45,8.4,,
.245,.12,.14,.13,AGE,Alligator Energy,.14,+.5,2541,.135,.145,-,,-,-,-,-,-,,
.067,.018,.038,.038,AYR,Alloy Res,.038,-.2,15000,.037,.038,-,,-,-,-,-.31,-,,
.452,.084,.335,.315,AOH,Altona Min,.315,-2.5,21268,.31,.32,-,,-,-,-,.57,55.3,,
.248,.115,.155,.15,AJM,Altura Min,.15,-.5,2097,.15,.155,-,,-,-,-,1.30,11.5,,
.065,.022,.025,.025,AJMOA,  opt aug11,.025,+.2,1250,.02,.025,-,,-,-,-,-,-,,
2.72,1.45,2.39,2.23,AWC,Alumina,2.26,-8,312433,2.26,2.27,6.17,f,.22,1.13,2.73,1.38,163.8,,
