ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4732.7 at 16:36 22/2/2010  Report at 19:05 Monday 22/2/2010. Processed 19:15 Monday 22/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.275,0.27,TDO,3D Oil Ltd,0.27,,1179,0.265,0.27,-,,-,-,-,-0.46,-
0.026,0.007,0.02,0.02,DDD,3D Res Ltd,0.02,,1000,0.018,0.021,-,,-,-,-,-4.66,-
0.12,0.018,-,-,AAO,A'asia Gold,0.065,,-,0.06,0.065,-,,-,-,-,-5.03,-
0.70,0.29,0.495,0.48,ARH,A'asian Resour,0.48,,220,0.48,0.49,-,,-,-,-,-2.85,-
0.42,0.11,0.325,0.31,AAM,A1 Min Ltd,0.32,1.5,4811,0.315,0.32,-,,-,-,-,-3.99,-
0.07,0.006,0.027,0.025,ABU,ABM Res NL,0.027,-0.1,18678,0.027,0.03,-,,-,-,-,-0.65,-
0.25,0.13,0.16,0.16,AII,Abra Min Ltd,0.16,,25,0.16,0.20,-,,-,-,-,-1.39,-
0.60,0.105,0.36,0.33,ACB,A-Cap Res,0.33,-3,1112,0.34,0.35,-,,-,-,-,-2.93,-
0.27,0.071,0.21,0.17,ACS,Accent Res NL,0.17,-2,5900,0.175,0.195,-,,-,-,-,-1.37,-
0.008,0.003,0.006,0.006,AEX,Acclaim Explore,0.006,,64900,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.02,-,,-,-,-,-,-
0.12,0.032,0.09,0.089,AIV,Activex Ltd,0.09,1,2000,0.08,0.09,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.012,,-,0.011,0.02,-,,-,-,-,-,-
0.53,0.29,0.405,0.39,ADU,Adamus Res,0.40,,4280,0.39,0.40,-,,-,-,-,-10.25,-
0.065,0.016,0.029,0.028,ADD,Adavale Resource,0.028,-0.2,567,0.029,0.037,-,,-,0.03,-,-0.3,-
0.16,0.04,0.15,0.14,ADE,Adelaide Energy,0.145,0.5,3529,0.135,0.145,-,,-,-,-,1.39,10.4
0.395,0.049,0.22,0.21,ADN,Adelaide Res,0.22,2.5,2788,0.21,0.22,-,,-,-,-,4.86,4.5
0.295,0.045,0.295,0.28,ADI,Adelphi Energy,0.29,1.5,4266,0.29,0.295,-,,-,-,-,-5.87,-
1.65,0.096,1.06,1.015,ABY,Aditya Birla,1.03,1,4559,1.03,1.04,-,,-,1.42,-,-17.34,-
0.037,0.011,0.014,0.012,ADY,Admiralty Res,0.014,0.2,288651,0.013,0.014,-,,-,-,-,-2.73,-
0.125,0.03,-,-,AVD,Advance Energy,0.06,,-,0.044,0.055,-,,-,0.04,-,-1.06,-
1.24,0.50,0.595,0.57,AED,AED Oil Ltd,0.585,1.5,1331,0.585,0.595,-,,-,-,-,-66.9,-
0.24,0.02,0.089,0.083,AFR,African Energy Res cdi,0.086,-0.3,2127,0.086,0.09,-,,-,-,-,-1.5,-
0.027,0.009,0.01,0.01,AAE,Agri Energy Ltd,0.01,0.1,10000,0.01,0.011,-,,-,0.19,-,-10.8,-
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.185,,-,0.18,0.24,-,,-,-,-,-1.12,-
0.25,0.035,0.135,0.125,AUQ,Alara Res Ltd,0.135,,2140,0.12,0.13,-,,-,-,-,-11.01,-
1.27,0.042,0.80,0.75,ALY,Alchemy Resource,0.79,3.5,7136,0.78,0.795,-,,-,-,-,-3.27,-
0.96,0.001,0.56,0.56,ALYO,  opt aug10,0.56,6,290,0.515,0.55,-,,-,-,-,-,-
0.06,0.029,-,-,AYN,Alcyone Res Ltd,0.034,,-,0.031,0.034,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,0.001,-,,-,-,-,-,-
0.49,0.18,0.315,0.30,ALK,Alkane Res Ltd,0.315,0.5,2216,0.305,0.315,-,,-,-,-,-0.25,-
0.98,0.363,0.545,0.52,AGS,Alliance Res,0.545,,1006,0.54,0.55,-,,-,-,-,-8.3,-
