ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4437.0 at 16:39 16/7/2010  Report at 19:05 Friday 16/7/2010. Processed 22:43 Friday 16/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.088,0.18,0.18,TDO,3D Oil Ltd,0.18,,315,0.18,0.19,-,,-,-,-,-0.27,-
0.026,0.012,-,-,DDD,3D Res Ltd,0.02,,-,0.02,0.025,-,,-,-,-,-1.9,-
0.109,0.029,-,-,AAO,A'asia Gold,0.06,,-,0.048,0.06,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,0.025,-,,-,-,-,-,-
0.67,0.21,0.25,0.245,ARH,A'asian Resour,0.245,-1.5,250,0.24,0.255,-,,-,-,-,-1.4,-
0.42,0.135,0.17,0.16,AAM,A1 Min Ltd,0.17,0.5,4312,0.165,0.17,-,,-,-,-,-3.56,-
0.07,0.016,0.027,0.026,ABU,ABM Res NL,0.027,0.1,37743,0.027,0.028,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.095,,-,0.105,0.13,-,,-,-,-,-1.94,-
0.60,0.28,0.335,0.33,ACB,A-Cap Res,0.335,1,528,0.33,0.335,-,,-,0.14,-,-0.91,-
0.27,0.13,-,-,ACS,Accent Res NL,0.16,,-,0.16,0.17,-,,-,-,-,-1.53,-
0.029,0.004,0.013,0.012,AEX,Acclaim Explore,0.012,-0.1,2485,0.012,0.013,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.025,-,,-,-,-,-,-
0.14,0.055,-,-,AIV,Activex Ltd,0.07,,-,0.064,0.07,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.01,,-,-,0.01,-,,-,-,-,-,-
