ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5251.4 at 2015-11-27T16:44:05. Report at Friday, November 27, 2015. Processed Saturday at 2015-11-28T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.69,.71,3.66,3.33,1PG,1-Page,3.60,+13,7270,3.60,3.61,-,,-,.08,-,-15.05,-,,
.086,.04,-,-,TDO,3D Oil,.044,-,-,.04,.044,-,,-,-,-,.97,4.5,,
.008,.003,-,-,DDD,3D Res,.003,-,-,.003,.004,-,,-,-,-,-.20,-,,
.019,.006,.013,.011,88E,88 Energy,.012,+.1,718398,.012,.013,-,,-,-,-,-8.45,-,,
.007,.002,.006,.005,88EO,  opt mar18,.006,+.1,23293,.005,.006,-,,-,-,-,-,-,,
.054,.024,.024,.024,AYC,A1 Gold,.024,-,1500,.023,.026,-,,-,-,-,-5.90,-,,
.03,.006,-,-,AYCO,  opt nov19,.008,-,-,.007,.008,-,,-,-,-,-,-,,
.04,.001,-,-,ABL,Abilene Oil & Gas,.012,-,-,.014,.028,-,,-,-,-,-4.89,-,,
.359,.074,.082,.077,ABU,ABM Res,.081,-.1,2805,.078,.081,-,,-,-,-,-3.81,-,,
.004,.001,.003,.002,AJC,Acacia Coal,.003,-,10062,.002,.003,-,,-,-,-,-.02,-,,
.062,.016,.02,.02,ACB,A-Cap Res,.02,+.2,250,.019,.02,-,,-,-,-,-.78,-,,
.36,.10,-,-,ACS,Accent Resources,-,-,-,.12,.15,-,,-,-,-,-7.67,-,,
.035,.01,-,-,AIV,ActiveX,.01,-,-,.01,.015,-,,-,-,-,-.15,-,,
.04,.002,-,-,ADD,Adavale Resources,.014,-,-,.015,.035,-,,-,-,-,-3.69,-,,
.041,.011,-,-,ADN,Adelaide Resources,.012,-,-,.011,.012,-,,-,-,-,-.44,-,,
.009,.004,-,-,ADNO,  opt sep16,.004,-,-,.002,.003,-,,-,-,-,-,-,,
.26,.145,.22,.195,ABY,Aditya Birla,.215,-,247,.195,.215,-,,-,.59,-,-48.00,-,,
.037,.014,-,-,ADY,Admiralty Res,.018,-,-,.018,.019,-,,-,-,-,-.48,-,,
.008,.003,.005,.005,ADX,ADX Energy,.005,-.1,3000,.004,.005,-,,-,-,-,.01,50.0,,
.12,.035,.035,.035,AQR,AEON Metals,.035,-,4000,.035,.039,-,,-,-,-,-3.09,-,,
.092,.045,.055,.052,AFR,African Energy Res cdi,.052,-.3,4295,.052,.055,-,,-,-,-,-1.17,-,,
.25,.10,-,-,AMN,Agrimin,.205,-,-,.18,.21,-,,-,-,-,-1.41,-,,
.15,.06,-,-,AMNOA,  opt dec15,.125,-,-,.125,.135,-,,-,-,-,-,-,,
.225,.025,.15,.14,AGR,Aguia Res,.15,+1,1270,.14,.15,-,,-,-,-,-4.32,-,,
3.39,2.02,2.69,2.61,AQG,Alacer Gold cdi,2.65,-1,442,2.63,2.69,-,,-,-,-,34.18,7.8,,
.042,.005,.014,.013,AUQ,Alara Res,.013,-.1,3063,.013,.015,-,,-,-,-,-.67,-,,
.007,.002,-,-,AUQO,  opt apr17,.005,-,-,.005,.007,-,,-,-,-,-,-,,
.051,.013,.017,.015,ALY,Alchemy Resources,.015,-.2,200,.015,.021,-,,-,-,-,-2.41,-,,
.048,.001,.032,.026,AWD,Aleator Energy,.026,-.6,196814,.026,.027,-,,-,-,-,-24.57,-,,
.085,.035,-,-,AQI,Alicanto Min,.04,-,-,.036,-,-,,-,-,-,-5.00,-,,
.055,.005,.053,.052,AQX,Alice Queen,.053,+.1,451,.042,.053,-,,-,-,-,-.89,-,,
.405,.20,.25,.235,ALK,Alkane Res,.235,-.5,1400,.235,.25,-,,-,-,-,-1.00,-,,
.023,.003,.003,.003,AHQ,Allegiance Coal,.003,-,2750,.003,.004,-,,-,-,-,-.34,-,,
.038,.012,.03,.029,AGS,Alliance Res,.029,-,14385,.029,.03,-,,-,-,-,-.87,-,,
.048,.021,.023,.023,AGE,Alligator Energy,.023,-,445,.023,.025,-,,-,-,-,-.29,-,,
.011,.005,.008,.007,AYR,Alloy Res,.007,-.1,10250,.007,.008,-,,-,-,-,-.60,-,,
.15,.045,.095,.09,ATC,Altech Chemicals,.095,-,1991,.095,.10,-,,-,-,-,-1.20,-,,
.025,.01,-,-,ATCOA,  opt dec15,.01,-,-,.003,-,-,,-,-,-,-,-,,
.21,.08,-,-,AOH,Altona Mining,.10,-,-,.096,.105,-,,-,-,-,5.88,1.7,,
.073,.009,.042,.041,AJM,Altura Mining,.041,-.1,13971,.041,.043,-,,-,-,-,-6.09,-,,
.044,.003,-,-,AJMO,  opt jun16,.024,-,-,.025,.027,-,,-,-,-,-,-,,
2.10,1.077,1.18,1.15,AWC,Alumina,1.155,-1,154843,1.15,1.155,8.46,f,.37,.95,7.32,3.13,36.9,,
.81,.35,-,-,AXZ,Amex Resources,-,-,-,.34,.45,-,,-,-,-,-21.11,-,,
.19,.025,-,-,AHR,Anchor Res,-,-,-,.005,.19,-,,-,-,-,-2.06,-,,
1.25,.95,-,-,ATM,Aneka Tambang cdi,-,-,-,1.19,-,-,,-,-,-,564.55,-,,
.013,.005,-,-,AAR,Anglo Aust Res,.006,-,-,.007,.008,-,,-,-,-,-4.11,-,,
3.39,1.50,-,-,AGG,Anglogold Ashanti cdi,1.95,-,-,1.75,1.94,-,,-,7.44,-,-546.47,-,,
.06,.026,.05,.05,AWV,Anova Metals,.05,-,5691,.05,.054,-,,-,-,-,-1.40,-,,
.19,.02,-,-,AVD,Antilles Oil & Gas,.037,-,-,.031,.055,-,,-,-,-,3.38,1.1,,
.025,.005,-,-,AVDOB,  opt jan17,.005,-,-,.002,.018,-,,-,-,-,-,-,,
.028,.003,.013,.013,AZY,Antipa Min,.013,-,5000,.012,.013,-,,-,-,-,-.21,-,,
.013,.001,-,-,AZYO,  opt may16,.004,-,-,.003,.004,-,,-,-,-,-,-,,
