ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4981.2 at 16:34 11/1/2010  Report at 19:05 Monday 11/1/2010. Processed 20:43 Monday 11/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.39,0.365,TDO,3D Oil Ltd,0.365,-0.5,2377,0.35,0.37,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.022,,-,0.021,0.025,-,,-,-,-,-4.66,-
0.12,0.018,0.075,0.075,AAO,A'asia Gold,0.075,,250,0.075,0.09,-,,-,-,-,-5.03,-
0.70,0.29,0.525,0.50,ARH,A'asian Resour,0.50,-1.5,1911,0.505,0.52,-,,-,-,-,-2.85,-
0.42,0.076,0.39,0.375,AAM,A1 Min Ltd,0.38,1,7063,0.38,0.39,-,,-,-,-,-3.99,-
0.07,0.006,0.038,0.035,ABU,ABM Res NL,0.037,0.2,43271,0.037,0.038,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.20,,-,0.175,0.19,-,,-,-,-,-1.39,-
0.60,0.105,0.385,0.36,ACB,A-Cap Res,0.36,-1.5,5966,0.36,0.39,-,,-,-,-,-2.93,-
0.27,0.055,0.225,0.18,ACS,Accent Res NL,0.21,4,12349,0.21,0.215,-,,-,-,-,-1.37,-
0.008,0.003,0.006,0.005,AEX,Acclaim Explore,0.005,,14882,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,-,-,,-,-,-,-,-
0.12,0.032,-,-,AIV,Activex Ltd,0.09,,-,0.091,0.095,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.025,,-,0.023,0.035,-,,-,-,-,-,-
0.53,0.165,0.48,0.475,ADU,Adamus Res,0.475,,2993,0.475,0.48,-,,-,-,-,-10.25,-
0.065,0.014,-,-,ADD,Adavale Resource,0.039,,-,0.039,0.044,-,,-,0.03,-,-0.3,-
0.16,0.037,0.14,0.135,ADE,Adelaide Energy,0.135,-0.5,390,0.135,0.14,-,,-,-,-,1.39,9.7
0.395,0.046,0.27,0.25,ADN,Adelaide Res,0.25,-1,5638,0.25,0.255,-,,-,-,-,4.86,5.1
0.185,0.045,0.175,0.165,ADI,Adelphi Energy,0.17,1.5,1103,0.165,0.175,-,,-,-,-,-5.87,-
1.65,0.096,1.425,1.385,ABY,Aditya Birla,1.41,2,3621,1.40,1.425,-,,-,1.42,-,-17.34,-
0.037,0.011,0.02,0.017,ADY,Admiralty Res,0.019,0.1,465997,0.018,0.019,-,,-,-,-,-2.73,-
0.125,0.029,-,-,AVD,Advance Energy,0.06,,-,0.057,0.065,-,,-,0.04,-,-1.06,-
1.24,0.50,0.71,0.665,AED,AED Oil Ltd,0.71,5.5,10285,0.71,0.715,-,,-,-,-,-66.9,-
0.24,0.018,0.15,0.14,AFR,African Energy Res cdi,0.145,-0.5,4855,0.14,0.145,-,,-,-,-,-1.5,-
0.23,0.14,-,-,ALG,Alamar Res Ltd,0.185,,-,0.185,0.24,-,,-,-,-,-1.12,-
0.25,0.035,0.145,0.145,AUQ,Alara Res Ltd,0.145,0.5,630,0.145,0.15,-,,-,-,-,-11.01,-
1.27,0.04,0.765,0.74,ALY,Alchemy Resource,0.74,-2,1566,0.74,0.75,-,,-,-,-,-3.27,-
0.96,0.001,-,-,ALYO,  opt aug10,0.50,,-,0.455,0.54,-,,-,-,-,-,-
0.06,0.039,0.041,0.04,AYN,Alcyone Res Ltd,0.04,,6705,0.04,0.041,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,0.001,-,-,,-,-,-,-,-
0.49,0.155,0.39,0.385,ALK,Alkane Res Ltd,0.385,-0.5,2450,0.385,0.39,-,,-,-,-,-0.25,-
0.98,0.363,0.635,0.615,AGS,Alliance Res,0.63,2.5,5752,0.62,0.63,-,,-,-,-,-8.3,-
0.57,0.29,0.34,0.33,ALD,Allied Gold Ltd,0.335,0.5,2492,0.33,0.335,-,,-,0.29,-,-1.92,-
0.045,0.011,0.034,0.034,AYR,Alloy Res,0.034,0.2,818,0.032,0.034,-,,-,-,-,-0.82,-
0.37,0.065,0.295,0.25,AJM,Altura Min Ltd,0.295,4.5,1184,0.27,0.29,-,,-,-,-,-4.6,-
0.08,0.01,-,-,AJMO,  opt may10,0.04,,-,0.03,0.06,-,,-,-,-,-,-
2.06,0.683,2.06,1.945,AWC,Alumina Ltd,2.06,13,208101,2.05,2.06,-,,-,1.30,-,9.42,21.9
0.43,0.205,0.275,0.265,AMU,Amadeus Energy,0.275,1.5,7067,0.27,0.275,-,,-,0.48,-,3.5,7.9
0.25,0.08,-,-,AXZ,Amex Res,0.20,,-,0.17,0.20,-,,-,-,-,-5.32,-
0.69,0.068,0.675,0.63,AMX,Ampella Min,0.67,4,8482,0.66,0.67,-,,-,-,-,-6.37,-
0.50,0.03,0.47,0.465,AMXO,  opt jul10,0.465,2.5,773,0.445,0.47,-,,-,-,-,-,-
0.193,0.032,-,-,AHR,Anchor Res,0.19,,-,0.175,0.18,-,,-,-,-,-1.57,-
0.03,0.001,-,-,AHRO,  opt mar10,0.007,,-,0.002,0.01,-,,-,-,-,-,-
2.72,0.78,2.67,2.61,AND,Andean Res Ltd,2.65,-2,1562,2.64,2.67,-,,-,-,-,-1.8,-
