ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4896.3 at 16:34 25/3/2010  Report at 19:06 Thursday 25/3/2010. Processed 19:21 Thursday 25/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.245,0.245,TDO,3D Oil Ltd,0.245,0.5,22,0.24,0.245,-,,-,-,-,-0.27,-
0.026,0.007,0.019,0.019,DDD,3D Res Ltd,0.019,-0.1,269,0.019,0.023,-,,-,-,-,-1.9,-
0.109,0.023,-,-,AAO,A'asia Gold,0.065,,-,0.065,0.08,-,,-,-,-,-1.28,-
0.70,0.295,0.465,0.455,ARH,A'asian Resour,0.455,,50,0.455,0.465,-,,-,-,-,-1.4,-
0.42,0.11,0.255,0.24,AAM,A1 Min Ltd,0.25,-0.5,6125,0.245,0.25,-,,-,-,-,-3.56,-
0.07,0.006,0.025,0.025,ABU,ABM Res NL,0.025,,2375,0.024,0.025,-,,-,-,-,-4.09,-
0.25,0.15,0.165,0.165,AII,Abra Min Ltd,0.165,,370,0.125,0.165,-,,-,-,-,-1.94,-
0.60,0.165,0.44,0.42,ACB,A-Cap Res,0.425,-1.5,2801,0.40,0.425,-,,-,0.14,-,-0.91,-
0.27,0.075,0.215,0.21,ACS,Accent Res NL,0.215,,1620,0.21,0.215,-,,-,-,-,-1.53,-
0.029,0.004,0.023,0.021,AEX,Acclaim Explore,0.022,,34838,0.021,0.022,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.002,0.025,-,,-,-,-,-,-
0.12,0.046,0.093,0.092,AIV,Activex Ltd,0.093,0.7,700,0.085,0.093,-,,-,-,-,-1.49,-
0.06,0.001,0.016,0.016,AIVO,  opt jul10,0.016,0.4,878,0.012,0.04,-,,-,-,-,-,-
0.517,0.303,0.43,0.405,ADU,Adamus Res,0.405,-2.5,1765,0.405,0.42,-,,-,-,-,-12.87,-
0.027,0.025,0.027,0.025,ADUR,  rts06aprd,0.025,,31000,0.027,0.035,-,,-,-,-,-,-
0.065,0.017,0.042,0.035,ADD,Adavale Resource,0.042,0.7,917,0.036,0.041,-,,-,0.02,-,-0.96,-
0.16,0.07,0.16,0.13,ADE,Adelaide Energy,0.13,-3,2951,0.145,0.15,-,,-,-,-,0.97,13.4
0.395,0.049,0.20,0.195,ADN,Adelaide Res,0.20,-0.5,2634,0.20,0.205,-,,-,-,-,-0.56,-
0.385,0.045,0.29,0.28,ADI,Adelphi Energy,0.285,,2375,0.275,0.285,-,,-,-,-,-4.27,-
1.65,0.13,1.005,0.975,ABY,Aditya Birla,0.98,-3.5,4118,0.975,1.005,-,,-,1.42,-,-17.34,-
0.037,0.009,0.011,0.01,ADY,Admiralty Res,0.011,0.1,266879,0.01,0.011,-,,-,-,-,0.09,12.2
0.125,0.03,-,-,AVD,Advance Energy,0.05,,-,0.036,0.04,-,,-,-,-,-3.1,-
1.24,0.50,0.685,0.66,AED,AED Oil Ltd,0.67,0.5,8411,0.655,0.67,-,,-,1.03,-,-48.17,-
0.24,0.023,0.083,0.083,AFR,African Energy Res cdi,0.083,,667,0.084,0.09,-,,-,-,-,-1.13,-
0.027,0.009,-,-,AAE,Agri Energy Ltd,0.011,,-,0.009,0.011,-,,-,-,-,15.8,0.1
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.165,,-,0.165,0.18,-,,-,-,-,-1.34,-
-,-,-,-,ALGO,  opt mar13,-,,-,0.015,0.08,-,,-,-,-,-,-
0.25,0.035,0.115,0.115,AUQ,Alara Res Ltd,0.115,0.5,499,0.115,0.135,-,,-,-,-,-1.9,-
1.27,0.042,0.705,0.685,ALY,Alchemy Resource,0.70,0.5,1866,0.685,0.70,-,,-,-,-,-3.2,-
0.96,0.002,-,-,ALYO,  opt aug10,0.435,,-,0.415,0.48,-,,-,-,-,-,-
0.06,0.029,0.033,0.032,AYN,Alcyone Res Ltd,0.032,-0.2,10198,0.031,0.032,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,-,-,,-,-,-,-,-
0.49,0.225,0.305,0.295,ALK,Alkane Res Ltd,0.30,,3035,0.295,0.31,-,,-,-,-,-0.25,-
0.98,0.40,0.42,0.405,AGS,Alliance Res,0.42,1,3886,0.415,0.42,-,,-,-,-,-1.97,-
0.55,0.25,0.325,0.32,ALD,Allied Gold Ltd,0.325,-1,4220,0.32,0.33,-,,-,0.26,-,-3.42,-
0.042,0.013,-,-,AYR,Alloy Res,0.025,,-,0.026,0.029,-,,-,-,-,-0.62,-
0.37,0.067,-,-,AJM,Altura Min Ltd,0.205,,-,0.205,0.215,-,,-,-,-,-5.11,-
0.08,0.005,-,-,AJMO,  opt may10,0.01,,-,0.005,0.01,-,,-,-,-,-,-
2.06,1.046,1.715,1.665,AWC,Alumina Ltd,1.665,-7,135190,1.665,1.675,2,f,-,1.21,1.20,-1.2,-
0.43,0.205,0.21,0.205,AMU,Amadeus Energy,0.205,,8166,0.205,0.21,-,,-,0.34,-,-10.17,-
0.25,0.085,-,-,AXZ,Amex Res,0.16,,-,0.08,0.16,-,,-,-,-,-2.85,-
1.39,0.165,1.27,1.15,AMX,Ampella Min,1.245,2.5,6537,1.22,1.245,-,,-,-,-,-7,-
1.15,0.05,1.08,1.05,AMXO,  opt jul10,1.08,,180,1.04,1.11,-,,-,-,-,-,-
0.28,0.032,0.22,0.22,AHR,Anchor Res,0.22,-3,1200,0.21,0.22,-,,-,-,-,-2.05,-
-,-,-,-,AHRNA,  def x opt,-,,-,-,-,-,,-,-,-,-,-
0.03,0.001,-,-,AHRO,  opt mar10,0.003,,-,-,-,-,,-,-,-,-,-
2.90,1.31,2.63,2.53,AND,Andean Res Ltd,2.60,-7,3098,2.58,2.64,-,,-,-,-,-4.64,-
1.14,0.97,-,-,ATM,Aneka Tambang cdi  1:5,1.14,,-,-,1.30,2.94,,0.24,0.10,2.58,0.7,162.9
0.044,0.021,-,-,AAR,Anglo Aust,0.025,,-,0.024,0.025,-,,-,-,-,-0.14,-
3.50,2.581,-,-,AGP,Anglo Pacific Grp,2.91,,-,2.91,-,15.87,,2.17,-,5.45,34.4,8.5
11.00,7.65,8.24,8.15,AGG,Anglogold Ashanti  5:1,8.23,-17,33,8.10,8.25,3.87,,-,-,0.47,-71.44,-
0.885,0.04,0.865,0.825,AZZ,Antares Energy,0.865,1.5,12485,0.855,0.865,-,,-,-,-,0.26,332.7
4.43,1.24,4.19,4.18,AVM,Anvil Min cdi,4.18,-2,195,4.10,4.18,-,,-,-,-,-23.97,-
0.115,0.035,0.035,0.035,AAL,Apac Coal,0.035,,1,0.035,0.044,-,,-,-,-,1.53,2.3
0.276,0.022,0.027,0.025,AXM,Apex Min NL,0.026,,169132,0.025,0.026,-,,-,-,-,-26.39,-
0.025,0.007,0.007,0.007,AXMO,  opt nov12,0.007,-0.1,10011,0.007,0.008,-,,-,-,-,-,-
0.76,0.35,0.57,0.535,AZO,Apollo Gas Ltd,0.535,-1.5,5934,0.535,0.565,-,,-,-,-,-,-
0.40,0.135,0.17,0.17,AON,Apollo Min Ltd,0.17,,125,0.16,0.17,-,,-,-,-,-6.59,-
0.012,0.012,-,-,AONO,  opt nov11,0.012,,-,0.016,0.02,-,,-,-,-,-,-
7.95,3.74,6.73,6.61,AQP,Aquarius Platinum,6.70,-8,11641,6.67,6.75,2.26,,9.20,-,0.34,20.79,32.2
11.38,2.345,10.85,10.65,AQA,Aquila Res,10.71,-27,4785,10.67,10.75,-,,-,-,-,-14.8,-
1.285,0.30,0.61,0.595,ARU,Arafura Resource,0.595,-1,2209,0.595,0.61,-,,-,-,-,-5.1,-
-,-,-,-,ARUN,  def,-,,-,-,-,-,,-,-,-,-,-
0.27,0.072,0.135,0.135,AAG,Aragon Res,0.135,0.5,3330,0.13,0.135,-,,-,-,-,-3.87,-
0.05,0.002,-,-,AAGO,  opt sep10,0.015,,-,0.005,0.015,-,,-,-,-,-,-
0.065,0.009,0.045,0.044,ARX,ARC Explore Ltd,0.045,0.1,406,0.042,0.045,-,,-,-,-,16.13,0.3
0.016,0.001,-,-,ARXO,  opt jun12,0.003,,-,0.003,0.01,-,,-,-,-,-,-
0.026,0.009,0.018,0.015,ARXOA,  opt jan11,0.018,0.3,2000,0.016,0.018,-,,-,-,-,-,-
0.21,0.052,-,-,AXE,Archer Explore,0.155,,-,0.155,0.175,-,,-,-,-,-1.93,-
0.23,0.046,0.19,0.18,ARD,Argent Min,0.18,-1.5,2260,0.175,0.19,-,,-,-,-,-3.42,-
0.06,0.01,0.035,0.035,ARDO,  opt jun11,0.035,-0.5,800,0.03,0.035,-,,-,-,-,-,-
0.115,0.03,0.07,0.065,AXT,Argo Explore,0.07,0.5,3550,0.067,0.07,-,,-,-,-,0.76,9.2
0.105,0.048,0.077,0.076,ARE,Argonaut Res,0.076,-0.1,1000,0.077,0.08,-,,-,-,-,0.61,12.5
0.13,0.031,-,-,AGY,Argosy Min cdi,0.045,,-,0.04,0.05,-,,-,-,-,-1.41,-
5.31,2.67,5.07,5.00,AOE,Arrow Energy,5.03,2,57980,5.03,5.04,-,,-,2.13,-,15.38,32.7
0.199,0.029,0.065,0.063,ARV,Artemis Res,0.065,,3500,0.068,0.07,-,,-,-,-,0.31,21.0
0.058,0.019,0.032,0.025,ARVOB,  opt jun11,0.025,-0.7,624,0.026,0.035,-,,-,-,-,-,-
0.099,0.004,0.02,0.019,ATN,Ashburton Min,0.019,-0.1,3200,0.019,0.021,-,,-,-,-,-0.83,-
0.115,0.012,0.105,0.10,AKM,Aspire Min Ltd,0.10,,5569,0.097,0.10,-,,-,-,-,-7.45,-
0.016,0.002,0.015,0.013,ARO,Astro Res NL,0.013,,967736,0.013,0.014,-,,-,-,-,-0.2,-
0.007,0.001,0.005,0.005,AROOB,  opt nov12,0.005,-0.2,67500,0.004,0.005,-,,-,-,-,-,-
0.12,0.021,0.10,0.10,AHN,Athena Res,0.10,,150,0.08,0.10,-,,-,-,-,-0.62,-
0.03,0.017,-,-,AHNOA,  opt apr12,0.029,,-,0.03,0.055,-,,-,-,-,-,-
0.10,0.04,0.06,0.06,ATV,Atlantic Gold NL,0.06,,1200,0.053,0.057,-,,-,-,-,-0.74,-
0.03,0.011,-,-,ATVCD,  ctg,0.03,,-,-,0.03,-,,-,-,-,-,-
0.045,0.013,0.014,0.014,ATVOA,  opt jan11,0.014,,1000,0.012,0.018,-,,-,-,-,-,-
2.55,1.15,2.43,2.35,AGO,Atlas Iron Ltd,2.40,-3,24700,2.39,2.42,-,,-,-,-,-15.5,-
0.125,0.019,0.075,0.072,AXY,Atom Energy Ltd,0.074,0.4,3820,0.071,0.074,-,,-,-,-,-0.88,-
0.01,0.001,-,-,AXYO,  opt oct10,0.001,,-,0.001,0.005,-,,-,-,-,-,-
0.17,0.088,0.16,0.14,ATQ,Atomic Res,0.155,0.5,7857,0.145,0.155,-,,-,-,-,-6.9,-
0.035,0.001,-,-,ATQO,  opt aug11,0.015,,-,0.015,0.03,-,,-,-,-,-,-
0.26,0.125,-,-,ACZ,Atticus Resource,0.18,,-,0.18,0.19,-,,-,-,-,-0.49,-
0.09,0.03,-,-,ACZO,  opt sep12,0.04,,-,0.042,0.068,-,,-,-,-,-,-
0.175,0.04,0.135,0.13,ADX,Audax Res,0.135,,9240,0.13,0.135,-,,-,-,-,-0.89,-
0.20,0.014,-,-,AUK,Augur Res Ltd,0.12,,-,0.125,0.14,-,,-,-,-,-0.82,-
0.03,0.009,-,-,AUKO,  opt jun10,0.03,,-,0.005,0.025,-,,-,-,-,-,-
