AFR MINOIL MARKETS excluding fixed interest,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4467.2 at 2012-04-30T17:03:40. Report at Monday, April 30, 2012. Processed Tuesday at 2012-05-01T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
.215,.069,-,-,TDO,3D Oil,.097,-,-,.097,.099,-,,-,-,-,-.62,-,,
.06,.035,-,-,DDD,3D Res,.035,-,100,.035,.039,-,,-,-,-,-.44,-,,
.37,.145,-,-,ARH,A'asian Resources,.165,-,45,.16,.165,-,,-,-,-,.47,35.1,,
.082,.033,.047,.045,ABU,ABM Res,.046,+.1,54896,.046,.047,-,,-,-,-,-.43,-,,
.14,.034,.037,.034,AJC,Acacia Coal,.036,+.1,14660,.036,.037,-,,-,-,-,-1.14,-,,
.45,.165,.23,.215,ACB,A-Cap Res,.23,+1,2745,.23,.235,-,,-,-,-,-2.06,-,,
.405,.22,.26,.26,ACS,Accent Res,.26,+1,137,.26,.29,-,,-,-,-,-.42,-,,
.245,.105,.20,.195,ACN,Acer Energy,.20,+1,4470,.19,.20,-,,-,-,-,-4.59,-,,
.055,.019,-,-,AIV,ActiveX,.025,-,-,-,-,-,,-,-,-,-.78,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,.002,-,,-,-,-,-,-,,
.037,.01,-,-,ADD,Adavale Resources,.016,-,-,-,-,-,,-,.01,-,-.51,-,,
.15,.055,.08,.075,ADN,Adelaide Res,.08,-,3312,.074,.08,-,,-,-,-,-.95,-,,
.80,.135,-,-,AAO,Adept Solutions,.205,-,-,-,-,-,,-,.10,-,-9.92,-,,
.10,.051,-,-,AAOO,  opt apr13,-,-,-,-,.29,-,,-,-,-,-,-,,
1.875,.65,.695,.655,ABY,Aditya Birla,.655,-1.5,5191,.655,.69,9.00,,1.41,1.67,13.74,12.66,5.2,,
.096,.041,.046,.045,ADY,Admiralty Res,.045,-.1,1053,.045,.047,-,,-,-,-,-.44,-,,
.016,.003,-,-,AVD,Advance Energy,.003,-,-,.003,.004,-,,-,-,-,-.73,-,,
.005,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.11,.062,.083,.08,ADX,ADX Energy,.081,-.2,6900,.083,.085,-,,-,-,-,-1.93,-,,
.915,.225,.25,.235,AFR,African Energy Res cdi,.24,-1,10262,.24,.245,-,,-,-,-,-1.92,-,,
.014,.004,.008,.008,AAE,Agri Energy,.008,+.1,650,.006,.008,-,,-,-,-,-.23,-,,
.93,.245,.25,.245,AGR,Aguia Res,.25,-,2191,.25,.26,-,,-,-,-,-9.22,-,,
12.30,7.60,8.00,7.88,AQG,Alacer Gold cdi,7.92,+7,3992,7.80,7.95,-,,-,-,-,28.59,27.7,,
.42,.23,.385,.375,AUQ,Alara Res,.375,-.5,1372,.375,.38,-,,-,-,-,-2.59,-,,
.258,.114,.13,.13,ALY,Alchemy Resources,.13,-1,5095,.125,.135,-,,-,-,-,-1.68,-,,
.13,.059,.061,.06,AYN,Alcyone Res,.06,-,10190,.06,.059,-,,-,-,-,-.52,-,,
2.547,.882,1.38,1.325,ALK,Alkane Res,1.35,+1.5,11187,1.345,1.35,-,,-,-,-,-1.00,-,,
.615,.115,.415,.355,AGS,Alliance Res,.355,-3.5,41051,.355,.36,-,,-,-,-,-1.77,-,,
4.00,.45,1.71,1.655,ALD,Allied Gold cdi,1.71,+4,172,1.71,1.755,-,,-,2.99,-,-3.03,-,,
.195,.076,.15,.145,AGE,Alligator Energy,.145,-.5,2834,.145,.15,-,,-,-,-,-.36,-,,
.076,.015,-,-,AYR,Alloy Res,.019,-,-,.017,.02,-,,-,-,-,-.33,-,,
.15,.06,-,-,AYM,Altuis Mining,.068,-,-,-,-,-,,-,.08,-,-.65,-,,
.375,.19,.29,.275,AOH,Altona Min,.285,+.5,9801,.28,.29,-,,-,-,-,-4.72,-,,
.23,.13,.225,.215,AJM,Altura Min,.215,-1,5113,.215,.22,-,,-,-,-,-.39,-,,
2.38,1.085,1.165,1.15,AWC,Alumina,1.16,+1,83481,1.15,1.16,5.68,f,.90,1.04,4.90,5.12,22.7,,
.26,.19,.225,.225,AMU,Amadeus Energy,.225,-,2235,.225,.23,-,,-,.30,-,.35,64.3,,
.245,.17,.195,.19,AQO,Ambassador Oil & Gas,.19,-1,1800,.19,.20,-,,-,-,-,-1.20,-,,
1.50,.68,1.10,1.05,AXZ,Amex Res,1.05,-4,367,1.01,1.05,-,,-,-,-,-3.46,-,,
