ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4511.8 at 2012-12-04T16:40:35. Report at Tuesday, December 4, 2012. Processed Wednesday at 2012-12-05T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,.125,.12,TDO,3D Oil,.12,+2,934,.11,.125,-,,-,-,-,-3.38,-,,
.047,.023,-,-,DDD,3D Res,.03,-,-,.03,.033,-,,-,-,-,-.34,-,,
.215,.066,.068,.066,ARH,A'asian Resources,.066,-.2,175,.066,.07,-,,-,-,-,-1.26,-,,
.30,.20,.27,.27,AYC,A1 Gold,.27,-1,-,.18,.27,-,,-,-,-,-,-,,
.078,.035,.048,.046,ABU,ABM Res,.047,-.1,40146,.046,.047,-,,-,-,-,-.41,-,,
.056,.015,.017,.016,AJC,Acacia Coal,.016,+.1,6400,.015,.017,-,,-,-,-,-.29,-,,
.325,.10,.11,.105,ACB,A-Cap Res,.11,+.5,159,.105,.11,-,,-,-,-,-2.00,-,,
.34,.20,.24,.24,ACS,Accent Res,.24,-,100,.22,.24,-,,-,-,-,-.91,-,,
.295,.105,.29,.285,ACN,Acer Energy,.285,-,2934,.285,.29,-,,-,-,-,-.90,-,,
.03,.013,-,-,AIV,ActiveX,.018,-,-,.018,.025,-,,-,-,-,-.59,-,,
.02,.01,-,-,ADD,Adavale Resources,.015,-,-,.012,.015,-,,-,-,-,-.58,-,,
.115,.035,.054,.052,ADN,Adelaide Res,.052,-.3,300,.052,.055,-,,-,-,-,-.68,-,,
.91,.385,.465,.44,ABY,Aditya Birla,.45,-1,4232,.45,.455,5.00,,.27,1.61,11.11,1.34,33.6,,
.071,.031,.033,.033,ADY,Admiralty Res,.033,-,250,.033,.035,-,,-,-,-,-2.45,-,,
.007,.002,-,-,AVD,Advance Energy,.003,-,-,.002,.003,-,,-,-,-,-.60,-,,
.099,.015,.017,.017,ADX,ADX Energy,.017,+.1,5005,.016,.018,-,,-,-,-,-3.10,-,,
.225,.06,.07,.07,AQR,AEON Metals,.07,-.5,200,.07,.079,-,,-,-,-,-1.36,-,,
.465,.11,.125,.11,AFR,African Energy Res cdi,.115,-,4759,.11,.115,-,,-,-,-,-2.89,-,,
.58,.12,.16,.16,AGR,Aguia Res,.16,-1,125,.16,.18,-,,-,-,-,-17.92,-,,
11.72,4.13,4.28,4.15,AQG,Alacer Gold cdi,4.17,-11,5151,4.17,4.19,-,,-,-,-,28.59,14.6,,
.42,.17,.185,.17,AUQ,Alara Res,.185,-,1592,.18,.185,-,,-,-,-,-1.50,-,,
.185,.072,-,-,ALY,Alchemy Resources,.075,-,-,.075,.087,-,,-,-,-,-1.19,-,,
.095,.031,.04,.039,AYN,Alcyone Res,.04,-,7121,.039,.04,-,,-,-,-,-.24,-,,
.03,.008,.018,.018,AYNO,  opt may15,.018,-,790,.018,.019,-,,-,-,-,-,-,,
.26,.20,-,-,AQI,Alicanto Min,.23,-,-,.205,.24,-,,-,-,-,-,-,,
1.615,.645,.67,.65,ALK,Alkane Res,.65,-1.5,3586,.645,.66,-,,-,-,-,-.52,-,,
.19,.052,-,-,AHQ,Allegiance Coal,.065,-,-,.055,.07,-,,-,-,-,-,-,,
.025,.008,-,-,AHQO,  opt mar14,.008,-,-,-,.02,-,,-,-,-,-,-,,
.615,.17,.225,.215,AGS,Alliance Res,.215,-1,1927,.215,.23,-,,-,-,-,-1.12,-,,
.195,.075,-,-,AGE,Alligator Energy,.075,-,-,.058,.075,-,,-,-,-,-.50,-,,
.027,.008,-,-,AYR,Alloy Res,.009,-,-,.009,.011,-,,-,-,-,-.39,-,,
