ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4234.4 at 2012-03-07T16:38:49. Report at Wednesday, March 7, 2012. Processed Thursday at 2012-03-08T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.24,.069,-,-,TDO,3D Oil,.072,-,-,.073,.077,-,,-,-,-,-.49,-,,
.061,.035,.044,.043,DDD,3D Res,.044,+.2,1355,.042,.048,-,,-,-,-,-.33,-,,
.41,.15,.19,.19,ARH,A'asian Resources,.19,-,5554,.185,.19,-,,-,-,-,-.07,-,,
.082,.03,.052,.05,ABU,ABM Res,.051,-.2,104923,.05,.052,-,,-,-,-,-.43,-,,
.185,.038,.041,.039,AJC,Acacia Coal,.04,-.1,33140,.04,.042,-,,-,-,-,-.02,-,,
.64,.165,.235,.225,ACB,A-Cap Res,.23,-,909,.22,.24,-,,-,-,-,-2.30,-,,
.405,.205,.305,.30,ACS,Accent Res,.30,-.5,155,.305,.32,-,,-,-,-,-.54,-,,
.245,.105,.205,.18,ACN,Acer Energy,.19,-2,16622,.19,.195,-,,-,-,-,-5.10,-,,
.072,.019,.02,.019,AIV,ActiveX,.019,-.1,1000,.019,.021,-,,-,-,-,-.78,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.037,.01,.013,.013,ADD,Adavale Resources,.013,-,118,.013,.014,-,,-,.01,-,-.47,-,,
.175,.055,.065,.062,ADN,Adelaide Res,.062,-.4,2346,.062,.068,-,,-,-,-,-.95,-,,
.80,.135,.24,.235,AAO,Adept Solutions,.235,-4.5,93,.235,.26,-,,-,.10,-,-9.92,-,,
.11,.051,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.95,.68,.77,.74,ABY,Aditya Birla,.755,-1.5,5104,.745,.775,9.00,,1.41,1.67,11.92,12.66,6.0,,
.097,.033,.05,.048,ADY,Admiralty Res,.049,+.1,3851,.049,.05,-,,-,-,-,-.44,-,,
.02,.005,-,-,AVD,Advance Energy,.005,-,-,-,-,-,,-,-.03,-,-4.44,-,,
.006,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.11,.062,.084,.082,ADX,ADX Energy,.084,-.1,9951,.084,.085,-,,-,-,-,-1.57,-,,
.915,.225,.305,.285,AFR,African Energy Res cdi,.29,-1,5040,.29,.31,-,,-,-,-,-1.58,-,,
.57,.175,.565,.565,AKI,African Iron,.565,-,160,.565,.57,-,,-,-,-,-2.70,-,,
.385,.055,-,-,AKIOA,  opt dec13,.365,-,-,-,-,-,,-,-,-,-,-,,
.024,.004,-,-,AAE,Agri Energy,.009,-,-,-,-,-,,-,-,-,-.23,-,,
1.26,.405,.50,.495,AGR,Aguia Res,.495,-.5,432,.495,.50,-,,-,-,-,-4.62,-,,
12.30,7.60,8.65,8.52,AQG,Alacer Gold cdi,8.55,-27,3202,8.53,8.65,-,,-,-,-,-12.11,-,,
.42,.23,.32,.31,AUQ,Alara Res,.315,-.5,3066,.315,.335,-,,-,-,-,-3.84,-,,
.381,.114,.15,.15,ALY,Alchemy Resources,.15,-1,1330,.15,.155,-,,-,-,-,-1.58,-,,
.145,.051,.081,.078,AYN,Alcyone Res,.08,-.2,39862,.079,.08,-,,-,-,-,-.39,-,,
2.706,.882,1.205,1.18,ALK,Alkane Res,1.20,-.5,11293,1.185,1.21,-,,-,-,-,-1.22,-,,
.615,.115,.39,.36,AGS,Alliance Res,.385,-.5,14968,.38,.385,-,,-,-,-,-2.53,-,,
4.00,.45,1.71,1.685,ALD,Allied Gold cdi,1.69,+5,4981,1.685,1.76,-,,-,2.99,-,-3.03,-,,
.215,.076,.185,.175,AGE,Alligator Energy,.18,-1,7877,.18,.185,-,,-,-,-,-,-,,
.076,.015,.016,.016,AYR,Alloy Res,.016,-,3000,.015,.018,-,,-,-,-,-.30,-,,
.15,.06,.10,.097,AYM,Altuis Mining,.097,-.3,2000,.095,.097,-,,-,-,-,-,-,,
.39,.19,.27,.26,AOH,Altona Min,.265,+.5,21000,.265,.27,-,,-,-,-,-3.83,-,,
.225,.13,.175,.17,AJM,Altura Min,.175,-,5043,.17,.18,-,,-,-,-,-.59,-,,
2.72,1.085,1.18,1.15,AWC,Alumina,1.15,-3.5,244530,1.15,1.16,5.68,f,.90,1.04,4.94,5.12,22.5,,
.315,.19,.22,.215,AMU,Amadeus Energy,.22,-,8689,.215,.22,-,,-,.30,-,.35,62.9,,
.245,.175,.19,.185,AQO,Ambassador Oil & Gas,.19,-,1700,.185,.195,-,,-,-,-,-,-,,
1.50,.40,-,-,AXZ,Amex Res,1.20,-,-,-,-,-,,-,-,-,-3.29,-,,
3.05,1.16,1.25,1.16,AMX,Ampella Min,1.20,-7,27082,1.17,1.21,-,,-,-,-,-12.25,-,,
.27,.09,.11,.11,AEK,Anatolia Energy,.11,-1.5,5,.11,.125,-,,-,-,-,-1.78,-,,
.34,.15,-,-,AHR,Anchor Res,.20,-,-,-,-,-,,-,-,-,-2.96,-,,
1.25,1.217,-,-,ATM,Aneka Tambang cdi,1.25,-,-,-,-,3.28,,.79,-,2.62,2.60,48.1,,
.027,.008,.011,.01,AAR,Anglo Aust Res,.011,+.1,2500,.009,.011,-,,-,-,-,-.13,-,,
9.70,6.50,7.41,7.40,AGG,Anglogold Ashanti cdi,7.40,-41,4,7.40,9.00,9.51,,5.87,2.60,1.29,55.83,13.3,,
.56,.35,.41,.40,AZZ,Antares Energy,.40,-1.5,5543,.40,.41,-,,-,-,-,26.90,1.5,,
.31,.076,-,-,AZY,Antipa Min,.085,-,-,.08,.085,-,,-,-,-,-.84,-,,
.13,.02,.02,.02,AZYO,  opt mar13,.02,-.5,500,.02,.04,-,,-,-,-,-,-,,
7.68,5.10,-,-,AVM,Anvil Min cdi,7.45,-,-,-,-,-,,-,-,-,-23.97,-,,
.025,.009,-,-,AAL,APAC Coal,.012,-,-,.009,.012,-,,-,-,-,-.32,-,,
.128,.052,.054,.054,AQQ,Aphrodite Gold,.054,-.1,2000,.054,.056,-,,-,-,-,-.60,-,,
.036,.01,-,-,AQQO,  opt dec13,.015,-,-,-,-,-,,-,-,-,-,-,,
.10,.045,-,-,AON,Apollo Minerals,.062,-,-,-,-,-,,-,-,-,-1.80,-,,
6.03,1.955,1.995,1.955,AQP,Aquarius Platinum,1.99,-5,15349,1.95,2.06,3.76,,-,-,1.89,-46.14,-,,
9.236,3.927,5.01,4.71,AQA,Aquila Res,4.83,-17,5580,4.82,4.90,-,,-,-,-,-20.60,-,,
1.465,.30,.315,.31,ARU,Arafura Resources,.31,-,5895,.31,.315,-,,-,-,-,-2.20,-,,
.039,.005,.01,.008,ARX,ARC Explore,.008,-.2,26000,.008,.01,-,,-,-,-,-.44,-,,
.008,.001,-,-,ARXO,  opt jun12,.002,-,-,-,-,-,,-,-,-,-,-,,
.25,.11,.175,.165,AXE,Archer Explore,.17,-.5,2831,.165,.185,-,,-,-,-,-1.60,-,,
.29,.073,.145,.14,ARD,Argent Minerals,.145,+.5,1715,.135,.145,-,,-,-,-,-5.10,-,,
.375,.075,-,-,AVK,Argentina Min,.09,-,-,.09,.12,-,,-,-,-,-,-,,
.22,.012,.033,.033,AVKO,  opt mar15,.033,+.3,31,.021,.033,-,,-,-,-,-,-,,
.165,.029,.045,.04,AXT,Argo Explore,.045,+.5,131,.04,.045,-,,-,-,-,-1.51,-,,
.115,.039,.06,.057,ARE,Argonaut Res,.06,-,212,.057,.06,-,,-,-,-,-1.75,-,,
.305,.062,-,-,AGY,Argosy Minerals,.075,-,-,-,-,-,,-,-,-,-1.12,-,,
.425,.14,.20,.20,AHK,Ark Mines,.20,-,600,.19,.20,-,,-,-,-,-,-,,
.057,.012,.025,.023,ARV,Artemis Res,.023,-.1,10838,.023,.026,-,,-,-,-,-1.70,-,,
.135,.06,-,-,AAJ,Aruma Res,.07,-,-,-,-,-,,-,-,-,-,-,,
.071,.005,.007,.006,ATN,Ashburton Min,.007,+.1,18546,.006,.007,-,,-,-,-,-.22,-,,
1.14,.275,.365,.34,AKM,Aspire Min,.34,-2.5,17214,.34,.355,-,,-,-,-,-.93,-,,
12.22,8.17,9.25,9.13,AZT,Aston Res,9.15,-28,5671,9.11,9.50,-,,-,-,-,80.00,11.4,,
.007,.002,.002,.002,ARO,Astro Res,.002,-,15400,.002,.003,-,,-,-,-,-.06,-,,
.003,.001,-,-,AROOB,  opt nov12,.001,-,-,-,-,-,,-,-,-,-,-,,
.148,.072,-,-,AHN,Athena Res,.09,-,-,-,-,-,,-,-,-,-.79,-,,
.066,.005,-,-,AHNOA,  opt apr12,.005,-,-,-,-,-,,-,-,-,-,-,,
2.45,.745,.80,.76,ATI,Atlantic,.76,-4,1031,.75,.80,-,,-,-,-,21.10,3.6,,
.052,.031,.036,.035,ATV,Atlantic Gold,.036,-,10950,.036,.037,-,,-,-,-,-.19,-,,
.03,.001,-,-,ATVCD,  ctg,.003,-,-,-,-,-,,-,-,-,-,-,,
4.34,2.58,3.02,2.95,AGO,Atlas Iron,3.00,-8,109649,2.99,3.02,3.00,,7.20,.02,1.00,21.60,13.9,,
.557,.15,.25,.25,AYA,Attila Res,.25,-1,600,.25,.26,-,,-,-,-,-3.03,-,,
.21,.035,.065,.065,AYAO,  opt jun14,.065,+1.9,250,.065,.13,-,,-,-,-,-,-,,
.26,.10,-,-,ACP,Audalia Res,.20,-,-,-,-,-,,-,-,-,-,-,,
.03,.03,-,-,ACPO,  opt apr14,.03,-,-,-,-,-,,-,-,-,-,-,,
.48,.095,.10,.095,AUK,Augur Res,.095,-,1329,.095,.10,-,,-,-,-,-1.64,-,,
.451,.135,.20,.195,AEE,Aura Energy,.20,+.5,1137,.19,.20,-,,-,-,-,-2.10,-,,
.07,.05,.052,.052,AEEO,  opt dec14,.052,-,400,.052,.055,-,,-,-,-,-,-,,
.085,.018,.026,.025,AGU,Aurium Res,.025,-.1,2934,.025,.028,-,,-,-,-,-.31,-,,
.047,.002,-,-,AGUOA,  opt sep12,.004,-,-,-,-,-,,-,-,-,-,-,,
.295,.099,.105,.10,ARM,Aurora Minerals,.10,-.5,1540,.10,.11,-,,-,-,-,-6.17,-,,
3.71,2.11,3.40,3.28,AUT,Aurora Oil & Gas,3.37,-5,15896,3.37,3.42,-,,-,-,-,1.73,194.8,,
.42,.045,.047,.045,AIW,Aust-American Min,.045,-,2695,.045,.049,-,,-,-,-,-2.50,-,,
.031,.001,.002,.002,AIWO,  opt dec12,.002,-.1,1233,.002,.002,-,,-,-,-,-,-,,
1.81,.86,1.02,.90,AUC,Ausgold,.90,-12,973,.90,.96,-,,-,-,-,-1.11,-,,
1.60,.675,.76,.70,AUCO,  opt mar13,.76,-4,1150,.605,.76,-,,-,-,-,-,-,,
.225,.16,-,-,AOA,Ausmon Resources,.20,-,-,-,-,-,,-,-,-,-2.23,-,,
.195,.03,.035,.034,ANW,AusNiCo,.035,-,1750,.032,.044,-,,-,-,-,-1.20,-,,
.095,.028,.037,.036,AQC,Aust Pacific Coal,.037,-.1,350,.035,.037,-,,-,-,-,-.50,-,,
.17,.052,.067,.065,AQD,AusQuest,.065,-.3,2431,.061,.065,-,,-,-,-,-4.59,-,,
.44,.115,.19,.19,AQR,Aussie Q Res,.19,-,509,.18,.19,-,,-,-,-,-3.71,-,,
.80,.34,.485,.46,ABZ,Aust Bauxite,.485,+.5,1025,.45,.49,-,,-,-,-,-1.38,-,,
.20,.095,-,-,AKA,Aust Minerals &  Min,.14,-,-,-,-,-,,-,-,-,-1.07,-,,
.013,.007,-,-,AKAOA,  opt nov12,.009,-,-,-,-,-,,-,-,-,-,-,,
.024,.013,.017,.016,AUZ,Aust Mines,.016,-.1,6255,.015,.016,-,,-,-,-,-.73,-,,
.008,.003,.004,.003,AUZO,  opt jun13,.003,-.1,2000,.003,.005,-,,-,-,-,-,-,,
.19,.05,.06,.06,AOC,Aust Oil Co,.06,-.1,950,.058,.06,-,,-,-,-,-1.20,-,,
.004,.001,-,-,AOM,Aust Oriental Min,.002,-,40000,.001,.002,-,,-,-,-,-.16,-,,
.027,.013,.015,.015,ARW,Aust Renewable,.015,-,253000,.015,.016,-,,-,.01,-,-.37,-,,
.12,.065,.105,.098,AOK,AusTex Oil,.10,-,12558,.10,.105,-,,-,-,-,-1.62,-,,
.044,.022,.031,.029,AKK,Austin Explore,.029,-.3,114240,.029,.03,-,,-,-,-,-.21,-,,
.01,.004,.005,.005,AKKOA,  opt jul13,.005,-,41205,.005,.006,-,,-,-,-,-,-,,
.006,.001,-,-,AKKOB,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.105,.035,.04,.039,APG,Austpac Res,.039,-.1,1553,.038,.039,-,,-,-,-,-.02,-,,
.34,.20,-,-,AGD,Austral Gold,.22,-,-,-,-,-,,-,-,-,7.90,2.8,,
.817,.16,.265,.22,AZX,Auzex Res,.25,-,7752,.24,.25,-,,-,-,-,-2.40,-,,
.316,.046,.10,.10,AVI,Avalon Minerals,.10,-1,3841,.10,.105,-,,-,-,-,-1.10,-,,
.165,.056,.097,.095,AVB,Avanco Res,.096,-.1,30784,.096,.097,-,,-,-,-,-.02,-,,
.145,.042,.08,.08,AVBOB,  opt apr12,.08,-.1,2528,.078,.08,-,,-,-,-,-,-,,
.40,.14,.345,.345,AVY,Avenue Res,.345,-.5,69,.32,.345,-,,-,-,-,-.99,-,,
.295,.11,.12,.115,AVA,Aviva Corp,.12,-,5155,.11,.12,-,,-,-,-,-1.91,-,,
.195,.045,.06,.06,AVZ,Avonlea Minerals,.06,-,190,.05,.064,-,,-,-,-,-2.30,-,,
1.805,.872,1.727,1.695,AWE,AWE,1.70,-3,25421,1.69,1.72,-,f,-,1.65,-,-7.27,-,,
.019,.008,-,-,AXC,AXG Mining,.009,-,-,-,-,-,,-,-,-,-2.10,-,,
.084,.022,.028,.025,AVQ,Axiom Min cdi,.027,+.1,99605,.027,.028,-,,-,-,-,-.66,-,,
.25,.115,.135,.135,AZK,Aziana,.135,-,650,.12,.145,-,,-,-,-,-,-,,
.04,.021,-,-,AZKO,  opt sep13,.028,-,-,-,-,-,,-,-,-,-,-,,
.99,.15,.865,.75,AZH,Azimuth Res,.865,-2.5,27012,.84,.865,-,,-,-,-,-1.16,-,,
.745,.32,.345,.32,AZM,Azumah Res,.335,-1,9140,.325,.335,-,,-,-,-,-7.74,-,,
.099,.022,.031,.03,AZS,Azure Minerals,.03,-.3,950,.03,.032,-,,-,-,-,-1.20,-,,
.042,.01,.015,.014,BMB,Balamara Res,.014,-.1,43863,.014,.015,-,,-,-,-,-.27,-,,
2.232,.46,.74,.725,BND,Bandanna Energy,.735,-1.5,12206,.73,.74,-,,-,-,-,-1.10,-,,
.75,.195,.215,.205,BMN,Bannerman Res,.21,-1,2746,.205,.21,-,,-,-,-,-5.28,-,,
.025,.008,.014,.013,BKP,Baraka Energy,.014,-.1,30371,.013,.015,-,,-,-,-,-.04,-,,
.05,.022,.036,.032,BAR,Barra Res,.036,+.1,3546,.033,.036,-,,-,-,-,-.32,-,,
.20,.105,.12,.12,BAC,Baru Resources,.12,-1.5,500,.12,.135,-,,-,-,-,-,-,,
.045,.025,-,-,BACO,  opt dec16,.038,-,-,-,-,-,,-,-,-,-,-,,
.644,.33,.42,.42,BSE,Base Res,.42,-,3930,.415,.43,-,,-,-,-,-2.27,-,,
.047,.016,-,-,BAS,Bass Strait Oil Co,.021,-,-,.02,.021,-,,-,-,-,-.32,-,,
.140,.038,.049,.047,BSR,Bassari Res,.049,-,2188,.047,.049,-,,-,-,-,-4.35,-,,
.06,.001,-,-,BSRO,  opt jun12,.001,-,-,-,.001,-,,-,-,-,-,-,,
.032,.005,-,-,BSROA,  opt nov12,.01,-,-,.006,.01,-,,-,-,-,-,-,,
1.30,.55,.81,.775,BTU,Bathurst Res,.785,-2.5,105935,.78,.79,-,,-,-,-,-2.76,-,,
.27,.115,.13,.13,BAU,Bauxite Resources,.13,-.5,1800,.13,.135,-,,-,-,-,-1.51,-,,
3.08,2.00,2.85,2.75,BCI,BC Iron,2.85,-2,704,2.76,2.88,-,,-,-,-,5.36,53.2,,
.024,.006,.009,.008,BCD,BCD Res,.009,-,25500,.008,.009,-,,-,.03,-,-3.24,-,,
1.785,.79,1.535,1.465,BPT,Beach Energy,1.465,-9.5,93196,1.465,1.47,1.75,f,2.43,1.19,1.19,4.25,34.5,,
.017,.004,-,-,BCN,Beacon Minerals,.013,-,6000,.012,.013,-,,-,-,-,-.14,-,,
.995,.59,.725,.71,BDR,Beadell Resources,.715,-2,12402,.71,.725,-,,-,-,-,-5.22,-,,
1.54,.30,.34,.33,BKY,Berkeley Res,.335,-.5,1927,.335,.345,-,,-,-,-,-10.75,-,,
.75,.065,.10,.10,BKYO,  opt may13,.10,+.2,665,.10,.11,-,,-,-,-,-,-,,
49.81,33.68,34.39,34.05,BHP,BHP Billiton,34.05,-53,129783,34.05,34.10,103.08,f,3.85,11.69,3.03,397.33,8.6,,
.169,.037,.043,.043,BGS,Birimian Gold,.043,+.1,135,.04,.043,-,,-,-,-,-1.43,-,,
.17,.08,.09,.09,BFE,Black Fire Minerals,.09,-.1,259,.09,.095,-,,-,-,-,-1.60,-,,
.295,.18,.27,.26,BMZ,Black Mountain,.26,-,1568,.26,.27,-,,-,-,-,-,-,,
.073,.017,.027,.025,BLR,Black Range Min,.026,-.1,13620,.025,.026,-,,-,-,-,-.08,-,,
.022,.004,.007,.007,BRD,Black Ridge Min,.007,-,27297,.007,.008,-,,-,-,-,-.20,-,,
.004,.002,-,-,BRDOA,  opt dec12,.004,-,-,-,-,-,,-,-,-,-,-,,
.24,.12,.22,.22,BGG,Blackgold Int'l,.22,-,145,.205,.22,-,,-,.06,-,2.68,8.2,,
.355,.15,.225,.205,BLK,Blackham Res,.22,+2,3472,.20,.22,-,,-,-,-,-1.25,-,,
1.85,.38,1.545,1.39,BTR,Blackthorn Res,1.45,-4,14542,1.44,1.45,-,,-,-,-,1.07,135.5,,
.335,.17,.225,.22,BWD,Blackwood Corp,.22,-.5,288,.21,.225,-,,-,-,-,-1.20,-,,
.008,.001,.002,.002,BLZ,Blaze Int'l,.002,+.1,12500,.001,.002,-,,-,-,-,-.10,-,,
.25,.13,.175,.175,BGH,Bligh Res,.175,-,2300,.175,.20,-,,-,-,-,-,-,,
.033,.004,-,-,BDI,Blina Minerals,.007,-,-,-,-,-,,-,-,-,-.29,-,,
.125,.06,.105,.10,BUL,Blue Energy,.10,-.5,16017,.10,.105,-,,-,-,-,-.77,-,,
.195,.06,.10,.085,BOE,Boss Resources,.09,-1.5,6291,.085,.09,-,,-,-,-,-.16,-,,
.145,.034,.038,.038,BML,Botswana Metals,.038,-.2,47,.038,.044,-,,-,-,-,-1.82,-,,
.061,.006,-,-,BMLO,  opt jun13,.007,-,-,-,-,-,,-,-,-,-,-,,
1.65,.63,.90,.895,BOC,Bougainville Copper,.90,-2.5,154,.85,.92,-,,-,.37,-,-.42,-,,
.12,.028,.032,.032,BGD,Boulder Steel,.032,-,3780,.032,.034,-,,-,-,-,-.24,-,,
.037,.001,.001,.001,BGDO,  opt mar12,.001,-,400,.001,.002,-,,-,-,-,-,-,,
.041,.016,.022,.021,BUY,Bounty Oil & Gas,.022,-,8191,.022,.023,-,,-,-,-,-.03,-,,
.053,.026,-,-,BWN,Bowen Energy,.031,-,-,-,-,-,,-,-,-,-1.80,-,,
.175,.045,-,-,BMG,Brazilian Metal Grp,.06,-,-,.05,.055,-,,-,-,-,-4.27,-,,
.045,.005,-,-,BMGO,  opt mar14,.007,-,-,.006,-,-,,-,-,-,-,-,,
.15,.07,-,-,BZL,BrazIron,.11,-,-,-,-,-,,-,-,-,-1.04,-,,
.091,.038,.04,.04,BRW,Breakaway Res,.04,-,580,.04,.043,-,,-,-,-,-1.33,-,,
.18,.09,.11,.11,BUT,Bright Star Res,.11,-.5,453,.105,.11,-,,-,-,-,-1.49,-,,
.095,.015,-,-,BUTO,  opt oct12,.04,-,-,-,-,-,,-,-,-,-,-,,
.27,.07,.07,.07,BTN,Brighton Min,.07,-,228,.07,.08,-,,-,-,-,-2.30,-,,
