ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5475.9 at 2014-05-14T16:49:36. Report at Wednesday, May 14, 2014. Processed Thursday at 2014-05-15T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.135,.075,-,-,TDO,3D Oil,.10,-,-,.08,.095,-,,-,-,-,-.56,-,,
.030,.012,-,-,DDD,3D Res,.012,-,-,.012,.02,-,,-,-,-,-.24,-,,
.16,.021,-,-,ARH,A'asian Resources,.028,-,-,.028,.03,-,,-,-,-,-4.20,-,,
.21,.085,-,-,AYC,A1 Gold,.10,-,-,.05,.10,-,,-,-,-,-.82,-,,
.04,.021,.023,.022,ABU,ABM Res,.022,-,32359,.022,.023,-,,-,-,-,-.22,-,,
.016,.007,-,-,AJC,Acacia Coal,.009,-,-,.008,.01,-,,-,-,-,-.19,-,,
.086,.042,.05,.049,ACB,A-Cap Res,.05,+.2,4637,.05,.055,-,,-,-,-,-1.33,-,,
.23,.14,-,-,ACS,Accent Res,.195,-,-,.18,.21,-,,-,-,-,-1.44,-,,
.022,.01,-,-,AIV,ActiveX,.02,-,-,.014,.02,-,,-,-,-,-1.23,-,,
.009,.002,-,-,ADD,Adavale Resources,.003,-,-,.003,.004,-,,-,-,-,-.26,-,,
.13,.04,.046,.045,ADN,Adelaide Res,.045,+.1,2691,.045,.046,-,,-,-,-,-.49,-,,
.42,.15,.225,.21,ABY,Aditya Birla,.215,+1.5,1885,.21,.225,-,,-,1.64,-,-.07,-,,
.031,.011,.012,.012,ADY,Admiralty Res,.012,-,2000,.012,.013,-,,-,-,-,-2.92,-,,
.001,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.32,-,,
.022,.01,.013,.013,ADX,ADX Energy,.013,+.1,481,.013,.014,-,,-,-,-,-1.33,-,,
.27,.105,.145,.145,AQR,AEON Metals,.145,-.5,1037,.14,.15,-,,-,-,-,-.80,-,,
.009,.001,-,-,ACJ,African Chrome Flds,.002,-,-,.002,.003,-,,-,-,-,-.14,-,,
.175,.063,.083,.079,AFR,African Energy Res cdi,.083,+.4,440,.08,.084,-,,-,-,-,-3.35,-,,
.09,.045,.051,.051,AGR,Aguia Res,.051,-,350,.051,.055,-,,-,-,-,-1.76,-,,
3.78,1.94,2.39,2.36,AQG,Alacer Gold cdi,2.37,-,3373,2.35,2.43,2.20,,-,-,.93,-173.22,-,,
.14,.035,.086,.083,AUQ,Alara Res,.083,-.4,5174,.083,.092,-,,-,-,-,-.67,-,,
.12,.021,.027,.027,ALY,Alchemy Resources,.027,+.2,150,.025,.027,-,,-,-,-,-1.48,-,,
.012,.001,.001,.001,AWD,Aleator Energy,.001,-,22400,.001,.002,-,,-,-,-,-.15,-,,
.003,.001,-,-,AWDO,  opt jan15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.33,.145,-,-,AQI,Alicanto Min,.16,-,-,.11,.21,-,,-,-,-,-6.70,-,,
.52,.245,.32,.31,ALK,Alkane Res,.315,-1.5,1329,.315,.33,-,,-,-,-,20.27,1.6,,
.041,.011,-,-,AHQ,Allegiance Coal,.011,-,-,.008,.02,-,,-,-,-,-.95,-,,
.27,.093,.25,.245,AGS,Alliance Res,.245,-.5,1577,.245,.25,-,,-,-,-,-2.11,-,,
.085,.023,.033,.032,AGE,Alligator Energy,.032,-.3,6500,.031,.032,-,,-,-,-,-.68,-,,
.013,.003,-,-,AYR,Alloy Res,.005,-,-,.005,.006,-,,-,-,-,-.37,-,,
.017,.005,-,-,AYM,Altuis Mining,.006,-,-,.005,.006,-,,-,.04,-,-.28,-,,
.20,.115,.15,.15,AOH,Altona Min,.15,-,10,.15,.155,-,,-,-,-,2.40,6.3,,
.245,.076,.18,.165,AJM,Altura Min,.165,-1.5,1596,.165,.18,-,,-,-,-,-.40,-,,
1.405,.915,1.335,1.285,AWC,Alumina,1.29,-2,153164,1.285,1.295,-,,-,1.02,-,.02,6450.0,,
.215,.13,.21,.19,AQO,Ambassador Oil & Gas,.20,+1,86805,.20,.205,-,,-,-,-,-.50,-,,
1.35,.92,1.10,1.10,AXZ,Amex Res,1.10,-,80,1.05,1.20,-,,-,-,-,-.03,-,,
.10,.032,.086,.085,AEK,Anatolia Energy,.085,-.3,1022,.085,.088,-,,-,-,-,-.58,-,,
.002,.002,-,-,AEKO,  opt jun17,.002,-,-,.006,-,-,,-,-,-,-,-,,
.19,.19,-,-,AHR,Anchor Res,.19,-,-,.03,.22,-,,-,-,-,-2.51,-,,
1.25,1.075,-,-,ATM,Aneka Tambang cdi,1.10,-,-,-,-,2.49,,158.43,-,2.26,394.49,.3,,
.06,.004,-,-,AAR,Anglo Aust Res,.011,-,-,.012,.013,-,,-,-,-,-1.52,-,,
4.31,2.49,-,-,AGG,Anglogold Ashanti cdi,3.67,-,-,3.50,3.80,1.81,,-,8.89,.49,-401.41,-,,
.05,.019,-,-,AWV,Anova Metals,.035,-,-,.028,.03,-,,-,-,-,-.81,-,,
.58,.27,.48,.455,AZZ,Antares Energy,.48,+1,12051,.47,.48,-,,-,-,-,8.90,5.4,,
.06,.019,-,-,AZY,Antipa Min,.025,-,-,.023,.025,-,,-,-,-,-.78,-,,
.02,.001,.002,.002,AZYOA,  opt dec14,.002,+.1,1183,.002,.004,-,,-,-,-,-,-,,
.004,.002,-,-,AAL,APAC Coal,.003,-,-,.002,.012,-,,-,-,-,-.27,-,,
.044,.017,.017,.017,AQQ,Aphrodite Gold,.017,-,849,.017,.018,-,,-,-,-,.06,28.3,,
.08,.019,-,-,AOP,Apollo Cons,.07,-,-,.07,.075,-,,-,-,-,-2.05,-,,
.048,.012,.02,.018,AON,Apollo Minerals,.02,+.1,22802,.019,.02,-,,-,-,-,-4.13,-,,
.527,.304,.435,.43,AQP,Aquarius Platinum,.43,-,1783,.425,.435,-,,-,-,-,-34.48,-,,
3.54,1.68,3.54,3.49,AQA,Aquila Res,3.52,+1,3342,3.52,3.54,-,,-,-,-,21.86,16.1,,
.135,.061,.065,.061,ARU,Arafura Resources,.064,-.4,10224,.063,.065,-,,-,-,-,-3.28,-,,
.009,.002,.005,.004,ARX,ARC Explore,.004,-.1,5631,.004,.005,-,,-,-,-,-.16,-,,
.23,.11,.165,.165,AXE,Archer Explore,.165,+.5,70,.16,.165,-,,-,-,-,-.64,-,,
.06,.02,.021,.02,ARD,Argent Minerals,.021,-.1,7381,.021,.025,-,,-,-,-,-.79,-,,
.015,.009,-,-,ARDO,  opt mar16,.009,-,-,.009,-,-,,-,-,-,-,-,,
.027,.008,-,-,AVK,Argentina Min,.015,-,-,.008,.01,-,,-,-,-,-7.42,-,,
.002,.001,-,-,AVKO,  opt mar15,.001,-,-,-,.004,-,,-,-,-,-,-,,
.029,.01,-,-,AXT,Argo Explore,.011,-,-,.011,.02,-,,-,-,-,-.91,-,,
.033,.018,-,-,ARE,Argonaut Res,.023,-,-,.023,.025,-,,-,-,-,-3.69,-,,
.036,.007,-,-,AGY,Argosy Minerals,.045,-,-,.001,.019,-,,-,-,-,-1.31,-,,
.13,.05,-,-,AHK,Ark Mines,.095,-,-,.002,.068,-,,-,-,-,-5.72,-,,
.375,.145,.15,.145,AJQ,Armour Energy,.15,-,3093,.15,.155,-,,-,-,-,1.29,11.6,,
.10,.003,-,-,AJQO,  opt aug14,.008,-,-,.005,.008,-,,-,-,-,-,-,,
.013,.003,.003,.003,ARV,Artemis Res,.003,-,23357,.003,.004,-,,-,-,-,-.34,-,,
.002,.001,-,-,ARVOA,  opt aug16,.002,-,-,-,.002,-,,-,-,-,-,-,,
