AFR MINOIL MARKETS excluding fixed interest,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4098.8 at 2012-05-18T16:46:30. Report at Friday, May 18, 2012. Processed Saturday at 2012-05-19T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
.195,.069,-,-,TDO,3D Oil,.091,-,-,.075,.09,-,,-,-,-,-.62,-,,
.06,.03,-,-,DDD,3D Res,.03,-,-,-,-,-,,-,-,-,-.44,-,,
.37,.135,.14,.14,ARH,A'asian Resources,.14,-,93,.14,.15,-,,-,-,-,.47,29.8,,
.082,.033,.039,.038,ABU,ABM Res,.038,-.1,34184,.038,.039,-,,-,-,-,-.43,-,,
.125,.032,.033,.032,AJC,Acacia Coal,.032,-.1,5290,.031,.036,-,,-,-,-,-1.14,-,,
.45,.13,.145,.13,ACB,A-Cap Res,.135,-1.5,2750,.13,.135,-,,-,-,-,-2.06,-,,
.405,.22,.265,.265,ACS,Accent Res,.265,-,40,.265,.29,-,,-,-,-,-.42,-,,
.245,.105,.15,.145,ACN,Acer Energy,.145,-.5,780,.135,.145,-,,-,-,-,-4.59,-,,
.055,.016,-,-,AIV,ActiveX,.023,-,-,-,-,-,,-,-,-,-.78,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.037,.01,.016,.015,ADD,Adavale Resources,.015,-.1,3600,.015,.016,-,,-,.01,-,-.51,-,,
.14,.055,.064,.063,ADN,Adelaide Res,.063,-.2,220,.063,.07,-,,-,-,-,-.95,-,,
.80,.135,.18,.17,AAO,Adept Solutions,.17,-2,59,.145,.17,-,,-,.10,-,-9.92,-,,
.075,.051,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.875,.535,.565,.535,ABY,Aditya Birla,.56,-,2263,.555,.58,9.00,,.94,-,16.07,8.48,6.6,,
.096,.043,.048,.046,ADY,Admiralty Res,.046,-.2,6352,.046,.048,-,,-,-,-,-.44,-,,
.016,.003,-,-,AVD,Advance Energy,.003,-,-,-,-,-,,-,-,-,-.73,-,,
.005,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.11,.062,.077,.075,ADX,ADX Energy,.075,-,5163,.075,.076,-,,-,-,-,-1.93,-,,
