ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5515.5 at 2014-04-24T16:40:36. Report at Thursday, April 24, 2014. Processed Friday at 2014-04-25T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.075,-,-,TDO,3D Oil,.09,-,-,.095,.099,-,,-,-,-,-.56,-,,
.030,.012,-,-,DDD,3D Res,.019,-,-,.018,.02,-,,-,-,-,-.24,-,,
.16,.021,.03,.03,ARH,A'asian Resources,.03,-,300,.03,.033,-,,-,-,-,-4.20,-,,
.215,.085,-,-,AYC,A1 Gold,.10,-,-,.082,.105,-,,-,-,-,-.82,-,,
.04,.021,.023,.023,ABU,ABM Res,.023,-,24593,.022,.023,-,,-,-,-,-.22,-,,
.016,.007,.01,.01,AJC,Acacia Coal,.01,-,2048,.01,.011,-,,-,-,-,-.19,-,,
.086,.042,.05,.048,ACB,A-Cap Res,.048,-.2,935,.048,.05,-,,-,-,-,-1.33,-,,
.23,.14,-,-,ACS,Accent Res,.19,-,-,.19,.21,-,,-,-,-,-1.44,-,,
.021,.01,.021,.021,AIV,ActiveX,.021,-,500,.021,.022,-,,-,-,-,-1.23,-,,
.009,.002,-,-,ADD,Adavale Resources,.005,-,-,.003,.005,-,,-,-,-,-.26,-,,
.25,.042,.05,.048,ADN,Adelaide Res,.048,-.2,1635,.048,.053,-,,-,-,-,-.49,-,,
.035,.012,.013,.012,ADY,Admiralty Res,.013,+.1,1211,.013,.014,-,,-,-,-,-2.92,-,,
.001,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.32,-,,
.022,.01,.011,.01,ADX,ADX Energy,.01,-.1,7547,.01,.011,-,,-,-,-,-1.33,-,,
.27,.105,.14,.14,AQR,AEON Metals,.14,-,100,.125,.15,-,,-,-,-,-.80,-,,
.009,.001,.003,.003,ACJ,African Chrome Flds,.003,-,771,.002,.003,-,,-,-,-,-.14,-,,
.175,.063,.085,.083,AFR,African Energy Res cdi,.085,-,1075,.083,.089,-,,-,-,-,-3.35,-,,
.09,.045,-,-,AGR,Aguia Res,.058,-,-,.058,.062,-,,-,-,-,-1.76,-,,
3.78,1.94,2.68,2.61,AQG,Alacer Gold cdi,2.65,+15,2856,2.64,2.66,2.20,,-,-,.83,-173.22,-,,
.14,.035,.11,.099,AUQ,Alara Res,.10,+.3,4630,.10,.105,-,,-,-,-,-.67,-,,
.12,.021,.038,.029,ALY,Alchemy Resources,.029,-.6,650,.025,.035,-,,-,-,-,-1.48,-,,
.013,.001,-,-,AWD,Aleator Energy,.001,-,-,.001,.001,-,,-,-,-,-.15,-,,
.004,.001,-,-,AWDO,  opt jan15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.33,.145,.21,.21,AQI,Alicanto Min,.21,-2,500,.18,.23,-,,-,-,-,-6.70,-,,
.585,.245,.325,.31,ALK,Alkane Res,.325,+1,429,.31,.33,-,,-,-,-,20.27,1.6,,
.041,.011,-,-,AHQ,Allegiance Coal,.011,-,-,.011,.024,-,,-,-,-,-.95,-,,
.27,.093,.24,.23,AGS,Alliance Res,.23,-1.5,916,.23,.24,-,,-,-,-,-2.11,-,,
.085,.023,-,-,AGE,Alligator Energy,.049,-,-,.04,.05,-,,-,-,-,-.68,-,,
.013,.003,.006,.006,AYR,Alloy Res,.006,+.1,22800,.005,.006,-,,-,-,-,-.37,-,,
.018,.005,-,-,AYM,Altuis Mining,.006,-,-,.006,.018,-,,-,.04,-,-.28,-,,
.21,.115,.16,.155,AOH,Altona Min,.155,-.5,4518,.15,.155,-,,-,-,-,2.40,6.5,,
.245,.076,.18,.17,AJM,Altura Min,.175,-,1469,.175,.18,-,,-,-,-,-.40,-,,
1.405,.89,1.395,1.365,AWC,Alumina,1.37,-.5,125493,1.365,1.375,-,,-,1.02,-,.02,6850.0,,
.24,.13,.185,.18,AQO,Ambassador Oil & Gas,.185,+.5,8837,.18,.19,-,,-,-,-,-.50,-,,
