ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4913.5 at 16:37 23/4/2010  Report at 19:06 Friday 23/4/2010. Processed 19:24 Friday 23/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.08,0.20,0.19,TDO,3D Oil Ltd,0.20,0.5,2752,0.195,0.20,-,,-,-,-,-0.27,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.02,,-,0.02,0.021,-,,-,-,-,-1.9,-
0.109,0.023,0.06,0.06,AAO,A'asia Gold,0.06,-0.5,330,0.06,0.065,-,,-,-,-,-1.28,-
0.012,0.012,-,-,AAOO,  opt apr13,0.012,,-,0.015,-,-,,-,-,-,-,-
0.70,0.375,0.455,0.455,ARH,A'asian Resour,0.455,-1.5,12,0.46,0.47,-,,-,-,-,-1.4,-
0.42,0.11,0.24,0.235,AAM,A1 Min Ltd,0.235,,1725,0.235,0.24,-,,-,-,-,-3.56,-
0.07,0.006,0.024,0.023,ABU,ABM Res NL,0.024,,18625,0.023,0.024,-,,-,-,-,-4.09,-
0.25,0.14,-,-,AII,Abra Min Ltd,0.185,,-,0.145,0.18,-,,-,-,-,-1.94,-
0.60,0.23,0.38,0.37,ACB,A-Cap Res,0.37,-1.5,682,0.37,0.38,-,,-,0.14,-,-0.91,-
0.27,0.087,0.205,0.19,ACS,Accent Res NL,0.19,-1.5,1705,0.19,0.20,-,,-,-,-,-1.53,-
0.029,0.004,0.017,0.017,AEX,Acclaim Explore,0.017,,5000,0.016,0.017,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.025,-,,-,-,-,-,-
-,-,-,-,AEXO,  opt jun10,-,,-,-,0.003,-,,-,-,-,-,-
0.14,0.05,0.135,0.115,AIV,Activex Ltd,0.115,-1.5,3036,0.115,0.125,-,,-,-,-,-1.49,-
0.06,0.001,0.044,0.044,AIVO,  opt jul10,0.044,-0.6,1000,0.03,0.049,-,,-,-,-,-,-
0.517,0.303,0.425,0.40,ADU,Adamus Res,0.405,-3.5,11818,0.405,0.425,-,,-,-,-,-12.87,-
0.065,0.018,0.039,0.039,ADD,Adavale Resource,0.039,,1000,0.039,0.04,-,,-,0.02,-,-0.96,-
0.215,0.091,0.17,0.16,ADE,Adelaide Energy,0.165,1,4167,0.16,0.165,-,,-,-,-,0.97,17.0
0.395,0.065,0.205,0.19,ADN,Adelaide Res,0.19,-1,5908,0.19,0.21,-,,-,-,-,-0.56,-
0.385,0.048,0.295,0.27,ADI,Adelphi Energy,0.295,2.5,1862,0.29,0.295,-,,-,-,-,-4.27,-
1.65,0.26,1.125,1.08,ABY,Aditya Birla,1.125,,3432,1.10,1.125,-,,-,1.42,-,-17.34,-
0.037,0.009,0.011,0.01,ADY,Admiralty Res,0.011,,12803,0.01,0.011,-,,-,-,-,0.09,12.2
0.125,0.036,-,-,AVD,Advance Energy,0.042,,-,0.04,0.049,-,,-,-,-,-3.1,-
