ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4504.4 at 16:36 26/7/2010  Report at 19:05 Monday 26/7/2010. Processed 19:09 Monday 26/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.088,0.17,0.17,TDO,3D Oil Ltd,0.17,,300,0.16,0.17,-,,-,-,-,-0.27,-
0.026,0.014,-,-,DDD,3D Res Ltd,0.02,,-,0.022,0.024,-,,-,-,-,-1.9,-
0.109,0.029,0.06,0.06,AAO,A'asia Gold,0.06,,870,0.047,0.06,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,0.025,-,,-,-,-,-,-
0.67,0.21,0.26,0.245,ARH,A'asian Resour,0.245,-1.5,62,0.25,0.265,-,,-,-,-,-1.4,-
0.42,0.135,0.185,0.18,AAM,A1 Min Ltd,0.185,0.5,4570,0.18,0.185,-,,-,-,-,-3.56,-
0.07,0.016,0.028,0.027,ABU,ABM Res NL,0.028,0.2,22870,0.027,0.028,-,,-,-,-,-4.09,-
0.25,0.086,0.10,0.10,AII,Abra Min Ltd,0.10,0.5,135,0.095,0.135,-,,-,-,-,-1.94,-
0.60,0.28,0.34,0.33,ACB,A-Cap Res,0.34,3,1576,0.335,0.34,-,,-,0.14,-,-0.91,-
0.27,0.13,0.23,0.215,ACS,Accent Res NL,0.23,-1.5,872,0.23,0.24,-,,-,-,-,-1.53,-
0.029,0.004,0.016,0.015,AEX,Acclaim Explore,0.016,0.1,106181,0.015,0.016,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.025,-,,-,-,-,-,-
0.14,0.05,0.095,0.07,AIV,Activex Ltd,0.095,3.8,12104,0.086,0.095,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.01,,-,-,-,-,,-,-,-,-,-
0.595,0.303,0.50,0.49,ADU,Adamus Res,0.50,1,1186,0.49,0.50,-,,-,-,-,-12.87,-
0.065,0.02,-,-,ADD,Adavale Resource,0.025,,-,0.022,0.025,-,,-,0.02,-,-0.96,-
0.215,0.085,0.087,0.087,ADE,Adelaide Energy,0.087,-0.1,500,0.084,0.087,-,,-,-,-,0.97,9.0
0.395,0.089,0.175,0.165,ADN,Adelaide Res,0.175,1,1500,0.165,0.175,-,,-,-,-,-0.56,-
0.425,0.06,0.41,0.41,ADI,Adelphi Energy,0.41,,288,0.405,0.42,-,,-,-,-,-4.27,-
1.65,0.62,0.875,0.825,ABY,Aditya Birla,0.875,5.5,10868,0.85,0.875,-,,-,1.51,-,19.61,4.5
0.025,0.005,0.007,0.007,ADY,Admiralty Res,0.007,,99812,0.007,0.008,-,,-,-,-,0.09,7.8
0.125,0.007,-,-,AVD,Advance Energy,0.015,,-,0.011,0.014,-,,-,-,-,-3.1,-
0.265,0.081,0.19,0.185,ADX,ADX Energy Ltd,0.19,1,19224,0.185,0.19,-,,-,-,-,-0.89,-
0.09,0.05,0.08,0.065,ADXO,  opt mar11,0.08,1.7,989,0.06,0.08,-,,-,-,-,-,-
0.785,0.435,0.495,0.48,AED,AED Oil Ltd,0.49,2,652,0.485,0.495,-,,-,1.03,-,-48.17,-
0.24,0.059,0.082,0.082,AFR,African Energy Res cdi,0.082,,767,0.081,0.089,-,,-,-,-,-1.13,-
0.027,0.009,-,-,AAE,Agri Energy Ltd,0.011,,-,0.011,0.012,-,,-,-,-,15.8,0.1
0.245,0.145,0.185,0.165,ALG,Alamar Res Ltd,0.185,2,480,0.15,0.19,-,,-,-,-,-1.34,-
0.03,0.03,-,-,ALGO,  opt mar13,0.03,,-,0.023,0.03,-,,-,-,-,-,-
0.25,0.055,0.10,0.095,AUQ,Alara Res Ltd,0.10,0.5,30,0.10,0.105,-,,-,-,-,-1.9,-
1.27,0.205,0.515,0.485,ALY,Alchemy Resource,0.485,-2,6211,0.485,0.49,-,,-,-,-,-3.2,-
0.96,0.05,0.24,0.22,ALYO,  opt aug10,0.23,-2,3194,0.23,0.25,-,,-,-,-,-,-
0.06,0.02,0.028,0.025,AYN,Alcyone Res Ltd,0.026,-0.2,62311,0.025,0.026,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,-,-,,-,-,-,-,-
0.49,0.23,0.365,0.34,ALK,Alkane Res Ltd,0.365,3.5,3729,0.365,0.375,-,,-,-,-,0.93,39.2
0.865,0.28,0.335,0.325,AGS,Alliance Res,0.33,,1473,0.325,0.33,-,,-,-,-,-1.97,-
0.545,0.25,0.365,0.355,ALD,Allied Gold Ltd,0.365,0.5,595,0.355,0.365,-,,-,0.26,-,-3.42,-
0.042,0.019,-,-,AYR,Alloy Res,0.027,,-,0.024,0.025,-,,-,-,-,-0.62,-
0.37,0.098,0.14,0.14,AJM,Altura Min Ltd,0.14,,802,0.14,0.15,-,,-,-,-,-5.11,-
2.06,1.45,1.595,1.56,AWC,Alumina Ltd,1.595,4,150417,1.585,1.595,2,f,-,1.21,1.25,-1.2,-
0.345,0.175,0.24,0.235,AMU,Amadeus Energy,0.24,,900,0.23,0.24,-,,-,0.34,-,-10.17,-
0.25,0.11,-,-,AXZ,Amex Res,0.16,,-,0.12,0.16,-,,-,-,-,-2.85,-
1.94,0.34,1.46,1.40,AMX,Ampella Min,1.44,-3.5,2087,1.41,1.44,-,,-,-,-,-7,-
1.755,0.18,-,-,AMXO,  opt jul10,1.31,,-,-,-,-,,-,-,-,-,-
0.28,0.075,0.135,0.135,AHR,Anchor Res,0.135,-1.5,99,0.135,0.145,-,,-,-,-,-2.05,-
3.88,1.81,3.71,3.62,AND,Andean Res Ltd,3.66,-1,2453,3.62,3.72,-,,-,-,-,-4.64,-
1.30,1.00,-,-,ATM,Aneka Tambang cdi,1.20,,-,1.20,-,1.37,,0.51,0.10,1.14,0.7,171.4
0.066,0.018,0.045,0.041,AAR,Anglo Aust,0.042,-0.3,23750,0.041,0.042,-,,-,-,-,-0.14,-
10.50,7.65,-,-,AGG,Anglogold Ashanti,9.00,,-,8.80,9.00,3.87,,-,8.69,0.43,-99.23,-
0.885,0.21,0.565,0.545,AZZ,Antares Energy,0.545,-1,5884,0.545,0.55,-,,-,-,-,-1.6,-
4.56,2.20,3.25,3.25,AVM,Anvil Min cdi,3.25,-1,50,3.10,3.36,-,,-,-,-,-23.97,-
0.08,0.035,-,-,AAL,Apac Coal,0.035,,-,0.035,0.041,-,,-,-,-,1.53,2.3
0.138,0.014,0.023,0.021,AXM,Apex Min NL,0.022,-0.1,102904,0.021,0.022,-,,-,-,-,-26.39,-
0.025,0.005,0.005,0.005,AXMO,  opt nov12,0.005,,6700,0.005,0.006,-,,-,-,-,-,-
0.175,0.12,0.13,0.12,AQQ,Aphrodite Gold,0.12,-1,324,0.12,0.13,-,,-,-,-,-,-
0.031,0.025,0.029,0.027,AQQO,  opt dec13,0.029,0.1,3750,0.029,0.03,-,,-,-,-,-,-
0.87,0.35,0.62,0.60,AZO,Apollo Gas Ltd,0.62,2,665,0.60,0.665,-,,-,-,-,-,-
0.40,0.097,-,-,AON,Apollo Min Ltd,0.10,,-,0.10,0.12,-,,-,-,-,-6.59,-
0.025,0.012,-,-,AONO,  opt nov11,0.02,,-,0.002,0.01,-,,-,-,-,-,-
7.95,3.89,4.80,4.68,AQP,Aquarius Platinum,4.73,9,16374,4.65,4.74,2.26,,9.20,-,0.48,20.79,22.8
11.38,5.264,7.56,7.29,AQA,Aquila Res,7.50,27,5807,7.44,7.55,-,,-,-,-,-14.8,-
1.285,0.38,0.665,0.64,ARU,Arafura Resource,0.665,2.5,11053,0.645,0.665,-,,-,-,-,-5.1,-
0.27,0.09,0.19,0.19,AAG,Aragon Res,0.19,0.5,500,0.185,0.19,-,,-,-,-,-3.87,-
0.05,0.003,-,-,AAGO,  opt sep10,0.01,,-,0.005,0.01,-,,-,-,-,-,-
0.065,0.014,0.025,0.02,ARX,ARC Explore Ltd,0.021,0.1,23163,0.021,0.023,-,,-,-,-,8.42,0.2
0.016,0.001,-,-,ARXO,  opt jun12,0.004,,-,0.001,0.004,-,,-,-,-,-,-
0.026,0.002,-,-,ARXOA,  opt jan11,0.004,,-,0.002,0.004,-,,-,-,-,-,-
0.21,0.071,0.11,0.095,AXE,Archer Explore,0.11,1.5,788,0.095,0.11,-,,-,-,-,-1.93,-
0.23,0.10,-,-,ARD,Argent Min,0.20,,-,0.185,0.20,-,,-,-,-,-3.42,-
0.06,0.015,-,-,ARDO,  opt jun11,0.032,,-,0.021,0.045,-,,-,-,-,-,-
0.115,0.032,-,-,AXT,Argo Explore,0.04,,-,0.04,0.045,-,,-,-,-,0.76,5.3
0.105,0.051,0.067,0.067,ARE,Argonaut Res,0.067,,10,0.068,0.076,-,,-,-,-,0.61,11.0
0.13,0.018,-,-,AGY,Argosy Min cdi,0.025,,-,0.025,0.031,-,,-,-,-,-0.53,-
5.31,3.26,4.68,4.67,AOE,Arrow Energy,4.68,,30053,4.67,4.68,-,,-,2.13,-,15.38,30.4
0.199,0.035,0.045,0.045,ARV,Artemis Res,0.045,-0.3,1000,0.041,0.048,-,,-,-,-,0.31,14.5
0.058,0.009,-,-,ARVOB,  opt jun11,0.016,,-,0.01,0.016,-,,-,-,-,-,-
0.19,0.17,0.18,0.175,AAJ,Aruma Res Ltd,0.175,-1.5,135,0.16,0.175,-,,-,-,-,-,-
0.099,0.01,0.016,0.016,ATN,Ashburton Min,0.016,0.1,1414,0.015,0.016,-,,-,-,-,-0.83,-
0.18,0.02,0.077,0.077,AKM,Aspire Min Ltd,0.077,0.1,1000,0.075,0.079,-,,-,-,-,-7.45,-
0.016,0.003,0.007,0.006,ARO,Astro Res NL,0.007,,8500,0.006,0.007,-,,-,-,-,-0.2,-
0.007,0.002,-,-,AROOB,  opt nov12,0.002,,-,0.002,0.003,-,,-,-,-,-,-
0.12,0.035,-,-,AHN,Athena Res,0.061,,-,0.052,0.064,-,,-,-,-,-0.62,-
0.031,0.017,-,-,AHNOA,  opt apr12,0.031,,-,0.011,0.03,-,,-,-,-,-,-
0.10,0.034,0.039,0.039,ATV,Atlantic Gold NL,0.039,,5034,0.039,0.04,-,,-,-,-,-0.25,-
0.03,0.011,-,-,ATVCD,  ctg,0.012,,-,-,0.03,-,,-,-,-,-,-
0.045,0.008,-,-,ATVOA,  opt jan11,0.01,,-,0.001,0.015,-,,-,-,-,-,-
3.05,1.57,2.09,2.04,AGO,Atlas Iron Ltd,2.06,1,17080,2.05,2.06,-,,-,-,-,-15.5,-
0.26,0.092,0.24,0.225,ATQ,Atomic Res,0.235,1.5,3570,0.23,0.235,-,,-,-,-,-6.9,-
0.06,0.015,0.05,0.05,ATQO,  opt aug11,0.05,,335,0.05,0.07,-,,-,-,-,-,-
0.26,0.12,-,-,ACZ,Atticus Resource,0.18,,-,0.13,0.19,-,,-,-,-,-0.49,-
0.09,0.03,-,-,ACZO,  opt sep12,0.045,,-,0.013,0.05,-,,-,-,-,-,-
0.25,0.023,0.165,0.15,AUK,Augur Res Ltd,0.15,-2.5,1363,0.15,0.185,-,,-,-,-,-0.82,-
0.47,0.13,0.27,0.265,AUJ,Augustus Min,0.265,-0.5,5200,0.255,0.27,-,,-,-,-,-0.66,-
0.215,0.001,-,-,AUJO,  opt jul10,0.002,,-,-,-,-,,-,-,-,-,-
0.33,0.12,0.16,0.145,AEE,Aura Energy,0.145,-0.5,1170,0.145,0.15,-,,-,-,-,-3.57,-
0.075,0.015,-,-,AGU,Aurium Res,0.018,,-,0.017,0.019,-,,-,-,-,-4.35,-
0.025,0.006,-,-,AGUOA,  opt sep12,0.007,,-,0.004,0.007,-,,-,-,-,-,-
1.26,0.25,0.44,0.425,ARM,Aurora Min Ltd,0.43,,755,0.42,0.43,-,,-,-,-,-5.78,-
