ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4393.8 at 2012-08-17T17:01:06. Report at Friday, August 17, 2012. Processed Saturday at 2012-08-18T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.15,.06,.07,.065,TDO,3D Oil,.065,-.5,3871,.064,.065,-,,-,-,-,-.62,-,,
.055,.023,.045,.041,DDD,3D Res,.045,+.5,1465,.044,.048,-,,-,-,-,-.44,-,,
.335,.105,.12,.115,ARH,A'asian Resources,.12,+.5,1001,.11,.12,-,,-,-,-,.47,25.5,,
.30,.20,.29,.27,AYC,A1 Gold,.29,+5,290,.24,.30,-,,-,-,-,-,-,,
.082,.035,.049,.045,ABU,ABM Res,.048,+.3,351917,.048,.049,-,,-,-,-,-.43,-,,
.094,.02,.02,.02,AJC,Acacia Coal,.02,-.1,12749,.02,.021,-,,-,-,-,-1.14,-,,
.325,.115,.145,.14,ACB,A-Cap Res,.14,+.5,493,.135,.14,-,,-,-,-,-2.06,-,,
.405,.215,-,-,ACS,Accent Res,.27,-,-,-,-,-,,-,-,-,-.42,-,,
.245,.105,.17,.155,ACN,Acer Energy,.16,-.5,2918,.16,.165,-,,-,-,-,-4.59,-,,
.055,.016,-,-,AIV,ActiveX,.02,-,-,-,-,-,,-,-,-,-.78,-,,
.032,.01,-,-,ADD,Adavale Resources,.013,-,-,.014,.019,-,,-,.01,-,-.51,-,,
.115,.043,.043,.043,ADN,Adelaide Res,.043,-,200,.043,.046,-,,-,-,-,-.95,-,,
.637,.08,-,-,AAO,Adept Solutions,.10,-,-,-,-,-,,-,.10,-,-9.92,-,,
.066,.066,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.295,.395,.415,.40,ABY,Aditya Birla,.40,-.5,2567,.40,.405,5.00,,1.70,-,12.50,8.48,4.7,,
.071,.043,-,-,ADY,Admiralty Res,.05,-,-,.045,.049,-,,-,-,-,-.44,-,,
.012,.003,-,-,AVD,Advance Energy,.004,-,-,.004,.006,-,,-,-,-,-.73,-,,
.002,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.105,.02,.022,.021,ADX,ADX Energy,.022,-,5734,.021,.022,-,,-,-,-,-1.93,-,,
.47,.16,.17,.17,AFR,African Energy Res cdi,.17,-.5,1949,.17,.175,-,,-,-,-,-1.92,-,,
.01,.004,-,-,AAE,Agri Energy,.006,-,-,-,-,-,,-,-,-,-.23,-,,
.74,.12,.16,.16,AGR,Aguia Res,.16,-,966,.16,.17,-,,-,-,-,-9.22,-,,
12.30,4.66,5.21,5.06,AQG,Alacer Gold cdi,5.18,+5,10918,5.18,5.20,-,,-,-,-,28.59,18.1,,
.42,.245,.26,.25,AUQ,Alara Res,.25,-1.5,2727,.25,.26,-,,-,-,-,-2.59,-,,
.203,.072,.082,.079,ALY,Alchemy Resources,.082,+.7,864,.079,.082,-,,-,-,-,-1.68,-,,
.11,.031,.04,.036,AYN,Alcyone Res,.039,+.4,66658,.038,.039,-,,-,-,-,-.52,-,,
.015,.008,.015,.015,AYNO,  opt may15,.015,+.5,4000,.011,.015,-,,-,-,-,-,-,,
.023,.011,.015,.014,AWD,Aleator Energy,.015,-,13290,.014,.015,-,,-,-,-,.05,30.0,,
.013,.003,.004,.004,AWDO,  opt jan15,.004,-,48000,.004,.005,-,,-,-,-,-,-,,
1.952,.735,1.13,1.075,ALK,Alkane Res,1.09,-3,3917,1.08,1.09,-,,-,-,-,-1.00,-,,
.19,.06,.06,.06,AHQ,Allegiance Coal,.06,-2,425,.065,.075,-,,-,-,-,-,-,,
