ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5284.8 at 2014-10-07T16:17:06. Report at Tuesday, October 7, 2014. Processed Wednesday at 2014-10-08T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.135,.064,-,-,TDO,3D Oil,-,-,-,.08,.085,-,,-,-,-,-.56,-,,
.029,.01,.011,.01,DDD,3D Res,.011,-,18946,.009,.012,-,,-,-,-,.25,4.4,,
.075,.018,-,-,ARH,A'asian Resources,.021,-,-,-,-,-,,-,-,-,-4.20,-,,
.186,.05,-,-,AYC,A1 Gold,.05,-,-,.04,.10,-,,-,-,-,-.82,-,,
.48,.24,.35,.345,ABU,ABM Res,.35,+1.5,764,.35,.355,-,,-,-,-,-53.55,-,,
.015,.004,.004,.004,AJC,Acacia Coal,.004,-.1,15800,.004,.005,-,,-,-,-,-.19,-,,
.08,.042,-,-,ACB,A-Cap Res,.058,-,-,.058,.06,-,,-,-,-,-.79,-,,
.23,.14,-,-,ACS,Accent Res,.15,-,-,.15,.16,-,,-,-,-,-1.47,-,,
.025,.011,-,-,AIV,ActiveX,.025,-,-,.025,.027,-,,-,-,-,-.21,-,,
.007,.001,-,-,ADD,Adavale Resources,.003,-,-,.003,.004,-,,-,-,-,-.26,-,,
.073,.029,.03,.03,ADN,Adelaide Res,.03,+.1,1000,.029,.03,-,,-,-,-,-2.96,-,,
.38,.15,.225,.22,ABY,Aditya Birla,.22,-,353,.22,.225,-,,-,1.64,-,-.07,-,,
.032,.011,-,-,ADY,Admiralty Res,.025,-,-,-,-,-,,-,-,-,-2.92,-,,
.02,.008,.011,.011,ADX,ADX Energy,.011,-.1,3000,.011,.012,-,,-,-,-,-.60,-,,
.24,.105,.145,.145,AQR,AEON Metals,.145,-1,825,.145,.155,-,,-,-,-,-.80,-,,
.009,.001,.005,.005,ACJ,African Chrome Flds,.005,-,7994,.004,.005,-,,-,-,-,-.14,-,,
.175,.055,.062,.058,AFR,African Energy Res cdi,.058,-.2,3000,.058,.062,-,,-,-,-,-1.65,-,,
.081,.038,-,-,AGR,Aguia Res,.04,-,-,.039,.04,-,,-,-,-,-1.76,-,,
3.63,1.925,2.17,2.11,AQG,Alacer Gold cdi,2.15,+10,1672,2.15,2.17,2.20,,-,-,1.02,-5.88,-,,
.14,.03,.031,.031,AUQ,Alara Res,.031,-,4500,.031,.035,-,,-,-,-,.30,10.3,,
.12,.015,-,-,ALY,Alchemy Resources,.015,-,-,.014,.016,-,,-,-,-,-1.00,-,,
