ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4516.5 at 16:37 11/6/2010  Report at 19:05 Friday 11/6/2010. Processed 19:27 Friday 11/6/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.088,-,-,TDO,3D Oil Ltd,0.19,,-,0.185,0.20,-,,-,-,-,-0.27,-
0.026,0.01,-,-,DDD,3D Res Ltd,0.02,,-,0.02,0.025,-,,-,-,-,-1.9,-
0.109,0.027,0.058,0.058,AAO,A'asia Gold,0.058,-0.2,20,0.052,0.06,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.015,-,-,,-,-,-,-,-
0.67,0.215,0.295,0.27,ARH,A'asian Resour,0.28,,1300,0.29,0.295,-,,-,-,-,-1.4,-
0.42,0.13,0.27,0.25,AAM,A1 Min Ltd,0.26,-0.5,11979,0.26,0.265,-,,-,-,-,-3.56,-
0.07,0.016,0.02,0.02,ABU,ABM Res NL,0.02,,13267,0.02,0.021,-,,-,-,-,-4.09,-
0.25,0.11,-,-,AII,Abra Min Ltd,0.12,,-,0.13,0.135,-,,-,-,-,-1.94,-
0.60,0.28,0.30,0.28,ACB,A-Cap Res,0.28,-0.5,1231,0.28,0.30,-,,-,0.14,-,-0.91,-
0.27,0.13,-,-,ACS,Accent Res NL,0.15,,-,0.15,0.165,-,,-,-,-,-1.53,-
0.029,0.004,0.013,0.012,AEX,Acclaim Explore,0.013,0.1,3750,0.011,0.013,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.025,-,,-,-,-,-,-
0.14,0.05,-,-,AIV,Activex Ltd,0.08,,-,0.08,0.09,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.01,,-,0.001,0.01,-,,-,-,-,-,-
0.58,0.303,0.53,0.505,ADU,Adamus Res,0.51,-1.5,3241,0.505,0.52,-,,-,-,-,-12.87,-
0.065,0.019,-,-,ADD,Adavale Resource,0.03,,-,0.028,0.042,-,,-,0.02,-,-0.96,-
0.215,0.095,0.10,0.098,ADE,Adelaide Energy,0.10,0.2,2450,0.098,0.10,-,,-,-,-,0.97,10.3
0.395,0.089,0.135,0.125,ADN,Adelaide Res,0.13,,1181,0.13,0.14,-,,-,-,-,-0.56,-
0.42,0.06,0.42,0.41,ADI,Adelphi Energy,0.41,,1988,0.41,0.415,-,,-,-,-,-4.27,-
1.65,0.50,0.775,0.74,ABY,Aditya Birla,0.745,1,4025,0.745,0.75,-,,-,1.51,-,19.61,3.8
0.031,0.007,0.008,0.008,ADY,Admiralty Res,0.008,,54966,0.008,0.009,-,,-,-,-,0.09,8.9
0.125,0.013,-,-,AVD,Advance Energy,0.015,,-,0.014,0.017,-,,-,-,-,-3.1,-
0.212,0.081,0.18,0.175,ADX,ADX Energy Ltd,0.175,0.5,9900,0.17,0.175,-,,-,-,-,-0.89,-
0.075,0.05,0.075,0.075,ADXO,  opt mar11,0.075,,4,0.06,0.075,-,,-,-,-,-,-
0.97,0.485,0.525,0.515,AED,AED Oil Ltd,0.515,0.5,1999,0.515,0.52,-,,-,1.03,-,-48.17,-
0.24,0.05,0.078,0.076,AFR,African Energy Res cdi,0.077,-0.1,5894,0.076,0.077,-,,-,-,-,-1.13,-
0.027,0.009,0.009,0.009,AAE,Agri Energy Ltd,0.009,-0.1,100040,0.009,0.011,-,,-,-,-,15.8,0.1
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.17,,-,0.17,0.19,-,,-,-,-,-1.34,-
0.25,0.048,0.082,0.08,AUQ,Alara Res Ltd,0.082,,1024,0.082,0.099,-,,-,-,-,-1.9,-
1.27,0.16,0.48,0.455,ALY,Alchemy Resource,0.465,,1244,0.46,0.465,-,,-,-,-,-3.2,-
