ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5323.8 at 2013-12-27T16:52:06. Report at Friday, December 27, 2013. Processed Saturday at 2013-12-28T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.075,.13,.125,TDO,3D Oil,.13,-,262,.13,.135,-,,-,-,-,-.92,-,,
.042,.012,-,-,DDD,3D Res,.025,-,-,.018,.029,-,,-,-,-,-.12,-,,
.16,.021,.051,.049,ARH,A'asian Resources,.05,-.5,357,.05,.055,-,,-,-,-,-4.70,-,,
.274,.12,.13,.13,AYC,A1 Gold,.13,-,50,.13,.14,-,,-,-,-,-.89,-,,
.047,.021,.022,.021,ABU,ABM Res,.021,-,14230,.021,.022,-,,-,-,-,-.46,-,,
.023,.007,-,-,AJC,Acacia Coal,.01,-,-,.01,.011,-,,-,-,-,-.08,-,,
.13,.042,.045,.045,ACB,A-Cap Res,.045,-.3,10,.045,.048,-,,-,-,-,-.93,-,,
.24,.15,-,-,ACS,Accent Res,.185,-,-,.185,.22,-,,-,-,-,-.40,-,,
.022,.010,-,-,AIV,ActiveX,.014,-,-,.014,.015,-,,-,-,-,-1.33,-,,
.021,.002,-,-,ADD,Adavale Resources,.004,-,-,.003,.01,-,,-,-,-,-1.38,-,,
.25,.036,-,-,ADN,Adelaide Res,.057,-,-,.059,.069,-,,-,-,-,-3.63,-,,
.60,.315,.33,.33,ABY,Aditya Birla,.33,-.5,127,.33,.335,-,,-,1.59,-,-.21,-,,
.045,.014,.015,.014,ADY,Admiralty Res,.014,-.1,1060,.014,.016,-,,-,-,-,-2.90,-,,
.002,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.13,-,,
.04,.012,.016,.016,ADX,ADX Energy,.016,+.1,100,.015,.016,-,,-,-,-,-3.21,-,,
.335,.08,-,-,AQR,AEON Metals,.125,-,-,.13,.14,-,,-,-,-,-.04,-,,
.19,.063,-,-,AFR,African Energy Res cdi,.097,-,-,.10,.11,-,,-,-,-,-3.86,-,,
.19,.045,-,-,AGR,Aguia Res,.055,-,-,.055,.07,-,,-,-,-,-2.01,-,,
4.730,1.94,2.29,2.23,AQG,Alacer Gold cdi,2.27,+13,2228,2.24,2.29,-,,-,-,-,-318.93,-,,
.205,.035,-,-,AUQ,Alara Res,.075,-,-,.066,.074,-,,-,-,-,-2.84,-,,
.146,.023,-,-,ALY,Alchemy Resources,.026,-,-,.027,.035,-,,-,-,-,-1.36,-,,
.030,.001,.002,.002,AYN,Alcyone Res,.002,-,101825,.001,.002,-,,-,-,-,-.68,-,,
.02,.001,-,-,AYNO,  opt may15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.002,.001,-,-,AYNOA,  opt jul15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.25,.145,-,-,AQI,Alicanto Min,.22,-,-,.20,.21,-,,-,-,-,-4.80,-,,
.825,.245,.355,.335,ALK,Alkane Res,.35,+2,2192,.335,.35,-,,-,-,-,19.00,1.8,,
.065,.012,-,-,AHQ,Allegiance Coal,.014,-,-,.015,.03,-,,-,-,-,-.88,-,,
.01,.001,-,-,AHQO,  opt mar14,-,-,-,-,.001,-,,-,-,-,-,-,,
.235,.093,.135,.13,AGS,Alliance Res,.135,+1,648,.12,.135,-,,-,-,-,-2.14,-,,
.089,.023,-,-,AGE,Alligator Energy,.05,-,-,.046,.053,-,,-,-,-,-.93,-,,
.018,.003,-,-,AYR,Alloy Res,.005,-,-,.005,.006,-,,-,-,-,-.42,-,,
.019,.005,-,-,AYM,Altuis Mining,.009,-,-,.005,.018,-,,-,-,-,-.52,-,,
.31,.115,.16,.15,AOH,Altona Min,.15,-1,118,.15,.155,-,,-,-,-,2.40,6.3,,
.19,.076,.135,.135,AJM,Altura Min,.135,-,55,.135,.14,-,,-,-,-,-.22,-,,
1.405,.89,1.075,1.055,AWC,Alumina,1.055,-.5,27267,1.05,1.06,-,,-,1.01,-,-1.92,-,,
.275,.13,.145,.14,AQO,Ambassador Oil & Gas,.14,-1,978,.14,.15,-,,-,-,-,-3.78,-,,
1.73,.92,1.25,1.25,AXZ,Amex Res,1.25,-,2,1.25,1.30,-,,-,-,-,-4.51,-,,
.42,.075,.125,.125,AMX,Ampella Min,.125,+.5,5668,.12,.13,-,,-,-,-,-10.56,-,,
.10,.032,-,-,AEK,Anatolia Energy,.072,-,-,.066,.075,-,,-,-,-,-.60,-,,
.002,.002,-,-,AEKO,  opt jun17,.002,-,-,.003,-,-,,-,-,-,-,-,,
.19,.19,-,-,AHR,Anchor Res,.19,-,-,.05,.22,-,,-,-,-,-2.61,-,,
1.25,1.079,-,-,ATM,Aneka Tambang cdi,-,-,-,-,-,2.11,,2.45,-,-,5.18,-,,
.09,.004,.038,.032,AAR,Anglo Aust Res,.037,+.9,5332,.033,.037,-,,-,-,-,-1.70,-,,
6.02,2.49,2.50,2.49,AGG,Anglogold Ashanti cdi,2.49,-,25,2.50,2.70,4.69,,-,8.89,1.88,-401.41,-,,
.079,.019,-,-,AWV,Anova Metals,.02,-,-,.019,.023,-,,-,-,-,-8.67,-,,
.585,.27,.535,.52,AZZ,Antares Energy,.53,-,2552,.525,.53,-,,-,-,-,5.50,9.6,,
.255,.024,-,-,AZY,Antipa Min,.03,-,-,.03,.032,-,,-,-,-,-1.10,-,,
.155,.006,-,-,AZYOA,  opt dec14,.006,-,-,.003,.01,-,,-,-,-,-,-,,
.052,.002,-,-,AOM,AO Energy,.023,-,-,.022,.023,-,,-,-,-,-9.20,-,,
.004,.002,-,-,AAL,APAC Coal,.004,-,-,.002,.027,-,,-,-,-,-.11,-,,
.088,.02,-,-,AQQ,Aphrodite Gold,.022,-,-,.021,.022,-,,-,-,-,-.54,-,,
.165,.021,-,-,AOP,Apollo Cons,.039,-,-,.039,.045,-,,-,-,-,-2.13,-,,
.08,.018,-,-,AON,Apollo Minerals,.019,-,-,.019,.021,-,,-,-,-,-.56,-,,
1.20,.535,.725,.69,AQP,Aquarius Platinum,.72,+3,747,.715,.72,-,,-,-,-,-65.91,-,,
3.27,1.63,2.38,2.31,AQA,Aquila Res,2.32,-2,1038,2.31,2.32,-,,-,-,-,77.10,3.0,,
.225,.062,.079,.078,ARU,Arafura Resources,.078,-.4,1012,.078,.079,-,,-,-,-,-2.80,-,,
.009,.002,-,-,ARX,ARC Explore,.006,-,-,.006,.007,-,,-,-,-,-.06,-,,
.25,.11,.18,.18,AXE,Archer Explore,.18,+.5,1215,.175,.18,-,,-,-,-,-.44,-,,
.105,.027,-,-,ARD,Argent Minerals,.048,-,-,.048,.054,-,,-,-,-,-2.40,-,,
.08,.008,-,-,AVK,Argentina Min,.02,-,-,.02,.024,-,,-,-,-,-7.42,-,,
.01,.001,.001,.001,AVKO,  opt mar15,.001,-,500,.001,.003,-,,-,-,-,-,-,,
.032,.009,-,-,AXT,Argo Explore,.021,-,-,.021,.028,-,,-,-,-,-7.08,-,,
.093,.019,-,-,ARE,Argonaut Res,.024,-,-,.025,.027,-,,-,-,-,-4.33,-,,
.145,.02,-,-,AGY,Argosy Minerals,.033,-,-,.033,.048,-,,-,-,-,-1.22,-,,
.14,.05,-,-,AHK,Ark Mines,.095,-,-,-,.084,-,,-,-,-,-8.22,-,,
.40,.18,.20,.19,AJQ,Armour Energy,.19,-,814,.18,.20,-,,-,-,-,.53,35.8,,
.135,.02,-,-,AJQO,  opt aug14,.046,-,-,.001,.029,-,,-,-,-,-,-,,
.022,.004,-,-,ARV,Artemis Res,.004,-,-,.004,.005,-,,-,-,-,-.23,-,,
.001,.001,-,-,ARVO,  opt mar14,.001,-,-,-,.001,-,,-,-,-,-,-,,
.002,.001,-,-,ARVOA,  opt aug16,.001,-,-,.001,.002,-,,-,-,-,-,-,,
.069,.015,-,-,AAJ,Aruma Res,.015,-,-,.015,.025,-,,-,-,-,-2.31,-,,
.245,.20,-,-,AJY,Asaplus Res cdi,.245,-,-,-,.24,-,,-,-,-,-.21,-,,
.19,.048,-,-,AZQ,Ascot Res,.072,-,-,.072,.078,-,,-,-,-,-8.63,-,,
.18,.035,.063,.063,AKM,Aspire Min,.063,-,176,.06,.063,-,,-,-,-,-1.22,-,,
.002,.001,-,-,ARO,Astro Res,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.001,.001,-,-,AROOA,  opt jun14,-,-,-,-,.001,-,,-,-,-,-,-,,
.05,.015,-,-,AHN,Athena Res,.032,-,-,.032,.04,-,,-,-,-,.02,160.0,,
.28,.12,.195,.195,ATI,Atlantic,.195,-1,50,.18,.19,-,,-,-,-,-14.80,-,,
.036,.016,-,-,ATV,Atlantic Gold,.017,-,-,.016,.018,-,,-,-,-,-.33,-,,
.003,.001,-,-,ATVCD,  ctg,.001,-,-,.001,-,-,,-,-,-,-,-,,
1.945,.685,1.195,1.17,AGO,Atlas Iron,1.185,+.5,15411,1.175,1.185,3.00,,-,1.62,2.53,-27.00,-,,
2.10,.155,1.41,1.35,ATU,Atrum Coal,1.38,+4,97,1.35,1.38,-,,-,-,-,-10.84,-,,
.80,.33,.485,.485,AYA,Attila Res,.485,+2,40,.465,.485,-,,-,-,-,-33.45,-,,
.54,.24,-,-,AYAO,  opt jun14,.45,-,-,-,.45,-,,-,-,-,-,-,,
.25,.039,.105,.105,ACP,Audalia Res,.105,+1,50,.095,.11,-,,-,-,-,-.36,-,,
.02,.02,-,-,ACPO,  opt apr14,-,-,-,-,-,-,,-,-,-,-,-,,
.084,.011,.075,.075,AUK,Augur Res,.075,-,400,.07,.075,-,,-,-,-,-.51,-,,
.18,.037,.042,.037,AEE,Aura Energy,.037,-.5,1130,.036,.063,-,,-,-,-,-1.65,-,,
.035,.001,-,-,AEEO,  opt dec14,.001,-,-,-,.005,-,,-,-,-,-,-,,
.41,.06,-,-,AOU,Auroch Min,.145,-,-,.145,.165,-,,-,-,-,-2.20,-,,
.092,.045,-,-,ARM,Aurora Minerals,.06,-,-,.061,.066,-,,-,-,-,-2.63,-,,
3.92,2.63,2.985,2.92,AUT,Aurora Oil & Gas,2.93,-2,6286,2.92,2.95,-,,-,1.23,-,21.95,13.3,,
.018,.004,-,-,ANW,Aus Tin Mining,.006,-,-,.006,.007,-,,-,-,-,-.50,-,,
.052,.005,-,-,AIW,Aust-American Min,.005,-,-,.005,.006,-,,-,-,-,-3.80,-,,
.153,.01,-,-,AUC,Ausgold,.01,-,-,.01,.014,-,,-,-,-,-5.55,-,,
.025,.017,-,-,AOA,Ausmon Resources,.017,-,-,.01,.037,-,,-,-,-,-1.03,-,,
.025,.006,.006,.006,AQC,Aust Pacific Coal,.006,-,29000,.006,.007,-,,-,-,-,-.31,-,,
.068,.009,.02,.018,AQD,AusQuest,.018,-.3,6678,.018,.019,-,,-,-,-,-4.30,-,,
.02,.007,.009,.009,AQDO,  opt nov16,.009,-,519,.009,.01,-,,-,-,-,-,-,,
.30,.15,.23,.225,ABZ,Aust Bauxite,.23,+1,1691,.225,.23,-,,-,-,-,-1.06,-,,
.18,.067,.095,.095,AKA,Aust Minerals &  Min,.095,-,380,.095,.098,-,,-,-,-,-1.30,-,,
.015,.005,-,-,AKAOB,  opt mar14,.005,-,-,-,.009,-,,-,-,-,-,-,,
.03,.005,-,-,AUZ,Aust Mines,.005,-,-,.005,.006,-,,-,-,-,-1.23,-,,
.115,.023,.115,.11,AOC,Aust Oil Co,.11,-.5,3000,.11,.125,-,,-,-,-,-1.50,-,,
1.50,.54,-,-,ARW,Aust Renewable,.75,-,-,.655,.74,-,,-,.01,-,.08,937.5,,
.175,.11,.14,.135,AOK,AusTex Oil,.14,+.3,17300,.14,.145,-,,-,-,-,-.43,-,,
.033,.009,.012,.011,AKK,Austin Explore,.012,+.1,85929,.012,.013,-,,-,-,-,-.19,-,,
.04,.013,.029,.029,APG,Austpac Res,.029,-.1,350,.028,.031,-,,-,-,-,.26,11.2,,
.19,.105,-,-,AGD,Austral Gold,.12,-,-,.09,.15,-,,-,-,-,-4.40,-,,
.062,.006,-,-,AVI,Avalon Minerals,.01,-,-,.01,.013,-,,-,-,-,-1.40,-,,
.10,.05,.067,.065,AVB,Avanco Res,.066,+.2,29486,.065,.067,-,,-,-,-,-.20,-,,
.12,.028,-,-,AVY,Avenue Res,.03,-,-,.025,.045,-,,-,-,-,-14.28,-,,
.185,.092,-,-,AVA,Aviva Corp,.14,-,-,.14,.145,-,,-,-,-,7.69,1.8,,
.02,.005,-,-,AVZ,AVZ Minerals,.008,-,-,.005,.01,-,,-,-,-,-1.13,-,,
1.47,1.105,1.39,1.33,AWE,AWE,1.33,-1.5,9027,1.33,1.34,-,f,-,1.44,-,3.84,34.6,,
.021,.001,-,-,AXC,AXG Mining,.004,-,-,.004,.007,-,,-,-,-,-2.80,-,,
.025,.01,.016,.014,AVQ,Axiom Min cdi,.016,+.1,41699,.015,.016,-,,-,-,-,-.26,-,,
.093,.029,.04,.04,AZK,Aziana,.04,-,129,.04,-,-,,-,-,-,-2.29,-,,
.135,.015,.03,.025,APY,Azonto Petroleum,.025,-.4,6160,.025,.029,-,,-,-,-,-24.99,-,,
.125,.021,.028,.028,AZM,Azumah Res,.028,+.1,5977,.028,.029,-,,-,-,-,-5.70,-,,
.096,.018,.028,.028,AZS,Azure Minerals,.028,-,1750,.028,.029,-,,-,-,-,-.70,-,,
.135,.06,.091,.091,BMB,Balamara Res,.091,+.2,250,.091,.094,-,,-,-,-,-3.06,-,,
.355,.097,.175,.17,BND,Bandanna Energy,.175,-,930,.175,.18,-,,-,-,-,-1.44,-,,
.135,.045,.049,.048,BMN,Bannerman Res,.048,-,1296,.048,.049,-,,-,-,-,-1.80,-,,
.009,.003,-,-,BKP,Baraka Energy,.005,-,-,.005,.006,-,,-,-,-,-.02,-,,
.018,.006,-,-,BAR,Barra Res,.006,-,-,.005,.008,-,,-,-,-,-.36,-,,
.50,.23,.415,.415,BSE,Base Res,.415,-,280,.405,.41,-,,-,-,-,-1.25,-,,
.018,.004,-,-,BSM,Bass Metals,.005,-,-,.004,.005,-,,-,-,-,-3.93,-,,
.002,.001,-,-,BSMO,  opt sep14,-,-,-,-,.001,-,,-,-,-,-,-,,
.018,.006,-,-,BAS,Bass Strait Oil Co,.007,-,-,.007,.008,-,,-,-,-,-.74,-,,
.033,.005,-,-,BSR,Bassari Res,.006,-,-,.006,.007,-,,-,-,-,-.33,-,,
.277,.11,.185,.18,BRL,Bathurst Res NZ,.18,-.5,783,.18,.185,-,,-,-,-,-,-,,
.15,.10,-,-,BAU,Bauxite Resources,.12,-,-,.115,.12,-,,-,-,-,-2.30,-,,
.10,.009,-,-,BBX,BBX Minerals,.025,-,-,.008,.025,-,,-,-,-,-1.77,-,,
.011,.011,-,-,BBXO,  opt jun14,-,-,-,-,-,-,,-,-,-,-,-,,
5.26,2.87,5.15,5.06,BCI,BC Iron,5.09,+8,3784,5.09,5.14,35.00,f,1.23,-,6.88,42.92,11.9,,
.065,.021,-,-,BCD,BCD Res,.033,-,-,.031,.032,-,,-,.07,-,-6.70,-,,
1.54,1.092,1.44,1.385,BPT,Beach Energy,1.40,-2,15239,1.395,1.405,2.75,f,4.43,1.41,1.96,12.17,11.5,,
.16,.025,-,-,BHU,Beacon Hill Res cdi,.033,-,-,.012,.059,-,,-,.05,-,-8.01,-,,
.005,.002,.004,.004,BCN,Beacon Minerals,.004,-,5100,.003,.004,-,,-,-,-,-.10,-,,
.002,.001,-,-,BCNO,  opt sep15,.001,-,-,.001,.002,-,,-,-,-,-,-,,
1.09,.485,.755,.73,BDR,Beadell Resources,.74,-.5,15147,.74,.745,-,,-,-,-,2.00,37.0,,
.54,.20,.235,.22,BKY,Berkeley Res,.23,-.5,1240,.225,.23,-,,-,-,-,-6.21,-,,
.225,.024,-,-,BEZ,Besra Gold cdi,.038,-,-,.035,.037,-,,-,-,-,-,-,,
39.34,30.43,37.67,37.48,BHP,BHP Billiton,37.55,+26,19627,37.53,37.56,119.94,f,1.84,13.47,3.19,220.38,17.0,,
.039,.005,.014,.014,BGS,Birimian Gold,.014,-.1,30356,.013,.015,-,,-,-,-,-.27,-,,
.026,.003,.007,.007,BFE,Black Fire Minerals,.007,-,1000,.007,.008,-,,-,-,-,-1.74,-,,
.21,.07,.074,.074,BMZ,Black Mountain,.074,-,137,.075,.084,-,,-,-,-,-3.44,-,,
.06,.015,-,-,BMZO,  opt may15,.03,-,-,-,-,-,,-,-,-,-,-,,
.024,.006,-,-,BLR,Black Range Min,.012,-,-,.011,.012,-,,-,-,-,-.16,-,,
.003,.001,-,-,BRD,Black Ridge Min,.002,-,-,.001,.002,-,,-,-,-,-.12,-,,
.205,.115,-,-,BGG,Blackgold Int'l,.15,-,-,.15,.16,-,,-,.16,-,4.86,3.1,,
.265,.115,-,-,BLK,Blackham Res,.17,-,-,.17,.19,-,,-,-,-,-7.80,-,,
1.53,.19,.255,.24,BTR,Blackthorn Res,.245,-,3421,.245,.25,-,,-,-,-,-7.79,-,,
.125,.035,-,-,BWD,Blackwood Corp,.071,-,-,.071,.084,-,,-,-,-,3.50,2.0,,
.002,.001,-,-,BLZ,Blaze Int'l,.001,-,-,-,.001,-,,-,-,-,-.04,-,,
.088,.025,-,-,BGH,Bligh Res,.045,-,-,.03,.09,-,,-,-,-,-2.83,-,,
.006,.001,-,-,BDI,Blina Minerals,.001,-,-,.001,.002,-,,-,-,-,-.11,-,,
.115,.026,.075,.074,BUL,Blue Energy,.075,+.1,1062,.074,.075,-,,-,-,-,-1.14,-,,
.017,.003,-,-,BMG,BMG Res,.004,-,-,.003,.004,-,,-,-,-,-7.31,-,,
.001,.001,-,-,BMGO,  opt mar14,.001,-,-,-,.001,-,,-,-,-,-,-,,
.55,.16,-,-,BOA,Boadicea Res,.19,-,-,.12,.20,-,,-,-,-,-1.01,-,,
.30,.01,-,-,BOAO,  opt mar14,.01,-,-,.005,.015,-,,-,-,-,-,-,,
.46,.20,.24,.24,BBR,Bora Bora Res,.24,-1,18,.24,.295,-,,-,-,-,-3.22,-,,
.047,.005,-,-,BOE,Boss Resources,.014,-,-,.012,.014,-,,-,-,-,-3.50,-,,
.018,.002,-,-,BML,Botswana Metals,.003,-,-,.003,.004,-,,-,-,-,-.94,-,,
.001,.001,-,-,BMLOB,  opt dec16,.001,-,-,-,.001,-,,-,-,-,-,-,,
.655,.375,.44,.435,BOC,Bougainville Copper,.44,+.5,24,.44,.465,-,,-,.41,-,-.10,-,,
.031,.011,-,-,BUY,Bounty Oil & Gas,.015,-,-,.014,.015,-,,-,-,-,-.18,-,,
.022,.009,-,-,BZL,BrazIron,.014,-,-,.005,.014,-,,-,-,-,-6.68,-,,
.41,.17,-,-,BRB,Breaker Res,.20,-,-,.20,.245,-,,-,-,-,-8.30,-,,
.17,.04,-,-,BRBO,  opt dec14,.05,-,-,.01,.04,-,,-,-,-,-,-,,
.045,.008,-,-,BTN,Brighton Min,.01,-,-,.005,.01,-,,-,-,-,-1.98,-,,
.07,.044,.062,.057,BCK,Brockman Min,.062,+.7,11800,.062,.066,-,,-,-,-,-.84,-,,
.005,.001,-,-,BCKO,  opt sep14,.001,-,-,.001,.004,-,,-,-,-,-,-,,
.10,.042,-,-,BPL,Broken Hill Prospecting,.05,-,-,.03,.05,-,,-,-,-,-.97,-,,
.018,.005,-,-,BPLOA,  opt feb14,-,-,-,.005,.017,-,,-,-,-,-,-,,
.03,.005,.013,.013,BMY,Brumby Res,.013,+.1,1000,.013,.017,-,,-,-,-,-1.10,-,,
