ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4483.1 at 16:36 30/8/2010  Report at 19:05 Monday 30/8/2010. Processed 19:16 Monday 30/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.115,0.175,0.175,TDO,3D Oil Ltd,0.175,2,3571,0.16,0.175,-,,-,-,-,-0.27,-
0.049,0.016,0.04,0.039,DDD,3D Res Ltd,0.039,,2248,0.038,0.04,-,,-,-,-,-1.9,-
0.109,0.044,-,-,AAO,A'asia Cons Ltd,0.052,,-,0.055,0.08,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,-,-,,-,-,-,-,-
0.67,0.21,0.25,0.245,ARH,A'asian Resour,0.25,0.5,45,0.25,0.26,-,,-,-,-,-1.4,-
0.42,0.105,0.15,0.135,AAM,A1 Min Ltd,0.14,-0.5,10695,0.14,0.145,-,,-,-,-,-3.56,-
0.07,0.016,0.029,0.028,ABU,ABM Res NL,0.029,,42479,0.028,0.029,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.135,,-,0.12,0.20,-,,-,-,-,-1.98,-
0.60,0.28,0.345,0.32,ACB,A-Cap Res,0.32,-2.5,1341,0.32,0.33,-,,-,0.14,-,-0.91,-
0.25,0.13,0.245,0.24,ACS,Accent Res NL,0.24,-0.5,460,0.235,0.245,-,,-,-,-,-1.53,-
0.029,0.004,0.018,0.017,AEX,Acclaim Explore,0.017,-0.1,10000,0.017,0.018,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.002,0.025,-,,-,-,-,-,-
0.14,0.05,-,-,AIV,Activex Ltd,0.072,,-,0.063,0.07,-,,-,-,-,-1.49,-
0.60,0.312,0.58,0.56,ADU,Adamus Res,0.57,1,3762,0.56,0.57,-,,-,-,-,-12.87,-
0.065,0.023,0.025,0.025,ADD,Adavale Resource,0.025,,57,0.023,0.024,-,,-,0.02,-,-0.96,-
0.215,0.08,0.093,0.093,ADE,Adelaide Energy,0.093,,2000,0.09,0.093,-,,-,-,-,0.97,9.6
0.395,0.12,0.16,0.155,ADN,Adelaide Res,0.16,0.5,932,0.16,0.17,-,,-,-,-,-0.56,-
0.425,0.065,-,-,ADI,Adelphi Energy,0.41,,-,-,-,-,,-,-,-,-4.27,-
1.65,0.62,0.935,0.905,ABY,Aditya Birla,0.935,5.5,4775,0.91,0.935,-,,-,1.51,-,19.61,4.8
0.025,0.005,0.007,0.007,ADY,Admiralty Res,0.007,-0.1,847,0.007,0.008,-,,-,-,-,0.09,7.8
0.125,0.007,-,-,AVD,Advance Energy,0.01,,-,0.01,0.015,-,,-,-,-,-3.1,-
0.265,0.081,0.15,0.13,ADX,ADX Energy Ltd,0.135,1,59830,0.13,0.14,-,,-,-,-,-0.89,-
0.09,0.02,-,-,ADXO,  opt mar11,0.021,,-,0.021,0.045,-,,-,-,-,-,-
0.73,0.435,0.58,0.51,AED,AED Oil Ltd,0.555,4.5,17776,0.55,0.555,-,,-,1.03,-,-48.17,-
0.24,0.059,0.086,0.082,AFR,African Energy Res cdi,0.083,-0.7,1350,0.083,0.09,-,,-,-,-,-1.13,-
0.027,0.009,0.012,0.011,AAE,Agri Energy Ltd,0.011,,4000,0.011,0.012,-,,-,-,-,15.8,0.1
0.245,0.15,-,-,ALG,Alamar Res Ltd,0.19,,-,0.19,0.215,-,,-,-,-,-1.34,-
0.04,0.03,-,-,ALGO,  opt mar13,0.04,,-,0.028,0.08,-,,-,-,-,-,-
0.25,0.055,-,-,AUQ,Alara Res Ltd,0.12,,-,0.115,0.12,-,,-,-,-,-1.9,-
1.27,0.205,0.38,0.36,ALY,Alchemy Resource,0.38,2.5,2330,0.37,0.38,-,,-,-,-,-3.2,-
0.06,0.02,0.023,0.022,AYN,Alcyone Res Ltd,0.023,,10030,0.023,0.024,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,0.001,-,-,,-,-,-,-,-
0.54,0.23,0.48,0.465,ALK,Alkane Res Ltd,0.475,2,7296,0.465,0.475,-,,-,-,-,0.93,51.1
0.865,0.28,0.33,0.325,AGS,Alliance Res,0.33,,2269,0.315,0.33,-,,-,-,-,-1.97,-
0.545,0.25,0.38,0.37,ALD,Allied Gold Ltd,0.37,-0.5,8962,0.37,0.39,-,,-,0.26,-,-3.42,-
0.042,0.018,-,-,AYR,Alloy Res,0.018,,-,0.019,0.025,-,,-,-,-,-0.62,-
0.29,0.089,0.15,0.14,AOH,Altona Min Ltd,0.145,0.5,9751,0.135,0.15,-,,-,-,-,-1.09,-
0.359,0.115,0.12,0.12,AJM,Altura Min Ltd,0.12,-0.5,497,0.115,0.12,-,,-,-,-,-5.11,-
2.06,1.45,1.75,1.70,AWC,Alumina Ltd,1.75,6,144680,1.745,1.75,4.23,f,0.14,1.22,2.42,0.59,296.6
0.335,0.175,0.215,0.21,AMU,Amadeus Energy,0.215,,891,0.21,0.215,-,,-,0.34,-,-10.17,-
0.25,0.115,-,-,AXZ,Amex Res,0.12,,-,0.14,0.16,-,,-,-,-,-2.13,-
1.95,0.39,1.88,1.715,AMX,Ampella Min,1.88,18,3437,1.835,1.88,-,,-,-,-,-7,-
0.28,0.086,0.15,0.15,AHR,Anchor Res,0.15,0.5,50,0.135,0.145,-,,-,-,-,-2.05,-
4.92,2.00,4.92,4.72,AND,Andean Res Ltd,4.88,37,7687,4.83,4.90,-,,-,-,-,-4.64,-
1.30,1.02,-,-,ATM,Aneka Tambang cdi,1.20,,-,-,1.30,1.37,,0.51,0.10,1.14,0.7,171.4
0.066,0.018,0.045,0.035,AAR,Anglo Aust,0.04,0.6,90501,0.039,0.041,-,,-,-,-,-0.14,-
10.50,7.65,9.63,9.55,AGG,Anglogold Ashanti,9.63,14,106,8.50,9.70,4.16,,-,8.69,0.43,-99.23,-
0.885,0.21,0.415,0.375,AZZ,Antares Energy,0.405,4.5,24371,0.40,0.41,-,,-,-,-,-1.6,-
4.56,2.59,3.04,3.03,AVM,Anvil Min cdi,3.03,1,110,3.03,3.10,-,,-,-,-,-23.97,-
0.08,0.027,-,-,AAL,Apac Coal,0.027,,-,0.016,0.04,-,,-,-,-,1.53,1.8
0.093,0.014,0.021,0.02,AXM,Apex Min NL,0.02,-0.1,74125,0.02,0.021,-,,-,-,-,-26.39,-
0.025,0.004,0.004,0.004,AXMO,  opt nov12,0.004,,17608,0.004,0.005,-,,-,-,-,-,-
0.175,0.115,0.125,0.125,AQQ,Aphrodite Gold,0.125,1,250,0.115,0.125,-,,-,-,-,-,-
0.035,0.025,-,-,AQQO,  opt dec13,0.029,,-,0.029,0.034,-,,-,-,-,-,-
0.87,0.35,0.57,0.555,AZO,Apollo Gas Ltd,0.56,0.5,253,0.555,0.57,-,,-,-,-,-,-
0.40,0.097,-,-,AON,Apollo Min Ltd,0.105,,-,0.11,0.125,-,,-,-,-,-6.59,-
0.025,0.01,-,-,AONO,  opt nov11,0.01,,-,0.005,0.015,-,,-,-,-,-,-
7.95,3.89,4.84,4.66,AQP,Aquarius Platinum,4.81,19,10351,4.65,4.85,2.26,,3.16,-,0.47,7.15,67.3
11.38,5.955,8.85,8.38,AQA,Aquila Res,8.76,51,6873,8.67,8.87,-,,-,-,-,-14.8,-
1.285,0.38,0.78,0.75,ARU,Arafura Resource,0.76,2.5,16625,0.755,0.77,-,,-,-,-,-5.1,-
0.27,0.115,-,-,AAG,Aragon Res,0.20,,-,0.185,0.195,-,,-,-,-,-3.87,-
0.05,0.001,-,-,AAGO,  opt sep10,0.001,,-,0.001,0.01,-,,-,-,-,-,-
0.065,0.015,0.019,0.018,ARX,ARC Explore Ltd,0.018,-0.2,2015,0.018,0.02,-,,-,-,-,8.42,0.2
0.016,0.001,-,-,ARXO,  opt jun12,0.001,,-,0.001,0.005,-,,-,-,-,-,-
0.026,0.002,-,-,ARXOA,  opt jan11,0.002,,-,0.001,0.002,-,,-,-,-,-,-
0.21,0.085,0.105,0.105,AXE,Archer Explore,0.105,,100,0.105,0.115,-,,-,-,-,-1.93,-
0.24,0.10,-,-,ARD,Argent Min,0.225,,-,0.19,0.20,-,,-,-,-,-3.42,-
0.06,0.015,-,-,ARDO,  opt jun11,0.026,,-,0.026,0.035,-,,-,-,-,-,-
0.115,0.034,0.044,0.043,AXT,Argo Explore,0.043,0.2,869,0.043,0.048,-,,-,-,-,0.76,5.7
0.105,0.051,-,-,ARE,Argonaut Res,0.065,,-,0.065,0.069,-,,-,-,-,0.61,10.7
0.13,0.018,-,-,AGY,Argosy Min cdi,0.018,,-,0.019,0.02,-,,-,-,-,-0.84,-
0.199,0.035,0.065,0.059,ARV,Artemis Res,0.062,0.7,14292,0.061,0.062,-,,-,-,-,0.31,20.0
0.058,0.009,0.023,0.02,ARVOB,  opt jun11,0.02,0.3,5742,0.02,0.021,-,,-,-,-,-,-
0.19,0.15,-,-,AAJ,Aruma Res Ltd,0.155,,-,0.16,0.175,-,,-,-,-,-,-
0.099,0.01,0.013,0.013,ATN,Ashburton Min,0.013,,3449,0.013,0.014,-,,-,-,-,-0.83,-
0.18,0.02,0.075,0.075,AKM,Aspire Min Ltd,0.075,0.5,3070,0.072,0.075,-,,-,-,-,-7.45,-
6.35,5.50,6.11,6.05,AZT,Aston Res Ltd,6.07,-1,4385,5.96,6.07,-,,-,-,-,-,-
0.016,0.003,0.007,0.006,ARO,Astro Res NL,0.007,0.1,2409,0.006,0.007,-,,-,-,-,-0.2,-
0.007,0.002,-,-,AROOB,  opt nov12,0.002,,-,0.002,0.003,-,,-,-,-,-,-
0.12,0.035,-,-,AHN,Athena Res,0.11,,-,0.08,0.10,-,,-,-,-,-0.62,-
0.031,0.017,-,-,AHNOA,  opt apr12,0.03,,-,0.015,-,-,,-,-,-,-,-
0.10,0.034,0.036,0.036,ATV,Atlantic Gold NL,0.036,,460,0.034,0.036,-,,-,-,-,-0.25,-
0.03,0.011,-,-,ATVCD,  ctg,0.012,,-,-,0.03,-,,-,-,-,-,-
0.045,0.008,-,-,ATVOA,  opt jan11,0.01,,-,0.002,0.01,-,,-,-,-,-,-
3.05,1.57,2.16,2.07,AGO,Atlas Iron Ltd,2.15,11,47572,2.14,2.15,-,,-,-,-,-9.6,-
0.33,0.092,0.29,0.275,ATQ,Atomic Res,0.285,-0.5,951,0.285,0.29,-,,-,-,-,-6.9,-
0.11,0.015,-,-,ATQO,  opt aug11,0.087,,-,0.086,0.095,-,,-,-,-,-,-
0.26,0.12,-,-,ACZ,Atticus Resource,0.15,,-,0.12,0.18,-,,-,-,-,-0.49,-
0.09,0.03,-,-,ACZO,  opt sep12,0.031,,-,0.031,0.05,-,,-,-,-,-,-
0.25,0.025,0.19,0.18,AUK,Augur Res Ltd,0.19,1,2550,0.18,0.19,-,,-,-,-,-0.82,-
0.47,0.15,-,-,AUJ,Augustus Min,0.19,,-,0.19,0.215,-,,-,-,-,-0.66,-
0.33,0.12,0.175,0.165,AEE,Aura Energy,0.165,-0.5,300,0.165,0.175,-,,-,-,-,-3.57,-
0.075,0.015,-,-,AGU,Aurium Res,0.017,,-,0.018,0.02,-,,-,-,-,-4.35,-
0.025,0.006,-,-,AGUOA,  opt sep12,0.007,,-,0.004,0.007,-,,-,-,-,-,-
1.26,0.27,0.33,0.315,ARM,Aurora Min Ltd,0.315,-1,1841,0.315,0.32,-,,-,-,-,-5.78,-
1.17,0.11,1.00,0.97,AUT,Aurora Oil & Gas,0.97,-1,5121,0.97,0.98,-,,-,-,-,-1.8,-
0.985,0.235,-,-,AXO,Aurox Res,0.73,,-,-,-,-,,-,-,-,-7.57,-
0.155,0.03,0.04,0.037,AIW,Ausamerican Min,0.038,0.4,7500,0.036,0.04,-,,-,-,-,3.36,1.1
0.36,0.12,0.315,0.30,AUC,Ausgold Ltd,0.31,1,14041,0.30,0.315,-,,-,-,-,-0.39,-
0.175,0.035,0.14,0.13,AUCO,  opt mar13,0.14,1,8273,0.125,0.14,-,,-,-,-,-,-
0.34,0.18,-,-,AOA,Ausmon Resources,0.215,,-,0.215,0.235,-,,-,-,-,0.86,25.0
0.20,0.105,0.12,0.12,AQD,Ausquest Ltd,0.12,,622,0.12,0.125,-,,-,-,-,-2.98,-
0.79,0.053,0.625,0.61,AQR,Aussie Q Res,0.62,-0.5,1038,0.605,0.62,-,,-,-,-,-0.74,-
0.56,0.25,0.46,0.45,ABZ,Aust Bauxite Ltd,0.46,1,1747,0.45,0.47,-,,-,-,-,-,-
0.16,0.015,-,-,AGV,Aust Gold Invest,0.095,,-,0.096,0.10,-,,-,-,-,-2.62,-
0.235,0.12,0.14,0.13,AKA,Aust Min Min,0.13,-3,975,0.08,0.16,-,,-,-,-,-,-
0.04,0.015,-,-,AKAO,  opt oct11,0.016,,-,0.015,0.037,-,,-,-,-,-,-
0.002,0.001,0.001,0.001,AUZ,Aust Mines Ltd,0.001,,87795,0.001,0.001,-,,-,-,-,0.05,2.0
