ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5088.1 at 2013-03-05T16:50:36. Report at Tuesday, March 5, 2013. Processed Wednesday at 2013-03-06T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,.09,.08,TDO,3D Oil,.09,-1,1070,.08,.10,-,,-,-,-,-3.38,-,,
.046,.023,.037,.03,DDD,3D Res,.037,+.7,775,.03,.034,-,,-,-,-,-.34,-,,
.20,.06,.067,.065,ARH,A'asian Resources,.065,-.3,840,.06,.065,-,,-,-,-,-1.26,-,,
.30,.20,-,-,AYC,A1 Gold,.24,-,-,.10,.24,-,,-,-,-,-,-,,
.065,.035,.039,.036,ABU,ABM Res,.037,-.2,70387,.037,.038,-,,-,-,-,-.43,-,,
.056,.013,.018,.017,AJC,Acacia Coal,.017,-.1,5687,.017,.018,-,,-,-,-,-.29,-,,
.275,.10,.125,.115,ACB,A-Cap Res,.115,-,2320,.115,.12,-,,-,-,-,-2.00,-,,
.335,.18,-,-,ACS,Accent Res,.18,-,-,.18,.20,-,,-,-,-,-.91,-,,
.025,.011,-,-,AIV,ActiveX,.013,-,-,.012,.016,-,,-,-,-,-.48,-,,
.021,.012,-,-,ADD,Adavale Resources,.015,-,-,.015,.02,-,,-,-,-,-.58,-,,
.115,.035,.042,.042,ADN,Adelaide Res,.042,+.2,2445,.042,.043,-,,-,-,-,-.68,-,,
.80,.385,.51,.49,ABY,Aditya Birla,.495,-,1876,.495,.51,5.00,,.27,1.61,10.10,1.34,36.9,,
.052,.031,.034,.034,ADY,Admiralty Res,.034,-,37,.035,.037,-,,-,-,-,-2.45,-,,
.007,.001,.001,.001,AVD,Advance Energy,.001,-,28556,.001,.002,-,,-,-,-,-.60,-,,
.099,.014,.022,.022,ADX,ADX Energy,.022,-,8754,.022,.023,-,,-,-,-,-3.10,-,,
.295,.06,.295,.27,AQR,AEON Metals,.285,+1.5,4463,.285,.29,-,,-,-,-,-1.36,-,,
.34,.095,.125,.125,AFR,African Energy Res cdi,.125,-,790,.125,.13,-,,-,-,-,-2.89,-,,
.50,.12,.155,.155,AGR,Aguia Res,.155,-,6,.15,.155,-,,-,-,-,-17.92,-,,
8.82,3.10,3.29,3.15,AQG,Alacer Gold cdi,3.17,-5,5615,3.17,3.18,-,,-,-,-,69.16,4.6,,
.42,.11,.15,.135,AUQ,Alara Res,.145,+.5,652,.14,.15,-,,-,-,-,-1.50,-,,
.185,.07,.125,.12,ALY,Alchemy Resources,.12,-,930,.12,.125,-,,-,-,-,-.39,-,,
