ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4664.9 at 2010-09-21T16:38:37. Report at Tuesday, September 21, 2010. Processed Tuesday at 2010-09-21T23:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.39,.14,.25,.21,TDO,3D Oil,.21,-.5,1621,.20,.22,-,,-,-,-,-.27,-,,
.049,.016,.03,.03,DDD,3D Res,.03,-.2,4572,.03,.032,-,,-,-,-,-1.90,-,,
.109,.044,.085,.07,AAO,A'asia Gold,.085,+2.5,2707,.075,.084,-,,-,-,-,-1.28,-,,
.028,.011,.028,.028,AAOO,  opt apr13,.028,+.8,600,.02,.028,-,,-,-,-,-,-,,
.58,.20,.22,.205,ARH,A'asian Resources,.205,-.5,1037,.20,.21,-,,-,-,-,-1.40,-,,
.42,.105,.15,.145,AAM,A1 Min,.145,-,5790,.145,.15,-,,-,-,-,-3.56,-,,
.05,.016,.04,.038,ABU,ABM Res,.038,-.2,134972,.038,.039,-,,-,-,-,-4.09,-,,
.25,.086,.12,.12,AII,Abra Min,.12,-,550,.11,.12,-,,-,-,-,-1.98,-,,
.60,.28,.34,.33,ACB,A-Cap Res,.33,-1,963,.33,.335,-,,-,.14,-,-.91,-,,
.285,.13,.265,.235,ACS,Accent Res,.25,-2,758,.24,.265,-,,-,-,-,-1.53,-,,
.029,.004,.017,.017,AEX,Acclaim Explore,.017,-,5050,.016,.017,-,,-,-,-,-.38,-,,
.003,.003,-,-,AEXCD,  ctg,.003,-,-,.003,.01,-,,-,-,-,-,-,,
.14,.05,.06,.058,AIV,Activex,.06,+.2,868,.052,.065,-,,-,-,-,-1.13,-,,
.70,.344,.70,.67,ADU,Adamus Res,.675,-.5,14332,.665,.68,-,,-,-,-,-28.16,-,,
.13,.105,.13,.105,ADURA,  rts07octd,.12,-,57,.105,.12,-,,-,-,-,-,-,,
.062,.02,.023,.022,ADD,Adavale Resources,.022,-.2,1751,.022,.024,-,,-,.02,-,-1.13,-,,
.215,.08,.09,.088,ADE,Adelaide Energy,.088,+.3,1842,.089,.09,-,,-,-,-,.97,9.1,,
.395,.125,.205,.18,ADN,Adelaide Res,.195,-1,2538,.185,.195,-,,-,-,-,-.63,-,,
1.65,.62,1.14,1.11,ABY,Aditya Birla,1.125,+.5,1584,1.11,1.125,-,,-,1.51,-,19.61,5.7,,
.025,.005,.007,.006,ADY,Admiralty Res,.007,+.1,53240,.006,.007,-,,-,-,-,.09,7.8,,
.125,.007,-,-,AVD,Advance Energy,.01,-,-,.01,.012,-,,-,.03,-,-2.40,-,,
.265,.081,.099,.093,ADX,Audax Res,.095,+.5,21507,.094,.097,-,,-,-,-,-.89,-,,
.09,.014,.04,.035,ADXO,  opt mar11,.04,+1,3483,.03,.04,-,,-,-,-,-,-,,
.73,.435,.52,.495,AED,AED Oil,.505,-1.5,3096,.505,.51,-,,-,1.03,-,-48.17,-,,
.24,.064,.165,.15,AFR,African Energy Res cdi,.155,+1,28973,.155,.16,-,,-,-,-,-.76,-,,
.027,.009,-,-,AAE,Agri Energy,.011,-,-,.011,.012,-,,-,-,-,3.80,.3,,
.245,.15,-,-,ALG,Alamar Res,.22,-,-,.20,.25,-,,-,-,-,-1.34,-,,
.04,.03,-,-,ALGO,  opt mar13,.04,-,-,.03,.08,-,,-,-,-,-,-,,
.25,.08,.14,.14,AUQ,Alara Res,.14,-1,16,.14,.18,-,,-,-,-,-1.90,-,,
1.27,.33,.39,.345,ALY,Alchemy Resources,.375,+3.5,2289,.365,.375,-,,-,-,-,-3.20,-,,
.06,.02,.03,.027,AYN,Alcyone Res,.029,-,120586,.027,.029,-,,-,-,-,-6.05,-,,
.021,.021,-,-,AYNOB,  opt sep11,-,-,-,-,-,-,,-,-,-,-,-,,
.73,.23,.705,.66,ALK,Alkane Res,.66,-2,18784,.65,.66,-,,-,-,-,4.80,13.8,,
.805,.28,.335,.32,AGS,Alliance Res,.325,-1,1602,.32,.325,-,,-,-,-,-1.97,-,,
.52,.25,.47,.45,ALD,Allied Gold,.45,-,14277,.445,.46,-,,-,.33,-,1.31,34.4,,
.042,.018,.03,.029,AYR,Alloy Res,.029,-.1,5034,.026,.029,-,,-,-,-,-.62,-,,
.28,.089,.18,.165,AOH,Altona Min Ltd,.17,+.5,18728,.17,.175,-,,-,-,-,-1.09,-,,
.359,.115,.15,.15,AJM,Altura Min,.15,-1,9308,.145,.15,-,,-,-,-,-.54,-,,
.055,.03,.05,.05,AJMOA,  opt aug11,.05,-,927,.045,.05,-,,-,-,-,-,-,,
2.06,1.45,1.915,1.865,AWC,Alumina,1.865,-1.5,129800,1.865,1.87,4.23,f,.14,1.22,2.27,.59,316.1,,
.335,.175,.24,.235,AMU,Amadeus Energy,.24,+.5,422,.235,.24,-,,-,.38,-,-.14,-,,
.25,.115,.14,.14,AXZ,Amex Res,.14,+1,100,.135,.14,-,,-,-,-,-2.13,-,,
2.87,.49,2.55,2.40,AMX,Ampella Min,2.41,-10,8418,2.41,2.44,-,,-,-,-,-7.00,-,,
.28,.116,-,-,AHR,Anchor Res,.15,-,-,.14,.155,-,,-,-,-,-2.05,-,,
7.19,2.00,6.47,6.42,AND,Andean Res,6.43,+4,17947,6.43,6.44,-,,-,-,-,-3.93,-,,
1.30,1.05,-,-,ATM,Aneka Tambang cdi,1.25,-,-,1.05,1.30,1.42,,3.91,-,1.14,5.55,22.5,,
.066,.018,.038,.035,AAR,Anglo Aust,.035,-.3,4941,.035,.037,-,,-,-,-,-.14,-,,
10.50,7.65,9.42,9.42,AGG,Anglogold Ashanti cdi,9.42,+27,5,9.30,9.98,4.08,,-,8.69,.43,-99.23,-,,
.885,.21,.49,.465,AZZ,Antares Energy,.475,-1,5436,.465,.475,-,,-,-,-,-.54,-,,
4.56,2.68,3.34,3.30,AVM,Anvil Min cdi,3.30,-5,33,3.30,3.52,-,,-,-,-,-23.97,-,,
.073,.027,-,-,AAL,APAC Coal,.03,-,-,.028,.035,-,,-,-,-,1.53,2.0,,
.079,.014,.023,.021,AXM,Apex Min,.021,-.1,67232,.021,.022,-,,-,-,-,-26.39,-,,
.025,.004,.006,.006,AXMO,  opt nov12,.006,+.1,16667,.005,.006,-,,-,-,-,-,-,,
.175,.10,-,-,AQQ,Aphrodite Gold,.11,-,-,.11,.115,-,,-,-,-,-,-,,
.035,.025,-,-,AQQO,  opt dec13,.031,-,-,.03,.033,-,,-,-,-,-,-,,
.87,.35,.62,.60,AZO,Apollo Gas,.60,-1,352,.60,.635,-,,-,-,-,-,-,,
.40,.097,.11,.10,AON,Apollo Min,.11,-,2638,.097,.11,-,,-,-,-,-5.70,-,,
.025,.01,-,-,AONO,  opt nov11,.01,-,-,.01,.015,-,,-,-,-,-,-,,
7.95,3.89,5.46,5.33,AQP,Aquarius Platinum,5.37,+4,9440,5.35,5.37,6.74,,1.06,-,1.26,7.15,75.1,,
11.38,6.009,9.39,9.17,AQA,Aquila Res,9.19,-11,3755,9.19,9.23,-,,-,-,-,-10.90,-,,
1.21,.38,1.035,.925,ARU,Arafura Resources,.94,-6.5,15239,.93,.945,-,,-,-,-,-5.10,-,,
.27,.115,.225,.21,AAG,Aragon Res,.21,-1.5,10412,.21,.215,-,,-,-,-,-1.77,-,,
.05,.001,-,-,AAGO,  opt sep10,.001,-,-,-,.002,-,,-,-,-,-,-,,
.065,.015,.027,.02,ARX,ARC Explore,.024,+.5,127816,.024,.025,-,,-,-,-,7.67,.3,,
.016,.001,-,-,ARXO,  opt jun12,.001,-,-,.002,.005,-,,-,-,-,-,-,,
.026,.001,.003,.002,ARXOA,  opt jan11,.002,+.1,205232,.002,.003,-,,-,-,-,-,-,,
