ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5917.6 at 2015-04-16T16:38:36. Report at Thursday, April 16, 2015. Processed Friday at 2015-04-17T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
2.29,.006,2.02,1.935,1PG,1-Page,2.00,-,7072,1.99,2.00,-,,-,.03,-,-8.67,-,,
.10,.044,-,-,TDO,3D Oil,.048,-,-,.045,.048,-,,-,-,-,.90,5.3,,
.019,.004,-,-,DDD,3D Res,.007,-,-,.005,.007,-,,-,-,-,.28,2.5,,
.325,.006,.011,.01,88E,88 Energy,.01,-.1,48025,.01,.011,-,,-,-,-,-10.79,-,,
.004,.002,.004,.003,88EO,  opt mar18,.003,-,25000,.003,.004,-,,-,-,-,-,-,,
.032,.006,.007,.007,ARH,A'asian Resources,.007,-.1,243,.007,.008,-,,-,-,-,-3.90,-,,
.078,.025,-,-,AYC,A1 Gold,.035,-,-,.032,.04,-,,-,-,-,-6.91,-,,
.017,.004,-,-,AYCO,  opt nov19,.01,-,-,.013,.017,-,,-,-,-,-,-,,
.043,.001,.025,.025,ABL,Abilene Oil & Gas,.025,+1,400,.025,.03,-,,-,-,-,-6.27,-,,
.449,.209,.245,.24,ABU,ABM Res,.24,-,1948,.24,.245,-,,-,-,-,-55.10,-,,
.011,.002,.003,.003,AJC,Acacia Coal,.003,+.1,1000,.002,.003,-,,-,-,-,-.02,-,,
.07,.038,.041,.038,ACB,A-Cap Res,.038,-,2110,.038,.041,-,,-,-,-,-.72,-,,
.22,.13,-,-,ACS,Accent Resources,.13,-,-,.13,-,-,,-,-,-,-7.57,-,,
.033,.013,-,-,AIV,ActiveX,.031,-,-,.025,.03,-,,-,-,-,-.16,-,,
.10,.002,-,-,ADD,Adavale Resources,.018,-,-,.017,-,-,,-,-,-,-5.05,-,,
.052,.022,.023,.023,ADN,Adelaide Resources,.023,-,46,.023,.024,-,,-,-,-,-3.07,-,,
.009,.004,-,-,ADNO,  opt sep16,.004,-,-,.004,.008,-,,-,-,-,-,-,,
.295,.15,.185,.185,ABY,Aditya Birla,.185,-,134,.185,.19,-,,-,1.07,-,-53.74,-,,
.037,.011,.023,.023,ADY,Admiralty Res,.023,+.1,7309,.023,.025,-,,-,-,-,-.42,-,,
.014,.003,.004,.004,ADX,ADX Energy,.004,-,3750,.004,.005,-,,-,-,-,.11,3.6,,
.24,.06,-,-,AQR,AEON Metals,.085,-,-,.08,.09,-,,-,-,-,-2.18,-,,
.106,.051,.071,.071,AFR,African Energy Res cdi,.071,-,30,.071,.073,-,,-,-,-,-1.34,-,,
.20,.065,-,-,AMN,Agrimin,.14,-,-,.12,.14,-,,-,-,-,-.85,-,,
.095,.03,-,-,AMNOA,  opt dec15,.06,-,-,.06,-,-,,-,-,-,-,-,,
.058,.025,.05,.05,AGR,Aguia Res,.05,-,1750,.047,.05,-,,-,-,-,-10.03,-,,
3.13,1.815,3.09,2.99,AQG,Alacer Gold cdi,3.00,-5,4428,2.99,3.00,2.20,,12.75,-,.73,28.04,10.7,,
.14,.007,.012,.011,AUQ,Alara Res,.012,+.2,4772,.01,.012,-,,-,-,-,-.45,-,,
.038,.013,-,-,ALY,Alchemy Resources,.017,-,-,.017,.019,-,,-,-,-,-2.98,-,,
.03,.002,.002,.002,AWD,Aleator Energy,.002,-,9,.002,.003,-,,-,-,-,-1.02,-,,
