ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4686.4 at 16:47 8/12/2009  Report at 19:05 Tuesday 8/12/2009. Processed 19:43 Tuesday 8/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.325,0.07,0.27,0.25,TDO,3D Oil Ltd,0.25,-2.5,4705,0.25,0.265,-,,-,-,-,-0.46,-
0.026,0.007,0.02,0.02,DDD,3D Res Ltd,0.02,0.1,5000,0.019,0.022,-,,-,-,-,-4.66,-
0.12,0.018,0.093,0.093,AAO,A'asia Gold,0.093,-0.1,551,0.086,0.093,-,,-,-,-,-5.03,-
0.70,0.29,0.47,0.465,ARH,A'asian Resour,0.465,-2,75,0.465,0.48,-,,-,-,-,-2.85,-
0.42,0.068,0.40,0.365,AAM,A1 Min Ltd,0.385,0.5,9180,0.375,0.385,-,,-,-,-,-3.99,-
0.07,0.006,0.048,0.041,ABU,ABM Res NL,0.044,0.4,248254,0.044,0.045,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.23,,-,0.18,0.23,-,,-,-,-,-1.39,-
0.60,0.084,0.40,0.38,ACB,A-Cap Res,0.38,-2,2153,0.38,0.40,-,,-,-,-,-2.93,-
0.27,0.055,-,-,ACS,Accent Res NL,0.15,,-,0.145,0.15,-,,-,-,-,-1.37,-
0.008,0.003,0.006,0.005,AEX,Acclaim Explore,0.005,-0.1,5800,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.02,-,,-,-,-,-,-
0.12,0.028,-,-,AIV,Activex Ltd,0.085,,-,0.082,0.085,-,,-,-,-,-1.66,-
0.06,0.001,0.026,0.026,AIVO,  opt jul10,0.026,-1.9,700,0.026,0.038,-,,-,-,-,-,-
0.53,0.16,0.495,0.475,ADU,Adamus Res,0.48,,1848,0.475,0.48,-,,-,-,-,-10.25,-
0.065,0.014,0.047,0.047,ADD,Adavale Resource,0.047,,162,0.046,0.048,-,,-,0.03,-,-0.3,-
0.16,0.037,0.125,0.125,ADE,Adelaide Energy,0.125,,200,0.125,0.13,-,,-,-,-,1.39,9.0
0.37,0.042,0.30,0.275,ADN,Adelaide Res,0.30,3,4420,0.285,0.30,-,,-,-,-,4.86,6.2
0.185,0.045,0.13,0.13,ADI,Adelphi Energy,0.13,-0.5,1001,0.13,0.135,-,,-,-,-,-5.87,-
1.65,0.096,1.33,1.30,ABY,Aditya Birla,1.32,-1,2340,1.32,1.33,-,,-,1.42,-,-17.34,-
0.054,0.009,0.016,0.015,ADY,Admiralty Res,0.016,,28515,0.015,0.016,-,,-,-,-,-2.73,-
0.125,0.025,-,-,AVD,Advance Energy,0.07,,-,0.062,0.07,-,,-,0.04,-,-1.06,-
1.305,0.50,0.54,0.53,AED,AED Oil Ltd,0.535,-1,2605,0.53,0.54,-,,-,-,-,-66.9,-
0.24,0.01,0.145,0.14,AFR,African Energy Res cdi,0.14,,6450,0.14,0.145,-,,-,-,-,-1.5,-
0.23,0.14,0.195,0.19,ALG,Alamar Res Ltd,0.19,-0.5,200,0.19,0.20,-,,-,-,-,-1.12,-
0.25,0.03,0.18,0.18,AUQ,Alara Res Ltd,0.18,,50,0.18,0.195,-,,-,-,-,-11.01,-
1.27,0.035,0.745,0.73,ALY,Alchemy Resource,0.73,-2,1157,0.73,0.74,-,,-,-,-,-3.27,-
0.96,0.001,0.485,0.485,ALYO,  opt aug10,0.485,-2.5,407,0.485,0.50,-,,-,-,-,-,-
