ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4124.8 at 2011-09-20T16:36:29. Report at Tuesday, September 20, 2011. Processed Wednesday at 2011-09-21T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.105,.125,.115,TDO,3D Oil,.125,-,542,.115,.135,-,,-,-,-,-.44,-,,
.062,.028,-,-,DDD,3D Res,.055,-,-,.05,.054,-,,-,-,-,-.93,-,,
.63,.15,.19,.185,ARH,A'asian Resources,.19,+.5,1332,.19,.20,-,,-,-,-,.57,33.3,,
.16,.022,.027,.027,AAM,A1 Minerals,.027,-,500,.027,.028,-,,-,-,-,-2.95,-,,
.068,.024,.062,.06,ABU,ABM Res,.06,-.1,95394,.06,.061,-,,-,-,-,.82,7.3,,
.76,.165,.235,.21,ACB,A-Cap Res,.225,-1,4499,.225,.235,-,,-,-,-,-2.10,-,,
.46,.205,.395,.375,ACS,Accent Res,.375,-1.5,2000,.375,.38,-,,-,-,-,-.69,-,,
.027,.002,-,-,AEX,Acclaim Explore,.002,-,-,-,-,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,-,-,,-,-,-,-,-,,
.245,.088,.14,.105,ACN,Acer Energy Ltd,.115,-1.5,10058,.11,.135,-,,-,-,-,-2.20,-,,
.124,.025,.034,.033,AIV,ActiveX,.033,-.2,2833,.033,.034,-,,-,-,-,-1.06,-,,
.014,.002,.004,.003,AIVO,  opt jul12,.003,-.1,750,.003,.008,-,,-,-,-,-,-,,
.895,.525,.755,.74,ADU,Adamus Res,.75,-1.5,4871,.745,.755,-,,-,-,-,-12.33,-,,
.042,.015,.031,.031,ADD,Adavale Resources,.031,-,300,.026,.03,-,,-,.01,-,-.47,-,,
.80,.075,-,-,AAO,Adept Solutions,.50,-,-,.48,.53,-,,-,-,-,-1.22,-,,
.16,.02,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
.185,.06,.14,.135,ADE,Adelaide Energy,.14,+.5,14427,.14,.145,-,,-,-,-,.37,37.8,,
.27,.082,.087,.082,ADN,Adelaide Res,.082,-.4,4110,.082,.094,-,,-,-,-,-.58,-,,
1.95,1.015,1.11,1.065,ABY,Aditya Birla,1.065,-2.5,3328,1.06,1.07,9.00,f,2.04,1.69,8.45,18.32,5.8,,
.097,.023,.052,.049,ADY,Admiralty Res,.05,-.2,2928,.049,.052,-,,-,-,-,2.84,1.8,,
.035,.007,.007,.007,AVD,Advance Energy,.007,-,1000,.006,.009,-,,-,-.03,-,-4.44,-,,
.01,.001,.001,.001,AVDOA,  opt aug12,.001,-,6100,.001,.001,-,,-,-,-,-,-,,
.13,.07,.082,.079,ADX,ADX Energy,.08,-.2,10685,.08,.085,-,,-,-,-,-.76,-,,
1.045,.135,.40,.39,AFR,African Energy Res cdi,.39,-1,13369,.39,.395,-,,-,-,-,-1.58,-,,
.45,.10,.29,.27,AKI,African Iron,.28,-,10507,.27,.29,-,,-,-,-,1.05,26.7,,
.25,.025,-,-,AKIOA,  opt dec13,.091,-,-,.092,.11,-,,-,-,-,-,-,,
.033,.005,-,-,AAE,Agri Energy,.007,-,-,.006,.007,-,,-,-,-,-.17,-,,
1.56,.405,.63,.63,AGR,Aguia Res,.63,-.5,545,.63,.65,-,,-,-,-,-5.47,-,,
11.28,7.60,11.07,10.66,AQG,Alacer Gold cdi,11.04,+18,3779,10.62,11.07,-,,-,-,-,-,-,,
.51,.14,.295,.285,AUQ,Alara Res,.295,-.5,5620,.29,.31,-,,-,-,-,-3.44,-,,
.30,.039,-,-,ALB,Albidon cdi,.075,-,-,-,-,-,,-,-,-,18.52,.4,,
.815,.125,.15,.145,ALY,Alchemy Resources,.145,-.5,1730,.145,.155,-,,-,-,-,-2.22,-,,
.145,.028,.105,.10,AYN,Alcyone Res,.10,-,42217,.10,.105,-,,-,-,-,-.20,-,,
.039,.021,-,-,AYNOB,  opt sep11,.024,-,-,-,-,-,,-,-,-,-,-,,
2.73,.60,1.665,1.53,ALK,Alkane Res,1.565,-10.5,28526,1.55,1.57,-,,-,-,-,-1.22,-,,
.54,.135,.165,.16,AGS,Alliance Res,.16,-,1158,.16,.165,-,,-,-,-,-1.90,-,,
4.00,.425,3.36,3.31,ALD,Allied Gold cdi,3.35,+4,1546,3.28,3.49,-,,-,-,-,-.75,-,,
.245,.076,-,-,AGE,Alligator Energy,.115,-,-,-,-,-,,-,-,-,-,-,,
.076,.025,.03,.03,AYR,Alloy Res,.03,-,150,.028,.03,-,,-,-,-,-.31,-,,
.15,.086,.088,.087,AYM,Altuis Mining,.088,-,8051,.088,.089,-,,-,-,-,-,-,,
.452,.165,.255,.245,AOH,Altona Min,.25,-.5,3224,.245,.25,-,,-,-,-,.57,43.9,,
.225,.13,.17,.165,AJM,Altura Min,.165,-1,3850,.165,.17,-,,-,-,-,-.59,-,,
2.72,1.425,1.485,1.425,AWC,Alumina,1.445,-5,182645,1.44,1.45,6.83,f,.28,1.14,4.73,1.88,76.9,,
.315,.19,.225,.215,AMU,Amadeus Energy,.225,+1,45431,.225,.23,-,,-,.27,-,-2.23,-,,
1.50,.13,1.32,1.32,AXZ,Amex Res,1.32,-,25,1.32,1.35,-,,-,-,-,-3.29,-,,
3.42,1.66,1.93,1.86,AMX,Ampella Min,1.90,-,6910,1.80,1.93,-,,-,-,-,-12.25,-,,
.34,.14,-,-,AHR,Anchor Res,.28,-,-,-,-,-,,-,-,-,-1.46,-,,
1.365,1.20,-,-,ATM,Aneka Tambang cdi,1.25,-,-,-,-,3.28,,.58,.11,2.62,1.91,65.4,,
.046,.011,.013,.013,AAR,Anglo Aust Res,.013,-,5000,.012,.013,-,,-,-,-,-.15,-,,
10.25,6.50,9.24,9.21,AGG,Anglogold Ashanti cdi,9.23,-21,34,9.10,9.45,4.65,,12.01,2.60,.50,55.83,16.5,,
.605,.34,.40,.39,AZZ,Antares Energy,.39,-1,1883,.39,.395,-,,-,-,-,26.90,1.4,,
