ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4067.9 at 2011-09-29T16:39:38. Report at Thursday, September 29, 2011. Processed Friday at 2011-09-30T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.105,.125,.125,TDO,3D Oil,.125,+.5,1395,.125,.13,-,,-,-,-,-.44,-,,
.062,.03,-,-,DDD,3D Res,.047,-,-,.044,.048,-,,-,-,-,-.93,-,,
.63,.15,.265,.23,ARH,A'asian Resources,.26,-2,3135,.24,.265,-,,-,-,-,.57,45.6,,
.145,.02,.022,.02,AAM,A1 Minerals,.02,-.3,5583,.02,.021,-,,-,-,-,-2.95,-,,
.068,.024,.05,.048,ABU,ABM Res,.05,-.2,69954,.049,.05,-,,-,-,-,-.41,-,,
.76,.165,.20,.185,ACB,A-Cap Res,.20,-,2764,.195,.20,-,,-,-,-,-2.10,-,,
.46,.205,.33,.32,ACS,Accent Res,.32,-1,130,.32,.335,-,,-,-,-,-.69,-,,
.027,.002,.002,.002,AEX,Acclaim Explore,.002,-,1000,.001,.002,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,.005,-,,-,-,-,-,-,,
.245,.088,.115,.11,ACN,Acer Energy Ltd,.11,-.5,1000,.115,.12,-,,-,-,-,-2.20,-,,
.124,.025,-,-,AIV,ActiveX,.034,-,-,.032,.033,-,,-,-,-,-.95,-,,
.014,.002,.003,.003,AIVO,  opt jul12,.003,-,159,.003,.008,-,,-,-,-,-,-,,
.895,.525,.63,.575,ADU,Adamus Res,.61,-2,18127,.585,.64,-,,-,-,-,-12.33,-,,
.042,.015,.031,.031,ADD,Adavale Resources,.031,+.6,100,.02,.028,-,,-,.01,-,-.47,-,,
.80,.075,.40,.40,AAO,Adept Solutions,.40,+2,126,.38,.45,-,,-,-,-,-1.22,-,,
.16,.02,-,-,AAOO,  opt apr13,-,-,-,.05,.29,-,,-,-,-,-,-,,
.185,.06,.125,.12,ADE,Adelaide Energy,.125,-,836,.125,.13,-,,-,-,-,.37,33.8,,
.27,.07,.075,.075,ADN,Adelaide Res,.075,-.5,70,.075,.079,-,,-,-,-,-.98,-,,
1.95,.75,.86,.825,ABY,Aditya Birla,.85,-5.5,3843,.845,.865,9.00,f,2.04,1.69,10.59,18.32,4.6,,
.097,.023,.052,.048,ADY,Admiralty Res,.052,+.2,3217,.051,.052,-,,-,-,-,2.84,1.8,,
.035,.007,-,-,AVD,Advance Energy,.007,-,-,.006,.008,-,,-,-.03,-,-4.44,-,,
.01,.001,-,-,AVDOA,  opt aug12,.002,-,-,-,.002,-,,-,-,-,-,-,,
.13,.068,.07,.069,ADX,ADX Energy,.069,-.1,5550,.068,.069,-,,-,-,-,-.76,-,,
1.045,.135,.345,.315,AFR,African Energy Res cdi,.32,-3,22826,.32,.325,-,,-,-,-,-1.58,-,,
.45,.105,.205,.20,AKI,African Iron,.205,+.5,4324,.205,.21,-,,-,-,-,1.05,19.5,,
.25,.025,-,-,AKIOA,  opt dec13,.07,-,-,.07,.095,-,,-,-,-,-,-,,
.033,.004,.006,.006,AAE,Agri Energy,.006,-,24122,.005,.006,-,,-,-,-,-.17,-,,
1.56,.405,.54,.54,AGR,Aguia Res,.54,-.5,200,.50,.54,-,,-,-,-,-5.47,-,,
11.68,7.60,10.15,9.68,AQG,Alacer Gold cdi,10.08,-7,2328,9.60,10.15,-,,-,-,-,-,-,,
.51,.16,.29,.27,AUQ,Alara Res,.29,+1,520,.27,.29,-,,-,-,-,-3.44,-,,
.30,.039,-,-,ALB,Albidon cdi,.075,-,-,-,-,-,,-,-,-,18.52,.4,,
.815,.125,.14,.14,ALY,Alchemy Resources,.14,+.5,700,.135,.14,-,,-,-,-,-2.22,-,,
.145,.032,.09,.086,AYN,Alcyone Res,.087,-.3,49896,.086,.087,-,,-,-,-,-.39,-,,
2.73,.65,1.23,1.13,ALK,Alkane Res,1.225,+1,10884,1.22,1.225,-,,-,-,-,-1.22,-,,
.54,.135,.15,.15,AGS,Alliance Res,.15,-,350,.145,.15,-,,-,-,-,-2.53,-,,
4.00,.425,2.90,2.86,ALD,Allied Gold cdi,2.90,-5,403,2.86,3.12,-,,-,-,-,-.64,-,,
.245,.076,.095,.095,AGE,Alligator Energy,.095,+.5,500,.09,.095,-,,-,-,-,-,-,,
.076,.025,.027,.027,AYR,Alloy Res,.027,-,4235,.026,.027,-,,-,-,-,-.31,-,,
.15,.06,.079,.07,AYM,Altuis Mining,.07,-1.3,300,.07,.078,-,,-,-,-,-,-,,
.452,.193,.235,.22,AOH,Altona Min,.22,-1,8436,.22,.225,-,,-,-,-,-3.83,-,,
.225,.13,.165,.165,AJM,Altura Min,.165,-,2276,.16,.17,-,,-,-,-,-.59,-,,
2.72,1.32,1.552,1.405,AWC,Alumina,1.46,+4,356950,1.45,1.465,6.83,f,.28,1.14,4.68,1.88,77.7,,
.315,.19,.21,.20,AMU,Amadeus Energy,.205,-,1010,.205,.21,-,,-,.27,-,-2.23,-,,
1.50,.13,-,-,AXZ,Amex Res,1.28,-,-,1.14,1.26,-,,-,-,-,-3.29,-,,
3.42,1.60,1.905,1.825,AMX,Ampella Min,1.90,-,1879,1.875,1.91,-,,-,-,-,-12.25,-,,
.34,.14,-,-,AHR,Anchor Res,.28,-,-,.055,.28,-,,-,-,-,-1.46,-,,
1.365,1.20,-,-,ATM,Aneka Tambang cdi,1.25,-,-,-,-,3.28,,.58,.11,2.62,1.91,65.4,,
.046,.008,.01,.008,AAR,Anglo Aust Res,.008,-.2,6000,.008,.01,-,,-,-,-,-.15,-,,
10.25,6.50,9.00,8.31,AGG,Anglogold Ashanti cdi,9.00,+7,27,8.25,9.45,4.65,,12.01,2.60,.52,55.83,16.1,,
.605,.34,.38,.35,AZZ,Antares Energy,.375,-1,3574,.355,.38,-,,-,-,-,26.90,1.4,,
.31,.12,.21,.19,AZY,Antipa Min Ltd,.195,-1.5,3234,.195,.22,-,,-,-,-,-,-,,
.13,.04,-,-,AZYO,  opt mar13,.08,-,-,.071,.09,-,,-,-,-,-,-,,
7.30,3.46,5.99,5.78,AVM,Anvil Min cdi,5.80,-20,101,5.78,5.80,-,,-,-,-,-23.97,-,,
.04,.009,-,-,AAL,APAC Coal,.01,-,-,.005,.025,-,,-,-,-,-.19,-,,
.026,.006,.009,.007,AXM,Apex Minerals,.008,-,229152,.007,.008,-,,-,-,-,-.87,-,,
.008,.001,-,-,AXMO,  opt nov12,.002,-,-,.002,.003,-,,-,-,-,-,-,,
.16,.086,-,-,AQQ,Aphrodite Gold,.10,-,-,.09,.10,-,,-,-,-,-.32,-,,
.042,.021,.025,.025,AQQO,  opt dec13,.025,-,298,.025,.029,-,,-,-,-,-,-,,
.125,.049,-,-,AON,Apollo Minerals,.065,-,-,.065,.075,-,,-,-,-,-3.96,-,,
.016,.001,-,-,AONO,  opt nov11,.001,-,-,-,.001,-,,-,-,-,-,-,,
6.81,2.72,2.85,2.72,AQP,Aquarius Platinum,2.84,-12,11314,2.79,3.14,7.71,,-,-,2.71,-2.10,-,,
10.31,4.61,5.14,4.84,AQA,Aquila Res,5.06,-8,3781,5.03,5.26,-,,-,-,-,-17.70,-,,
1.79,.46,.59,.565,ARU,Arafura Resources,.575,-3.5,14361,.57,.58,-,,-,-,-,-2.20,-,,
.053,.013,.014,.014,ARX,ARC Explore,.014,+.2,800,.014,.015,-,,-,-,-,-.44,-,,
.016,.001,-,-,ARXO,  opt jun12,.002,-,-,.002,-,-,,-,-,-,-,-,,
.32,.11,-,-,AXE,Archer Explore,.19,-,-,.18,.19,-,,-,-,-,-1.50,-,,
.29,.073,.21,.19,ARD,Argent Minerals,.20,-,4385,.20,.205,-,,-,-,-,-8.40,-,,
.375,.115,.155,.13,AVK,Argentina Min,.13,-2,1101,.13,.14,-,,-,-,-,-,-,,
.22,.038,-,-,AVKO,  opt mar15,.05,-,-,.05,.06,-,,-,-,-,-,-,,
.165,.036,.044,.044,AXT,Argo Explore,.044,-.1,100,.041,.044,-,,-,-,-,-1.51,-,,
.195,.047,.047,.047,ARE,Argonaut Res,.047,-.5,250,.046,.053,-,,-,-,-,-1.15,-,,
.365,.024,-,-,AGY,Argosy Minerals,.062,-,-,.063,.085,-,,-,-,-,-1.12,-,,
.425,.14,.225,.21,AHK,ARK Mines Ltd,.21,-1,113,.215,.22,-,,-,-,-,-,-,,
.10,.022,.023,.023,ARV,Artemis Res,.023,-.4,700,.023,.026,-,,-,-,-,-3.61,-,,
.25,.07,.075,.075,AAJ,Aruma Res,.075,-,158,.065,.089,-,,-,-,-,-,-,,
.071,.012,.013,.012,ATN,Ashburton Min,.012,-.1,9252,.012,.014,-,,-,-,-,.11,10.9,,
1.14,.135,.46,.435,AKM,Aspire Min,.435,-1,7201,.435,.455,-,,-,-,-,-.44,-,,
12.22,5.68,10.29,9.58,AZT,Aston Res,10.07,+4,5350,9.58,10.50,-,,-,-,-,127.00,7.9,,
.008,.003,.003,.003,ARO,Astro Res,.003,-,13000,.003,.004,-,,-,-,-,-.03,-,,
.003,.001,-,-,AROOB,  opt nov12,.001,-,-,-,.001,-,,-,-,-,-,-,,
.221,.075,.08,.08,AHN,Athena Res,.08,-,250,.076,.083,-,,-,-,-,-.78,-,,
.09,.02,-,-,AHNOA,  opt apr12,.03,-,-,.015,.038,-,,-,-,-,-,-,,
.078,.039,.045,.045,ATV,Atlantic Gold,.045,-,874,.042,.049,-,,-,-,-,-.19,-,,
.03,.012,-,-,ATVCD,  ctg,.02,-,-,.001,.02,-,,-,-,-,-,-,,
2.45,.04,1.50,1.45,ATI,Atlantic,1.45,-5,89,1.45,1.47,-,,-,-,-,12.60,11.5,,
2.15,.032,-,-,ATIO,  opt dec11,1.44,-,-,1.10,1.40,-,,-,-,-,-,-,,
4.34,2.31,2.96,2.83,AGO,Atlas Iron,2.89,-20,164237,2.89,2.91,3.00,,8.90,1.98,1.04,26.70,10.8,,
.24,.15,-,-,ACZ,Atticus Resources,.18,-,-,.18,.195,-,,-,-,-,.33,54.5,,
.06,.025,-,-,ACZO,  opt sep12,.04,-,-,.023,.05,-,,-,-,-,-,-,,
1.007,.15,.15,.15,AYA,Attila Res,.15,-5,75,.15,.20,-,,-,-,-,-2.62,-,,
.21,.081,-,-,AYAO,  opt jun14,.10,-,-,.04,.13,-,,-,-,-,-,-,,
.24,.10,-,-,ACP,Audalia Res Ltd,.20,-,-,.19,.22,-,,-,-,-,-,-,,
.03,.03,-,-,ACPO,  opt apr14,.03,-,-,.011,-,-,,-,-,-,-,-,,
.48,.18,.295,.265,AUK,Augur Res,.295,+1.5,932,.28,.295,-,,-,-,-,-1.64,-,,
.56,.155,.215,.215,AEE,Aura Energy,.215,+.5,520,.205,.22,-,,-,-,-,-2.64,-,,
.097,.018,-,-,AGU,Aurium Res,.029,-,-,.025,.028,-,,-,-,-,-1.90,-,,
.062,.006,-,-,AGUOA,  opt sep12,.007,-,-,.006,.01,-,,-,-,-,-,-,,
.645,.14,.145,.145,ARM,Aurora Minerals,.145,+.5,300,.14,.145,-,,-,-,-,-6.17,-,,
3.71,1.245,2.30,2.20,AUT,Aurora Oil & Gas,2.26,-6,13752,2.24,2.27,-,,-,-,-,1.73,130.6,,
.45,.045,.11,.095,AIW,Aust-American Min,.11,+1,1308,.10,.11,-,,-,-,-,-2.83,-,,
.036,.001,-,-,AIWO,  opt dec12,-,-,-,.01,.085,-,,-,-,-,-,-,,
1.81,.30,1.48,1.38,AUC,Ausgold,1.40,-13,454,1.40,1.49,-,,-,-,-,-2.89,-,,
1.60,.115,1.20,1.20,AUCO,  opt mar13,1.20,-10,100,-,1.24,-,,-,-,-,-,-,,
.225,.14,-,-,AOA,Ausmon Resources,.20,-,-,.11,.20,-,,-,-,-,-4.46,-,,
.23,.045,-,-,ANW,AusNiCo,.045,-,-,.045,.048,-,,-,-,-,-1.10,-,,
.095,.016,.035,.034,AQC,Aust Pacific Coal,.034,-.1,3495,.034,.036,-,,-,.68,-,-.51,-,,
.22,.08,.081,.081,AQD,AusQuest,.081,+.3,200,.081,.085,-,,-,-,-,-4.59,-,,
.625,.20,-,-,AQR,Aussie Q Res,.20,-,-,.14,.19,-,,-,-,-,-1.61,-,,
.89,.395,-,-,ABZ,Aust Bauxite,.50,-,-,.46,.48,-,,-,-,-,-1.38,-,,
.235,.095,-,-,AKA,Aust Minerals &  Min,.15,-,-,.15,.155,-,,-,-,-,-.50,-,,
.045,.001,-,-,AKAO,  opt oct11,.012,-,-,.012,.015,-,,-,-,-,-,-,,
.04,.013,.013,.013,AUZ,Aust Mines,.013,-.1,250,.013,.015,-,,-,-,-,-.38,-,,
.017,.001,-,-,AUZO,  opt jun13,.003,-,-,.003,.005,-,,-,-,-,-,-,,
.19,.08,.08,.08,AOC,Aust Oil Co,.08,-1,400,.065,.09,-,,-,-,-,-1.63,-,,
.029,.007,-,-,AOCOA,  opt dec11,.018,-,-,.001,.011,-,,-,-,-,-,-,,
.005,.001,-,-,AOM,Aust Oriental Min,.002,-,-,.002,.003,-,,-,-,-,-.16,-,,
.029,.009,.015,.015,ARW,Aust Renewable,.015,-.1,9858,.015,.017,-,,-,.01,-,-.48,-,,
.02,.004,-,-,ARWO,  opt dec11,.01,-,-,.004,.01,-,,-,-,-,-,-,,
.14,.07,-,-,AOK,AusTex Oil,.086,-,-,.086,.091,-,,-,-,-,-1.08,-,,
.025,.002,-,-,AOKO,  opt dec11,.002,-,-,.001,.002,-,,-,-,-,-,-,,
.044,.022,.028,.026,AKK,Austin Explore,.027,-.2,28401,.026,.027,-,,-,-,-,-1.35,-,,
.01,.001,-,-,AKKO,  opt nov11,.001,-,-,-,.001,-,,-,-,-,-,-,,
.01,.004,-,-,AKKOA,  opt jul13,.008,-,-,.006,.008,-,,-,-,-,-,-,,
.006,.002,-,-,AKKOB,  opt jul12,.004,-,-,.003,.004,-,,-,-,-,-,-,,
.105,.031,-,-,APG,Austpac Res,.039,-,-,.038,.039,-,,-,-,-,-.25,-,,
.36,.20,-,-,AGD,Austral Gold,.26,-,-,.23,.29,-,,-,-,-,7.90,3.3,,
.76,.305,.35,.35,AZX,Auzex Res,.35,-1,700,.33,.39,-,,-,-,-,-2.40,-,,
.54,.15,.15,.15,AZXOA,  opt feb12,.15,-,600,.15,.215,-,,-,-,-,-,-,,
.345,.078,-,-,AVI,Avalon Minerals,.08,-,-,.078,.08,-,,-,-,-,-.95,-,,
.235,.056,.063,.06,AVB,Avanco Res,.063,-.1,27212,.063,.064,-,,-,-,-,-.35,-,,
.195,.042,-,-,AVBOB,  opt apr12,.05,-,-,.043,.06,-,,-,-,-,-,-,,
.40,.145,-,-,AVY,Avenue Res,.16,-,-,.16,.17,-,,-,-,-,-.26,-,,
.295,.105,.14,.14,AVA,Aviva Corp,.14,-,250,.135,.145,-,,-,-,-,-1.91,-,,
.32,.085,-,-,AVZ,Avonlea Minerals,.095,-,-,.07,.079,-,,-,-,-,-2.00,-,,
1.90,.905,1.045,.98,AWE,AWE,1.00,+1.5,40255,.98,1.01,-,,-,1.66,-,-22.53,-,,
.035,.01,.013,.013,AXC,AXG Mining,.013,-.3,3500,.011,.013,-,,-,-,-,-1.49,-,,
.084,.022,.028,.027,AVQ,Axiom Min cdi,.028,-.1,11857,.027,.028,-,,-,-,-,-.62,-,,
.575,.115,.43,.38,AZH,Azimuth Res,.43,+2,14799,.42,.43,-,,-,-,-,-1.37,-,,
.825,.35,.38,.36,AZM,Azumah Res,.365,-1,3075,.36,.37,-,,-,-,-,-9.60,-,,
.12,.034,.04,.04,AZS,Azure Minerals,.04,+.1,1875,.039,.04,-,,-,-,-,-1.20,-,,
2.232,.60,.645,.61,BND,Bandanna Energy,.62,-3,10590,.61,.62,-,,-,-,-,-1.10,-,,
.905,.205,.315,.30,BMN,Bannerman Res,.315,-,4397,.305,.315,-,,-,-,-,-5.60,-,,
.03,.004,.016,.016,BKP,Baraka Energy,.016,-,9455,.015,.016,-,,-,-,-,-,-,,
.059,.022,.03,.03,BAR,Barra Res,.03,+.2,698,.027,.029,-,,-,-,-,-.32,-,,
.20,.17,.17,.17,BAC,Baru Resources,.17,-1,200,.16,.175,-,,-,-,-,-,-,,
.644,.173,.39,.37,BSE,Base Res,.38,+.5,6052,.38,.395,-,,-,-,-,-2.27,-,,
.048,.022,.026,.022,BAS,Bass Strait Oil Co,.026,-,5007,.026,.027,-,,-,-,-,-.32,-,,
.24,.044,.056,.053,BSR,Bassari Res,.055,-.3,5643,.056,.06,-,,-,-,-,-1.17,-,,
.10,.002,.007,.007,BSRO,  opt jun12,.007,-.3,4,.007,.014,-,,-,-,-,-,-,,
.032,.007,.015,.015,BSROA,  opt nov12,.015,-,14,.013,.015,-,,-,-,-,-,-,,
1.30,.277,.71,.645,BTU,Bathurst Res,.66,-5,58883,.66,.67,-,,-,-,-,-2.76,-,,
.39,.135,.155,.145,BAU,Bauxite Resources,.15,-,3012,.15,.155,-,,-,-,-,-7.56,-,,
3.29,1.92,2.38,2.26,BCI,BC Iron,2.31,+1,1311,2.22,2.38,-,,-,-,-,1.10,210.0,,
.15,.007,.01,.01,BCD,BCD Res,.01,-.1,10072,.01,.011,-,,-,.03,-,-3.24,-,,
1.27,.60,1.12,1.05,BPT,Beach Energy,1.115,+1.5,27903,1.11,1.13,1.75,f,-,1.15,1.57,-8.81,-,,
.02,.006,.006,.006,BCN,Beacon Minerals,.006,-,3600,.006,.007,-,,-,-,-,-.13,-,,
.995,.34,.72,.685,BDR,Beadell Resources,.715,+1.5,71435,.70,.715,-,,-,-,-,-5.22,-,,
1.93,.305,.34,.335,BKY,Berkeley Res,.34,+.5,1527,.335,.34,-,,-,-,-,-15.56,-,,
