ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4262.7 at 16:36 1/7/2010  Report at 19:05 Thursday 1/7/2010. Processed 19:35 Thursday 1/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.088,-,-,TDO,3D Oil Ltd,0.20,,-,0.185,0.20,-,,-,-,-,-0.27,-
0.026,0.01,0.02,0.02,DDD,3D Res Ltd,0.02,-0.1,240,0.02,0.024,-,,-,-,-,-1.9,-
0.109,0.028,-,-,AAO,A'asia Gold,0.045,,-,0.045,0.06,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,-,-,,-,-,-,-,-
0.67,0.21,0.23,0.22,ARH,A'asian Resour,0.22,1,30,0.22,0.23,-,,-,-,-,-1.4,-
0.42,0.13,0.22,0.21,AAM,A1 Min Ltd,0.21,-1,3322,0.21,0.225,-,,-,-,-,-3.56,-
0.07,0.016,0.021,0.02,ABU,ABM Res NL,0.021,0.2,19750,0.02,0.021,-,,-,-,-,-4.09,-
0.25,0.095,-,-,AII,Abra Min Ltd,0.095,,-,0.095,0.13,-,,-,-,-,-1.94,-
0.60,0.28,0.31,0.295,ACB,A-Cap Res,0.31,,1395,0.31,0.32,-,,-,0.14,-,-0.91,-
0.27,0.13,-,-,ACS,Accent Res NL,0.135,,-,0.135,0.15,-,,-,-,-,-1.53,-
0.029,0.004,0.014,0.014,AEX,Acclaim Explore,0.014,,190,0.014,0.015,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.025,-,,-,-,-,-,-
0.14,0.055,-,-,AIV,Activex Ltd,0.063,,-,0.064,0.07,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.01,,-,0.001,0.01,-,,-,-,-,-,-
0.595,0.303,0.545,0.52,ADU,Adamus Res,0.53,2,5345,0.53,0.535,-,,-,-,-,-12.87,-
0.065,0.019,0.03,0.03,ADD,Adavale Resource,0.03,,3031,0.028,0.031,-,,-,0.02,-,-0.96,-
0.215,0.085,0.089,0.089,ADE,Adelaide Energy,0.089,0.4,134,0.089,0.095,-,,-,-,-,0.97,9.2
0.395,0.089,0.145,0.13,ADN,Adelaide Res,0.145,1,550,0.13,0.145,-,,-,-,-,-0.56,-
0.425,0.06,0.425,0.42,ADI,Adelphi Energy,0.42,,267055,0.42,0.425,-,,-,-,-,-4.27,-
1.65,0.50,0.66,0.63,ABY,Aditya Birla,0.655,0.5,3719,0.65,0.66,-,,-,1.51,-,19.61,3.3
0.025,0.005,0.007,0.006,ADY,Admiralty Res,0.006,0.1,53836,0.006,0.007,-,,-,-,-,0.09,6.7
