ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4680.0 at 2010-09-23T16:37:48. Report at Thursday, September 23, 2010. Processed Thursday at 2010-09-23T23:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.39,.14,.22,.22,TDO,3D Oil,.22,+1,100,.21,.215,-,,-,-,-,-.27,-,,
.049,.016,.032,.03,DDD,3D Res,.032,+.2,9426,.032,.035,-,,-,-,-,-1.90,-,,
.109,.044,.09,.084,AAO,A'asia Gold,.09,+1,6323,.082,.089,-,,-,-,-,-1.28,-,,
.028,.011,-,-,AAOO,  opt apr13,.028,-,-,.02,.028,-,,-,-,-,-,-,,
.58,.20,.21,.21,ARH,A'asian Resources,.21,-,275,.21,.22,-,,-,-,-,-1.40,-,,
.42,.105,.155,.14,AAM,A1 Min,.155,+1.5,20822,.155,.16,-,,-,-,-,-3.56,-,,
.05,.016,.037,.034,ABU,ABM Res,.034,-.4,139209,.033,.034,-,,-,-,-,-4.09,-,,
.25,.086,-,-,AII,Abra Min,.12,-,-,.11,.12,-,,-,-,-,-1.98,-,,
.60,.28,.335,.33,ACB,A-Cap Res,.335,+.5,1026,.32,.335,-,,-,.14,-,-.91,-,,
.285,.13,.25,.24,ACS,Accent Res,.24,-1,1595,.245,.255,-,,-,-,-,-1.53,-,,
.029,.004,.017,.017,AEX,Acclaim Explore,.017,-,1140,.016,.017,-,,-,-,-,-.38,-,,
.003,.003,-,-,AEXCD,  ctg,.003,-,-,.003,.01,-,,-,-,-,-,-,,
.14,.05,.065,.065,AIV,Activex,.065,+.5,1000,.06,.065,-,,-,-,-,-1.13,-,,
.70,.344,.68,.65,ADU,Adamus Res,.675,+3,7922,.67,.675,-,,-,-,-,-28.16,-,,
.13,.08,.10,.08,ADURA,  rts07octd,.10,-,1783,.09,.115,-,,-,-,-,-,-,,
.061,.02,.02,.02,ADD,Adavale Resources,.02,-,167,.02,.024,-,,-,.02,-,-1.13,-,,
.215,.08,-,-,ADE,Adelaide Energy,.09,-,-,.089,.09,-,,-,-,-,.97,9.3,,
.395,.125,.18,.175,ADN,Adelaide Res,.18,+1,1475,.18,.185,-,,-,-,-,-.63,-,,
1.65,.62,1.13,1.10,ABY,Aditya Birla,1.10,-1.5,5743,1.10,1.115,-,,-,1.51,-,19.61,5.6,,
.025,.005,.007,.007,ADY,Admiralty Res,.007,-,5713,.007,.008,-,,-,-,-,.09,7.8,,
.125,.007,-,-,AVD,Advance Energy,.01,-,-,.01,.012,-,,-,.03,-,-2.40,-,,
