ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4702.7 at 16:39 15/9/2010  Report at 19:05 Wednesday 15/9/2010. Processed 19:09 Wednesday 15/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.14,0.18,0.18,TDO,3D Oil Ltd,0.18,0.5,500,0.175,0.185,-,,-,-,-,-0.27,-
0.049,0.016,0.031,0.031,DDD,3D Res Ltd,0.031,0.1,1700,0.032,0.034,-,,-,-,-,-1.9,-
0.109,0.044,-,-,AAO,A'asia Cons Ltd,0.06,,-,0.06,0.075,-,,-,-,-,-1.28,-
0.02,0.011,-,-,AAOO,  opt apr13,0.02,,-,0.02,0.027,-,,-,-,-,-,-
0.65,0.21,0.23,0.22,ARH,A'asian Resour,0.22,-1,4062,0.22,0.24,-,,-,-,-,-1.4,-
0.42,0.105,0.165,0.155,AAM,A1 Min Ltd,0.155,,22048,0.155,0.16,-,,-,-,-,-3.56,-
0.07,0.016,0.039,0.038,ABU,ABM Res NL,0.039,0.1,131997,0.038,0.039,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.125,,-,0.125,0.135,-,,-,-,-,-1.98,-
0.60,0.28,0.33,0.31,ACB,A-Cap Res,0.31,-1.5,2770,0.31,0.32,-,,-,0.14,-,-0.91,-
0.285,0.13,0.27,0.265,ACS,Accent Res NL,0.265,-1.5,2620,0.265,0.275,-,,-,-,-,-1.53,-
0.029,0.004,0.017,0.017,AEX,Acclaim Explore,0.017,,279,0.017,0.018,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.002,0.02,-,,-,-,-,-,-
0.14,0.05,0.065,0.059,AIV,Activex Ltd,0.059,-0.6,1700,0.058,0.06,-,,-,-,-,-1.13,-
0.69,0.347,0.675,0.635,ADU,Adamus Res,0.665,1.5,30368,0.65,0.665,-,,-,-,-,-28.16,-
0.062,0.02,-,-,ADD,Adavale Resource,0.02,,-,0.02,0.024,-,,-,0.02,-,-1.13,-
0.215,0.08,-,-,ADE,Adelaide Energy,0.093,,-,0.09,0.093,-,,-,-,-,0.97,9.6
0.395,0.125,0.185,0.17,ADN,Adelaide Res,0.17,-1,877,0.175,0.185,-,,-,-,-,-0.56,-
1.65,0.62,1.15,1.13,ABY,Aditya Birla,1.13,-1,4527,1.13,1.145,-,,-,1.51,-,19.61,5.8
0.025,0.005,0.007,0.007,ADY,Admiralty Res,0.007,,154812,0.006,0.007,-,,-,-,-,0.09,7.8
0.125,0.007,0.01,0.01,AVD,Advance Energy,0.01,,2829,0.009,0.01,-,,-,0.03,-,-2.4,-
0.265,0.081,0.092,0.085,ADX,ADX Energy Ltd,0.087,-0.6,11986,0.086,0.088,-,,-,-,-,-0.89,-
0.09,0.014,-,-,ADXO,  opt mar11,0.03,,-,0.017,0.03,-,,-,-,-,-,-
0.73,0.435,0.50,0.485,AED,AED Oil Ltd,0.495,-0.5,3870,0.49,0.50,-,,-,1.03,-,-48.17,-
0.24,0.064,0.094,0.09,AFR,African Energy Res cdi,0.094,0.2,3296,0.088,0.094,-,,-,-,-,-0.76,-
0.027,0.009,-,-,AAE,Agri Energy Ltd,0.01,,-,0.01,0.011,-,,-,-,-,3.8,0.3
0.245,0.15,0.215,0.20,ALG,Alamar Res Ltd,0.215,2,780,0.20,0.22,-,,-,-,-,-1.34,-
0.04,0.03,-,-,ALGO,  opt mar13,0.04,,-,0.028,0.08,-,,-,-,-,-,-
0.25,0.08,0.13,0.13,AUQ,Alara Res Ltd,0.13,,648,0.125,0.13,-,,-,-,-,-1.9,-
1.27,0.33,0.38,0.375,ALY,Alchemy Resource,0.375,0.5,1711,0.37,0.375,-,,-,-,-,-3.2,-
0.06,0.02,0.025,0.023,AYN,Alcyone Res Ltd,0.024,0.2,75578,0.023,0.024,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,-,-,,-,-,-,-,-
0.73,0.23,0.71,0.67,ALK,Alkane Res Ltd,0.675,-1.5,8633,0.675,0.68,-,,-,-,-,4.8,14.1
0.825,0.28,0.34,0.325,AGS,Alliance Res,0.335,1,1860,0.325,0.335,-,,-,-,-,-1.97,-
