ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4847.5 at 16:36 22/3/2010  Report at 19:07 Monday 22/3/2010. Processed 19:10 Monday 22/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.25,0.24,TDO,3D Oil Ltd,0.25,,275,0.245,0.25,-,,-,-,-,-0.27,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.02,,-,0.019,0.022,-,,-,-,-,-1.9,-
0.109,0.023,0.065,0.065,AAO,A'asia Gold,0.065,,450,0.055,0.08,-,,-,-,-,-1.28,-
0.70,0.295,0.455,0.45,ARH,A'asian Resour,0.455,,177,0.45,0.455,-,,-,-,-,-1.4,-
0.42,0.11,0.275,0.265,AAM,A1 Min Ltd,0.265,-1.5,6331,0.265,0.27,-,,-,-,-,-3.56,-
0.07,0.006,0.026,0.025,ABU,ABM Res NL,0.026,,54700,0.025,0.026,-,,-,-,-,-4.09,-
0.25,0.15,-,-,AII,Abra Min Ltd,0.165,,-,0.125,0.15,-,,-,-,-,-1.39,-
0.60,0.15,0.44,0.43,ACB,A-Cap Res,0.435,-2,4747,0.43,0.44,-,,-,0.14,-,-0.91,-
0.27,0.075,0.21,0.20,ACS,Accent Res NL,0.205,-0.5,2398,0.20,0.205,-,,-,-,-,-1.53,-
0.029,0.003,0.021,0.019,AEX,Acclaim Explore,0.02,,85911,0.02,0.021,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.002,0.025,-,,-,-,-,-,-
0.12,0.046,0.086,0.086,AIV,Activex Ltd,0.086,0.4,600,0.086,0.09,-,,-,-,-,-1.49,-
0.06,0.001,0.012,0.012,AIVO,  opt jul10,0.012,,120,0.012,0.04,-,,-,-,-,-,-
0.517,0.303,0.435,0.42,ADU,Adamus Res,0.43,-1.5,2411,0.425,0.43,-,,-,-,-,-12.87,-
-,-,-,-,ADUR,  rts06aprd,-,,-,0.034,0.035,-,,-,-,-,-,-
0.065,0.016,-,-,ADD,Adavale Resource,0.029,,-,0.029,0.03,-,,-,0.02,-,-0.96,-
0.16,0.05,0.155,0.15,ADE,Adelaide Energy,0.155,,7129,0.155,0.16,-,,-,-,-,0.97,16.0
0.395,0.049,0.205,0.20,ADN,Adelaide Res,0.20,-0.5,2913,0.20,0.205,-,,-,-,-,-0.56,-
0.385,0.045,0.265,0.255,ADI,Adelphi Energy,0.265,1,1219,0.26,0.265,-,,-,-,-,-4.27,-
1.65,0.13,1.00,0.965,ABY,Aditya Birla,0.975,-3,3917,0.98,1.00,-,,-,1.42,-,-17.34,-
0.037,0.009,0.011,0.01,ADY,Admiralty Res,0.011,,81324,0.01,0.011,-,,-,-,-,0.09,12.2
0.125,0.03,0.05,0.045,AVD,Advance Energy,0.05,0.5,1000,0.035,0.05,-,,-,-,-,-3.1,-
1.24,0.50,0.63,0.605,AED,AED Oil Ltd,0.625,2,4532,0.62,0.63,-,,-,1.03,-,-48.17,-
0.24,0.021,-,-,AFR,African Energy Res cdi,0.084,,-,0.085,0.094,-,,-,-,-,-1.13,-
