ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5431.1 at 2014-10-29T16:37:06. Report at Wednesday, October 29, 2014. Processed Thursday at 2014-10-30T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.43,.003,.38,.365,1PG,1-Page,.37,-,3394,.365,.37,-,,-,-,-,-.20,-,,
.135,.064,.087,.085,TDO,3D Oil,.085,+.5,1200,.085,.09,-,,-,-,-,-.54,-,,
.029,.007,-,-,DDD,3D Res,.007,-,-,.007,.009,-,,-,-,-,.25,2.8,,
.07,.016,-,-,ARH,A'asian Resources,.016,-,-,.015,.02,-,,-,-,-,-1.30,-,,
.147,.035,-,-,AYC,A1 Gold,.035,-,-,.022,.035,-,,-,-,-,-.61,-,,
.48,.24,.35,.35,ABU,ABM Res,.35,+.5,1777,.35,.355,-,,-,-,-,-53.55,-,,
.015,.004,-,-,AJC,Acacia Coal,.004,-,-,.004,.005,-,,-,-,-,-.68,-,,
.08,.041,-,-,ACB,A-Cap Res,.05,-,-,.045,.055,-,,-,-,-,-.79,-,,
.23,.14,-,-,ACS,Accent Res,.15,-,-,.14,.20,-,,-,-,-,-1.47,-,,
.025,.011,-,-,AIV,ActiveX,.014,-,-,.014,.02,-,,-,-,-,-.21,-,,
.007,.001,-,-,ADD,Adavale Resources,.003,-,-,.002,.004,-,,-,-,-,-.33,-,,
.073,.026,.03,.027,ADN,Adelaide Res,.03,+.1,3610,.027,.03,-,,-,-,-,-2.96,-,,
.38,.15,.22,.205,ABY,Aditya Birla,.215,+2.5,685,.21,.22,-,,-,1.64,-,-.07,-,,
.034,.011,.034,.033,ADY,Admiralty Res,.033,-,4670,.031,.032,-,,-,-,-,-.43,-,,
.019,.008,-,-,ADX,ADX Energy,.01,-,-,.009,.01,-,,-,-,-,-.60,-,,
.24,.105,.135,.12,AQR,AEON Metals,.12,-,375,.12,.135,-,,-,-,-,-2.09,-,,
.009,.001,-,-,ACJ,African Chrome Flds,.004,-,-,.004,.005,-,,-,-,-,-.12,-,,
.168,.053,.086,.077,AFR,African Energy Res cdi,.085,+.5,1830,.085,.09,-,,-,-,-,-1.65,-,,
.075,.038,-,-,AGR,Aguia Res,.04,-,-,.04,.044,-,,-,-,-,-7.57,-,,
3.63,1.925,2.09,2.05,AQG,Alacer Gold cdi,2.06,+1,4784,2.06,2.10,2.20,,-,-,1.07,-5.88,-,,
.14,.024,.025,.024,AUQ,Alara Res,.024,-.2,1000,.02,.03,-,,-,-,-,.30,8.0,,
.12,.015,-,-,ALY,Alchemy Resources,.015,-,-,.015,.02,-,,-,-,-,-1.00,-,,
.007,.001,-,-,AWD,Aleator Energy,.001,-,-,-,.001,-,,-,-,-,-.11,-,,
.002,.001,-,-,AWDO,  opt jan15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.33,.13,-,-,AQI,Alicanto Min,.13,-,-,.10,.15,-,,-,-,-,-6.70,-,,
.47,.17,.242,.23,ALK,Alkane Res,.23,-1.5,3261,.23,.24,-,,-,-,-,-1.70,-,,
.033,.007,-,-,AHQ,Allegiance Coal,.025,-,-,.009,.022,-,,-,-,-,-.86,-,,
.27,.11,.18,.18,AGS,Alliance Res,.18,-.5,136,.18,.185,-,,-,-,-,-4.98,-,,
.082,.031,.035,.033,AGE,Alligator Energy,.033,-.2,1273,.033,.034,-,,-,-,-,-.47,-,,
.011,.005,.008,.008,AYR,Alloy Res,.008,-,5165,.007,.008,-,,-,-,-,-.12,-,,
.24,.14,.24,.235,AOH,Altona Min,.24,-,2777,.24,.245,-,,-,-,-,2.40,10.0,,
.245,.098,.098,.098,AJM,Altura Min,.098,-,250,.098,.105,-,,-,-,-,-1.54,-,,
1.775,.935,1.665,1.64,AWC,Alumina,1.645,-1,101674,1.645,1.65,-,,-,1.00,-,-1.68,-,,
1.35,.79,-,-,AXZ,Amex Res,.79,-,-,.61,.80,-,,-,-,-,-17.05,-,,
.105,.063,-,-,AEK,Anatolia Energy,.065,-,-,.063,.07,-,,-,-,-,-1.00,-,,
.006,.002,-,-,AEKO,  opt jun17,.006,-,-,.002,-,-,,-,-,-,-,-,,
.19,.19,-,-,AHR,Anchor Res,.19,-,-,.01,.19,-,,-,-,-,-2.05,-,,
1.10,1.075,-,-,ATM,Aneka Tambang cdi,1.10,-,-,-,-,.38,,-,-,.35,-3998.73,-,,
.04,.004,.013,.013,AAR,Anglo Aust Res,.013,+.1,880,.012,.013,-,,-,-,-,-.67,-,,
4.31,2.20,2.25,2.25,AGG,Anglogold Ashanti cdi,2.25,+5,80,2.20,2.25,-,,-,8.89,-,-401.41,-,,
.05,.019,-,-,AWV,Anova Metals,.039,-,-,.039,.042,-,,-,-,-,-1.61,-,,
.68,.36,.45,.425,AZZ,Antares Energy,.425,+.5,10460,.425,.435,-,,-,-,-,1.00,42.5,,
.21,.001,.18,.18,AVD,Antilles Oil & Gas,.18,-1.5,3,.18,.19,-,,-,-,-,-1120.00,-,,
.032,.004,.005,.004,AZY,Antipa Min,.004,-.3,10816,.004,.005,-,,-,-,-,-.73,-,,
.008,.001,-,-,AZYOA,  opt dec14,.003,-,-,-,.001,-,,-,-,-,-,-,,
.007,.002,-,-,AAL,APAC Coal,.003,-,-,.002,.004,-,,-,-,-,-.32,-,,
.03,.01,-,-,AQQ,Aphrodite Gold,.012,-,-,.012,.014,-,,-,-,-,-.12,-,,
.08,.026,-,-,AOP,Apollo Cons,.026,-,-,.02,.033,-,,-,-,-,-1.50,-,,
.044,.012,.016,.015,AON,Apollo Minerals,.016,-,11430,.015,.016,-,,-,-,-,-3.78,-,,
.50,.295,.33,.325,AQP,Aquarius Platinum,.325,-,3875,.325,.33,-,,-,-,-,-1.47,-,,
.105,.055,.06,.058,ARU,Arafura Resources,.058,-,1502,.058,.062,-,,-,-,-,-1.60,-,,
.009,.003,.003,.003,ARX,ARC Explore,.003,-,3000,.003,.004,-,,-,-,-,-.24,-,,
.235,.14,.165,.16,AXE,Archer Explore,.165,+1,200,.15,.165,-,,-,-,-,-.80,-,,
.017,.005,-,-,AWO,Ardent Res,.013,-,-,.013,.018,-,,-,-,-,-.25,-,,
.059,.02,.03,.03,ARD,Argent Minerals,.03,-.1,970,.03,.033,-,,-,-,-,-.06,-,,
.015,.009,-,-,ARDO,  opt mar16,.011,-,-,.01,.013,-,,-,-,-,-,-,,
.031,.007,.026,.026,AVK,Argentina Min,.026,-,3000,.025,.026,-,,-,-,-,-7.42,-,,
.001,.001,-,-,AVKO,  opt mar15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.004,.004,-,-,AVKOA,  opt dec16,.004,-,-,-,.005,-,,-,-,-,-,-,,
.029,.01,.02,.02,AXT,Argo Explore,.02,-,950,.018,.024,-,,-,-,-,-.06,-,,
.035,.017,-,-,ARE,Argonaut Res,.018,-,-,.018,.021,-,,-,-,-,-.72,-,,
