ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5353.6 at 2014-04-14T16:48:05. Report at Monday, April 14, 2014. Processed Tuesday at 2014-04-15T01:00:11+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.075,-,-,TDO,3D Oil,.09,-,-,.085,.09,-,,-,-,-,-.56,-,,
.030,.012,-,-,DDD,3D Res,.018,-,-,.018,.02,-,,-,-,-,-.24,-,,
.16,.021,-,-,ARH,A'asian Resources,.029,-,-,.029,.031,-,,-,-,-,-4.20,-,,
.215,.085,-,-,AYC,A1 Gold,.115,-,-,.10,.115,-,,-,-,-,-.82,-,,
.04,.021,.025,.025,ABU,ABM Res,.025,+.1,28462,.024,.025,-,,-,-,-,-.22,-,,
.016,.007,.01,.009,AJC,Acacia Coal,.009,-.1,12580,.009,.01,-,,-,-,-,-.19,-,,
.09,.042,.053,.053,ACB,A-Cap Res,.053,-,373,.053,.055,-,,-,-,-,-1.33,-,,
.23,.14,.19,.19,ACS,Accent Res,.19,-.5,40,.19,.22,-,,-,-,-,-1.44,-,,
.021,.01,.019,.018,AIV,ActiveX,.019,+.2,1777,.013,.019,-,,-,-,-,-1.23,-,,
.009,.002,-,-,ADD,Adavale Resources,.003,-,-,.003,.004,-,,-,-,-,-.26,-,,
.25,.036,-,-,ADN,Adelaide Res,.054,-,-,.05,.054,-,,-,-,-,-.49,-,,
.42,.295,-,-,ABY,Aditya Birla,.295,-,-,-,-,-,,-,1.59,-,-.21,-,,
.035,.012,.013,.013,ADY,Admiralty Res,.013,-,168,.013,.014,-,,-,-,-,-2.92,-,,
.001,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.32,-,,
.022,.012,-,-,ADX,ADX Energy,.012,-,-,.011,.012,-,,-,-,-,-1.33,-,,
.27,.105,.15,.15,AQR,AEON Metals,.15,-3,30,.15,.17,-,,-,-,-,-.80,-,,
.009,.001,.005,.004,ACJ,African Chrome Flds,.004,-.1,20200,.004,.005,-,,-,-,-,-.14,-,,
.175,.063,.085,.075,AFR,African Energy Res cdi,.08,-.8,14045,.08,.085,-,,-,-,-,-3.35,-,,
.095,.045,.057,.057,AGR,Aguia Res,.057,-,105,.057,.069,-,,-,-,-,-1.76,-,,
3.78,1.94,2.79,2.72,AQG,Alacer Gold cdi,2.78,-11,5120,2.75,2.78,2.20,,-,-,.79,-173.22,-,,
.145,.035,.099,.095,AUQ,Alara Res,.095,-,6571,.096,.105,-,,-,-,-,-.67,-,,
.12,.021,.03,.03,ALY,Alchemy Resources,.03,-.3,2060,.025,.03,-,,-,-,-,-1.48,-,,
