ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5419.1 at 2014-05-07T16:39:36. Report at Wednesday, May 7, 2014. Processed Thursday at 2014-05-08T01:00:11+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.135,.075,-,-,TDO,3D Oil,.10,-,-,.071,.10,-,,-,-,-,-.56,-,,
.030,.012,-,-,DDD,3D Res,.017,-,-,.015,.02,-,,-,-,-,-.24,-,,
.16,.021,-,-,ARH,A'asian Resources,.027,-,-,.027,.03,-,,-,-,-,-4.20,-,,
.215,.085,-,-,AYC,A1 Gold,.10,-,-,.082,.105,-,,-,-,-,-.82,-,,
.04,.021,.023,.023,ABU,ABM Res,.023,-,3500,.023,.024,-,,-,-,-,-.22,-,,
.016,.007,.01,.008,AJC,Acacia Coal,.009,-,3602,.008,.01,-,,-,-,-,-.19,-,,
.086,.042,.049,.048,ACB,A-Cap Res,.048,-.1,1765,.047,.048,-,,-,-,-,-1.33,-,,
.23,.14,-,-,ACS,Accent Res,.195,-,-,.18,.21,-,,-,-,-,-1.44,-,,
.022,.01,.015,.015,AIV,ActiveX,.015,-.5,1864,.013,.019,-,,-,-,-,-1.23,-,,
.009,.002,-,-,ADD,Adavale Resources,.004,-,-,.004,.005,-,,-,-,-,-.26,-,,
.13,.046,.055,.05,ADN,Adelaide Res,.05,+.1,10058,.05,.051,-,,-,-,-,-.49,-,,
.42,.15,.21,.20,ABY,Aditya Birla,.20,-1,883,.20,.205,-,,-,1.64,-,-.07,-,,
.033,.011,.012,.012,ADY,Admiralty Res,.012,-,2962,.012,.013,-,,-,-,-,-2.92,-,,
.001,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.32,-,,
.022,.01,.011,.011,ADX,ADX Energy,.011,-,2450,.01,.011,-,,-,-,-,-1.33,-,,
.27,.105,.13,.13,AQR,AEON Metals,.13,+1,100,.13,.14,-,,-,-,-,-.80,-,,
.009,.001,.002,.002,ACJ,African Chrome Flds,.002,-.1,3240,.002,.003,-,,-,-,-,-.14,-,,
.175,.063,.08,.079,AFR,African Energy Res cdi,.079,-.1,2781,.078,.08,-,,-,-,-,-3.35,-,,
.09,.045,.052,.052,AGR,Aguia Res,.052,-,198,.052,.063,-,,-,-,-,-1.76,-,,
3.78,1.94,2.56,2.51,AQG,Alacer Gold cdi,2.55,+2,3161,2.53,2.55,2.20,,-,-,.86,-173.22,-,,
.14,.035,.095,.091,AUQ,Alara Res,.091,-.2,1326,.091,.093,-,,-,-,-,-.67,-,,
.12,.021,.026,.025,ALY,Alchemy Resources,.026,+.1,1040,.025,.027,-,,-,-,-,-1.48,-,,
.013,.001,.002,.001,AWD,Aleator Energy,.001,-.1,151600,.001,.002,-,,-,-,-,-.15,-,,
.004,.001,-,-,AWDO,  opt jan15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.33,.145,.16,.16,AQI,Alicanto Min,.16,-5,650,.14,.22,-,,-,-,-,-6.70,-,,
.585,.245,.322,.315,ALK,Alkane Res,.32,-,1086,.315,.325,-,,-,-,-,20.27,1.6,,
.041,.011,-,-,AHQ,Allegiance Coal,.011,-,-,.007,.024,-,,-,-,-,-.95,-,,
.27,.093,.21,.205,AGS,Alliance Res,.205,-,1479,.205,.21,-,,-,-,-,-2.11,-,,
.085,.023,.04,.04,AGE,Alligator Energy,.04,-,149,.035,.04,-,,-,-,-,-.68,-,,
.013,.003,.005,.005,AYR,Alloy Res,.005,-,17642,.005,.006,-,,-,-,-,-.37,-,,
.017,.005,-,-,AYM,Altuis Mining,.006,-,-,.005,.006,-,,-,.04,-,-.28,-,,
.20,.115,.15,.15,AOH,Altona Min,.15,-,107,.15,.155,-,,-,-,-,2.40,6.3,,
.245,.076,.18,.18,AJM,Altura Min,.18,-1.5,50,.17,.175,-,,-,-,-,-.40,-,,
1.405,.915,1.34,1.305,AWC,Alumina,1.31,-3.5,110081,1.305,1.315,-,,-,1.02,-,.02,6550.0,,
.215,.13,.185,.185,AQO,Ambassador Oil & Gas,.185,-,250,.175,.185,-,,-,-,-,-.50,-,,
1.35,.92,-,-,AXZ,Amex Res,1.10,-,-,1.00,1.20,-,,-,-,-,-.03,-,,
.10,.032,.08,.08,AEK,Anatolia Energy,.08,-,72,.08,.085,-,,-,-,-,-.58,-,,
.002,.002,-,-,AEKO,  opt jun17,.002,-,-,.01,-,-,,-,-,-,-,-,,
.19,.19,-,-,AHR,Anchor Res,.19,-,-,.03,.19,-,,-,-,-,-2.51,-,,
1.25,1.075,-,-,ATM,Aneka Tambang cdi,1.10,-,-,-,-,2.49,,158.43,-,2.26,394.49,.3,,
.06,.004,.013,.011,AAR,Anglo Aust Res,.013,-.3,3496,.014,.017,-,,-,-,-,-1.52,-,,
4.31,2.49,3.76,3.71,AGG,Anglogold Ashanti cdi,3.75,+1,72,3.50,3.99,1.81,,-,8.89,.48,-401.41,-,,
.05,.019,.033,.033,AWV,Anova Metals,.033,-,700,.035,.039,-,,-,-,-,-.81,-,,
.58,.27,.44,.41,AZZ,Antares Energy,.44,-,7627,.43,.445,-,,-,-,-,8.90,4.9,,
.067,.019,.025,.023,AZY,Antipa Min,.023,-,1450,.023,.025,-,,-,-,-,-.78,-,,
.036,.001,-,-,AZYOA,  opt dec14,.001,-,-,.001,.004,-,,-,-,-,-,-,,
.004,.002,-,-,AAL,APAC Coal,.003,-,-,.002,.012,-,,-,-,-,-.27,-,,
.044,.017,-,-,AQQ,Aphrodite Gold,.018,-,-,.017,.019,-,,-,-,-,.06,30.0,,
.08,.019,-,-,AOP,Apollo Cons,.07,-,-,.068,.085,-,,-,-,-,-2.05,-,,
.048,.012,.015,.015,AON,Apollo Minerals,.015,-,386,.015,.017,-,,-,-,-,-4.13,-,,
.527,.304,.385,.375,AQP,Aquarius Platinum,.375,-.5,6515,.37,.39,-,,-,-,-,-34.48,-,,
.16,.05,.135,.125,AQPR,  rts 07may,.13,-.5,8314,.13,.15,-,,-,-,-,-,-,,
3.42,1.68,3.42,3.37,AQA,Aquila Res,3.41,+4,20035,3.40,3.41,-,,-,-,-,21.86,15.6,,
.135,.062,.07,.068,ARU,Arafura Resources,.068,-,1791,.068,.07,-,,-,-,-,-3.28,-,,
.009,.002,.005,.005,ARX,ARC Explore,.005,+.1,18845,.004,.006,-,,-,-,-,-.16,-,,
.23,.11,.175,.165,AXE,Archer Explore,.175,+.5,650,.165,.175,-,,-,-,-,-.64,-,,
.065,.022,-,-,ARD,Argent Minerals,.022,-,-,.022,.025,-,,-,-,-,-.79,-,,
.015,.009,-,-,ARDO,  opt mar16,.009,-,-,.009,-,-,,-,-,-,-,-,,
.029,.008,.013,.013,AVK,Argentina Min,.013,+.1,100,.013,.015,-,,-,-,-,-7.42,-,,
.002,.001,-,-,AVKO,  opt mar15,.001,-,-,-,.004,-,,-,-,-,-,-,,
.029,.01,-,-,AXT,Argo Explore,.012,-,-,.011,.024,-,,-,-,-,-.91,-,,
.033,.018,.025,.025,ARE,Argonaut Res,.025,-,241,.023,.025,-,,-,-,-,-3.69,-,,
