ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4889.6 at 16:33 19/1/2010  Report at 19:05 Tuesday 19/1/2010. Processed 19:08 Tuesday 19/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.365,0.35,TDO,3D Oil Ltd,0.35,-1,2109,0.35,0.36,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.021,,-,0.02,0.025,-,,-,-,-,-4.66,-
0.12,0.018,0.09,0.085,AAO,A'asia Gold,0.09,2,1100,0.07,0.09,-,,-,-,-,-5.03,-
0.70,0.29,0.51,0.505,ARH,A'asian Resour,0.505,-0.5,839,0.505,0.515,-,,-,-,-,-2.85,-
0.42,0.085,0.39,0.375,AAM,A1 Min Ltd,0.39,1,3454,0.385,0.39,-,,-,-,-,-3.99,-
0.07,0.006,0.037,0.035,ABU,ABM Res NL,0.035,-0.1,60834,0.035,0.036,-,,-,-,-,-0.65,-
0.25,0.13,0.18,0.18,AII,Abra Min Ltd,0.18,,37,0.18,0.20,-,,-,-,-,-1.39,-
0.60,0.105,0.44,0.42,ACB,A-Cap Res,0.43,1,5436,0.415,0.43,-,,-,-,-,-2.93,-
0.27,0.055,0.21,0.21,ACS,Accent Res NL,0.21,,525,0.205,0.215,-,,-,-,-,-1.37,-
0.008,0.003,0.006,0.005,AEX,Acclaim Explore,0.006,,18800,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,-,-,,-,-,-,-,-
0.12,0.032,0.093,0.091,AIV,Activex Ltd,0.092,-0.1,460,0.092,0.094,-,,-,-,-,-1.66,-
0.06,0.001,0.023,0.02,AIVO,  opt jul10,0.02,-0.5,400,0.01,0.035,-,,-,-,-,-,-
0.53,0.165,0.49,0.47,ADU,Adamus Res,0.475,,38256,0.47,0.48,-,,-,-,-,-10.25,-
