ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4685.1 at 16:41 17/9/2010  Report at 19:05 Friday 17/9/2010. Processed 22:52 Friday 17/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.14,0.20,0.195,TDO,3D Oil Ltd,0.20,1,1889,0.195,0.20,-,,-,-,-,-0.27,-
0.049,0.016,0.033,0.031,DDD,3D Res Ltd,0.033,0.2,1876,0.032,0.034,-,,-,-,-,-1.9,-
0.109,0.044,-,-,AAO,A'asia Cons Ltd,0.06,,-,0.06,0.075,-,,-,-,-,-1.28,-
0.02,0.011,-,-,AAOO,  opt apr13,0.02,,-,0.02,0.027,-,,-,-,-,-,-
0.61,0.20,0.215,0.20,ARH,A'asian Resour,0.21,-0.5,5459,0.20,0.22,-,,-,-,-,-1.4,-
0.42,0.105,0.155,0.15,AAM,A1 Min Ltd,0.15,-0.5,5915,0.15,0.155,-,,-,-,-,-3.56,-
0.053,0.016,0.043,0.04,ABU,ABM Res NL,0.041,0.1,543893,0.041,0.042,-,,-,-,-,-4.09,-
0.25,0.086,0.125,0.12,AII,Abra Min Ltd,0.12,-0.5,30,0.12,0.135,-,,-,-,-,-1.98,-
0.60,0.28,0.305,0.285,ACB,A-Cap Res,0.305,0.5,4051,0.305,0.31,-,,-,0.14,-,-0.91,-
0.285,0.13,0.265,0.25,ACS,Accent Res NL,0.26,1,310,0.255,0.26,-,,-,-,-,-1.53,-
0.029,0.004,0.018,0.016,AEX,Acclaim Explore,0.018,0.1,24916,0.017,0.018,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.003,0.01,-,,-,-,-,-,-
0.14,0.05,0.058,0.058,AIV,Activex Ltd,0.058,,240,0.059,0.06,-,,-,-,-,-1.13,-
0.69,0.347,0.655,0.64,ADU,Adamus Res,0.64,-2,2955,0.64,0.645,-,,-,-,-,-28.16,-
0.062,0.02,0.021,0.02,ADD,Adavale Resource,0.02,-0.1,2232,0.021,0.024,-,,-,0.02,-,-1.13,-
0.215,0.08,0.087,0.085,ADE,Adelaide Energy,0.085,-0.2,2859,0.085,0.087,-,,-,-,-,0.97,8.8
0.395,0.125,0.19,0.165,ADN,Adelaide Res,0.185,2,3006,0.185,0.19,-,,-,-,-,-0.63,-
1.65,0.62,1.135,1.09,ABY,Aditya Birla,1.135,2,3477,1.13,1.14,-,,-,1.51,-,19.61,5.8
0.025,0.005,0.007,0.006,ADY,Admiralty Res,0.006,-0.1,29288,0.006,0.007,-,,-,-,-,0.09,6.7
0.125,0.007,0.01,0.009,AVD,Advance Energy,0.01,0.1,5896,0.01,0.012,-,,-,0.03,-,-2.4,-
0.265,0.081,0.09,0.088,ADX,ADX Energy Ltd,0.09,0.2,9010,0.089,0.09,-,,-,-,-,-0.89,-
0.09,0.014,0.021,0.019,ADXO,  opt mar11,0.02,-1,5250,0.02,0.03,-,,-,-,-,-,-
0.73,0.435,0.525,0.50,AED,AED Oil Ltd,0.515,-0.5,2615,0.50,0.515,-,,-,1.03,-,-48.17,-
