ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5101.0 at 2013-02-19T16:41:35. Report at Tuesday, February 19, 2013. Processed Wednesday at 2013-02-20T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,.094,.086,TDO,3D Oil,.086,-.9,1050,.09,.094,-,,-,-,-,-3.38,-,,
.046,.023,.034,.03,DDD,3D Res,.03,-.5,2000,.03,.035,-,,-,-,-,-.34,-,,
.215,.06,.08,.08,ARH,A'asian Resources,.08,-.3,5,.08,.083,-,,-,-,-,-1.26,-,,
.30,.20,-,-,AYC,A1 Gold,.26,-,-,.18,.25,-,,-,-,-,-,-,,
.065,.035,.039,.037,ABU,ABM Res,.038,-.1,106230,.037,.038,-,,-,-,-,-.41,-,,
.056,.013,.02,.019,AJC,Acacia Coal,.019,+.1,6120,.018,.019,-,,-,-,-,-.29,-,,
.275,.10,.11,.11,ACB,A-Cap Res,.11,-.5,474,.11,.115,-,,-,-,-,-2.00,-,,
.335,.20,.20,.20,ACS,Accent Res,.20,-4,100,.20,.23,-,,-,-,-,-.91,-,,
.025,.013,-,-,AIV,ActiveX,.018,-,-,.014,.017,-,,-,-,-,-.59,-,,
.021,.012,.017,.017,ADD,Adavale Resources,.017,+.2,278,.017,.019,-,,-,-,-,-.58,-,,
.115,.035,.048,.046,ADN,Adelaide Res,.046,+.1,852,.046,.048,-,,-,-,-,-.68,-,,
.825,.385,.55,.525,ABY,Aditya Birla,.525,-1,3554,.525,.55,5.00,,.27,1.61,9.52,1.34,39.2,,
.054,.031,.045,.036,ADY,Admiralty Res,.036,-,7798,.036,.037,-,,-,-,-,-2.45,-,,
.007,.001,.001,.001,AVD,Advance Energy,.001,-.1,783,.001,.002,-,,-,-,-,-.60,-,,
.099,.014,.022,.022,ADX,ADX Energy,.022,-,1778,.022,.024,-,,-,-,-,-3.10,-,,
.205,.06,.165,.135,AQR,AEON Metals,.165,+3.5,4395,.15,.165,-,,-,-,-,-1.36,-,,
.395,.095,.165,.155,AFR,African Energy Res cdi,.155,-,732,.155,.165,-,,-,-,-,-2.89,-,,
.58,.12,-,-,AGR,Aguia Res,.155,-,-,.155,.16,-,,-,-,-,-17.92,-,,
9.20,3.35,3.50,3.35,AQG,Alacer Gold cdi,3.37,-11,7253,3.37,3.38,-,,-,-,-,69.16,4.9,,
.42,.11,.205,.17,AUQ,Alara Res,.175,-.5,136271,.17,.18,-,,-,-,-,-1.50,-,,
.185,.07,.145,.13,ALY,Alchemy Resources,.13,-2,6158,.125,.13,-,,-,-,-,-1.19,-,,
.093,.031,.034,.033,AYN,Alcyone Res,.034,-.1,26906,.034,.035,-,,-,-,-,-.24,-,,
.03,.008,.013,.013,AYNO,  opt may15,.013,+.1,521,.014,.016,-,,-,-,-,-,-,,
.26,.20,-,-,AQI,Alicanto Min,.225,-,-,.215,.23,-,,-,-,-,-,-,,
1.615,.565,.67,.63,ALK,Alkane Res,.635,+.5,4508,.635,.65,-,,-,-,-,-.52,-,,
.19,.051,-,-,AHQ,Allegiance Coal,.06,-,-,.055,.059,-,,-,-,-,-,-,,
.025,.005,-,-,AHQO,  opt mar14,.005,-,-,.005,.01,-,,-,-,-,-,-,,
.56,.17,.195,.195,AGS,Alliance Res,.195,-,565,.19,.20,-,,-,-,-,-1.12,-,,
.195,.065,-,-,AGE,Alligator Energy,.065,-,-,.06,.074,-,,-,-,-,-.50,-,,
.022,.008,.009,.009,AYR,Alloy Res,.009,-,1500,.009,.01,-,,-,-,-,-.39,-,,
