ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4596.9 at 16:34 29/1/2010  Report at 19:05 Friday 29/1/2010. Processed 19:51 Friday 29/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.33,0.31,TDO,3D Oil Ltd,0.31,-2,4187,0.31,0.33,-,,-,-,-,-0.46,-
0.026,0.007,0.022,0.022,DDD,3D Res Ltd,0.022,,3700,0.021,0.025,-,,-,-,-,-4.66,-
0.12,0.018,-,-,AAO,A'asia Gold,0.08,,-,0.08,0.09,-,,-,-,-,-5.03,-
0.70,0.29,0.46,0.44,ARH,A'asian Resour,0.44,-2,3683,0.43,0.45,-,,-,-,-,-2.85,-
0.42,0.10,0.35,0.31,AAM,A1 Min Ltd,0.33,-1,10896,0.33,0.34,-,,-,-,-,-3.99,-
0.07,0.006,0.036,0.033,ABU,ABM Res NL,0.036,0.2,46621,0.034,0.036,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.18,,-,0.18,0.20,-,,-,-,-,-1.39,-
0.60,0.105,0.43,0.405,ACB,A-Cap Res,0.405,-3.5,5448,0.405,0.42,-,,-,-,-,-2.93,-
0.27,0.055,0.195,0.195,ACS,Accent Res NL,0.195,-0.5,450,0.17,0.19,-,,-,-,-,-1.37,-
0.008,0.003,0.005,0.005,AEX,Acclaim Explore,0.005,,8000,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,-,-,,-,-,-,-,-
0.12,0.032,0.091,0.091,AIV,Activex Ltd,0.091,0.1,500,0.087,0.091,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.02,,-,0.012,0.03,-,,-,-,-,-,-
0.53,0.165,0.42,0.415,ADU,Adamus Res,0.415,0.5,1662,0.415,0.435,-,,-,-,-,-10.25,-
0.065,0.014,0.04,0.036,ADD,Adavale Resource,0.04,0.1,4971,0.036,0.041,-,,-,0.03,-,-0.3,-
0.16,0.037,0.155,0.15,ADE,Adelaide Energy,0.15,,2613,0.15,0.155,-,,-,-,-,1.39,10.8
0.395,0.046,0.22,0.20,ADN,Adelaide Res,0.205,-2,6830,0.205,0.21,-,,-,-,-,4.86,4.2
