ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4578.3 at 16:37 8/9/2010  Report at 19:05 Wednesday 8/9/2010. Processed 19:10 Wednesday 8/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.125,0.155,0.155,TDO,3D Oil Ltd,0.155,,25,0.155,0.16,-,,-,-,-,-0.27,-
0.049,0.016,0.03,0.03,DDD,3D Res Ltd,0.03,,4310,0.03,0.034,-,,-,-,-,-1.9,-
0.109,0.044,0.074,0.065,AAO,A'asia Cons Ltd,0.074,0.9,785,0.074,0.08,-,,-,-,-,-1.28,-
0.02,0.011,-,-,AAOO,  opt apr13,0.011,,-,0.011,0.051,-,,-,-,-,-,-
0.67,0.21,0.24,0.24,ARH,A'asian Resour,0.24,-1,980,0.235,0.25,-,,-,-,-,-1.4,-
0.42,0.105,0.14,0.135,AAM,A1 Min Ltd,0.14,,1246,0.135,0.14,-,,-,-,-,-3.56,-
0.07,0.016,0.041,0.038,ABU,ABM Res NL,0.04,,182028,0.039,0.04,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.135,,-,0.125,0.135,-,,-,-,-,-1.98,-
0.60,0.28,0.33,0.33,ACB,A-Cap Res,0.33,,524,0.325,0.33,-,,-,0.14,-,-0.91,-
0.25,0.13,0.23,0.22,ACS,Accent Res NL,0.22,-1,1198,0.22,0.24,-,,-,-,-,-1.53,-
0.029,0.004,0.018,0.017,AEX,Acclaim Explore,0.018,0.1,3494,0.017,0.018,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.002,0.02,-,,-,-,-,-,-
