ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5242.6 at 2015-08-27T16:37:06. Report at Thursday, August 27, 2015. Processed Friday at 2015-08-28T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.05,.013,4.05,3.75,1PG,1-Page,4.03,+38,7253,4.03,4.05,-,,-,.03,-,-8.67,-,,
.096,.044,-,-,TDO,3D Oil,.059,-,-,.047,.055,-,,-,-,-,.90,6.6,,
.012,.004,-,-,DDD,3D Res,.004,-,-,.004,.006,-,,-,-,-,.28,1.4,,
.038,.006,.012,.011,88E,88 Energy,.011,-.1,252236,.011,.012,-,,-,-,-,-10.79,-,,
.006,.002,.005,.004,88EO,  opt mar18,.004,-.1,22013,.004,.005,-,,-,-,-,-,-,,
.024,.004,-,-,ARH,A'asian Resources,.006,-,-,.006,.008,-,,-,-,-,-3.90,-,,
.054,.025,.045,.043,AYC,A1 Gold,.045,+.2,3112,.043,.047,-,,-,-,-,-6.91,-,,
.03,.004,-,-,AYCO,  opt nov19,.021,-,-,.021,.028,-,,-,-,-,-,-,,
.04,.001,-,-,ABL,Abilene Oil & Gas,.024,-,-,.024,.029,-,,-,-,-,-6.27,-,,
.404,.195,.22,.205,ABU,ABM Res,.21,+.5,3250,.21,.215,-,,-,-,-,-55.10,-,,
.007,.001,-,-,AJC,Acacia Coal,.002,-,-,.002,.003,-,,-,-,-,-.02,-,,
.069,.019,.024,.022,ACB,A-Cap Res,.024,+.2,523,.021,.024,-,,-,-,-,-.72,-,,
.36,.10,-,-,ACS,Accent Resources,.10,-,-,.10,.14,-,,-,-,-,-7.57,-,,
.035,.014,-,-,AIV,ActiveX,.028,-,-,.017,.028,-,,-,-,-,-.16,-,,
.08,.002,-,-,ADD,Adavale Resources,.018,-,-,.018,.05,-,,-,-,-,-5.05,-,,
.041,.021,-,-,ADN,Adelaide Resources,.025,-,-,.029,.03,-,,-,-,-,-3.07,-,,
.009,.004,-,-,ADNO,  opt sep16,.009,-,-,.006,.009,-,,-,-,-,-,-,,
.275,.145,.18,.17,ABY,Aditya Birla,.17,-,40,.175,.18,-,,-,.91,-,-70.11,-,,
.037,.014,.018,.017,ADY,Admiralty Res,.018,+.4,104,.018,.019,-,,-,-,-,-.42,-,,
.012,.003,.003,.003,ADX,ADX Energy,.003,-,1000,.003,.004,-,,-,-,-,.11,2.7,,
.22,.05,.053,.05,AQR,AEON Metals,.05,-.2,2207,.045,.05,-,,-,-,-,-2.18,-,,
.101,.045,-,-,AFR,African Energy Res cdi,.049,-,-,.046,.049,-,,-,-,-,-1.34,-,,
.23,.10,.19,.19,AMN,Agrimin,.19,+1,34,.17,.19,-,,-,-,-,-.85,-,,
.15,.06,-,-,AMNOA,  opt dec15,.15,-,-,.10,.155,-,,-,-,-,-,-,,
.20,.025,.185,.175,AGR,Aguia Res,.175,-1.5,18291,.175,.18,-,,-,-,-,-10.03,-,,
3.26,1.815,2.89,2.83,AQG,Alacer Gold cdi,2.89,-1,1603,2.89,2.90,-,,-,-,-,34.18,8.5,,
.049,.005,.031,.026,AUQ,Alara Res,.027,-,13666,.027,.028,-,,-,-,-,-.45,-,,
.051,.013,.024,.024,ALY,Alchemy Resources,.024,+.4,1500,.02,.03,-,,-,-,-,-2.98,-,,
.048,.002,-,-,AWD,Aleator Energy,.027,-,-,-,-,-,,-,-,-,-1.02,-,,
.20,.048,-,-,AQI,Alicanto Min,.048,-,-,.041,.048,-,,-,-,-,-7.00,-,,
.405,.17,.265,.24,ALK,Alkane Res,.26,+2,4484,.255,.265,-,,-,-,-,-2.00,-,,
.028,.008,-,-,AHQ,Allegiance Coal,.008,-,-,.006,.01,-,,-,-,-,-.84,-,,
.255,.058,.137,.135,AGS,Alliance Res,.135,+.5,23482,.13,.135,-,,-,-,-,-4.44,-,,
.054,.021,.04,.04,AGE,Alligator Energy,.04,+.5,2500,.035,.04,-,,-,-,-,-.37,-,,
.01,.005,-,-,AYR,Alloy Res,.006,-,-,.004,.006,-,,-,-,-,-.09,-,,
.115,.045,.105,.098,ATC,Altech Chemicals,.10,-.5,1411,.098,.105,-,,-,-,-,-2.83,-,,
.015,.01,-,-,ATCOA,  opt dec15,.012,-,-,.013,-,-,,-,-,-,-,-,,
.21,.085,.098,.093,AOH,Altona Mining,.095,-.5,4100,.092,.095,-,,-,.27,-,6.05,1.6,,
.141,.009,.015,.014,AJM,Altura Mining,.014,-.2,1985,.014,.016,-,,-,-,-,-6.99,-,,
.011,.003,-,-,AJMO,  opt jun16,.005,-,-,.004,.006,-,,-,-,-,-,-,,
2.10,1.21,1.335,1.30,AWC,Alumina,1.315,+.5,176760,1.31,1.315,8.15,f,.38,.95,6.20,3.13,42.0,,
.93,.35,.38,.37,AXZ,Amex Resources,.38,-,235,.26,.375,-,,-,-,-,-21.11,-,,
.095,.055,.059,.059,AEK,Anatolia Energy,.059,-,431,.053,.059,-,,-,-,-,-1.00,-,,
.006,.002,-,-,AEKO,  opt jun17,.006,-,-,-,-,-,,-,-,-,-,-,,
.19,.025,-,-,AHR,Anchor Res,.025,-,-,.005,.19,-,,-,-,-,-1.96,-,,
1.25,.95,-,-,ATM,Aneka Tambang cdi,1.25,-,-,1.30,-,-,,-,.12,-,-851.35,-,,
.016,.006,-,-,AAR,Anglo Aust Res,.008,-,-,.006,.008,-,,-,-,-,-.51,-,,
3.80,1.50,2.09,2.03,AGG,Anglogold Ashanti cdi,2.05,-4,39,1.80,2.25,-,,-,7.44,-,-546.47,-,,
.06,.027,-,-,AWV,Anova Metals,.038,-,-,.035,.04,-,,-,-,-,-1.53,-,,
.632,.082,.082,.082,AZZ,Antares Energy,.082,-.6,133,.082,.10,-,,-,-,-,-50.28,-,,
.21,.02,.028,.028,AVD,Antilles Oil & Gas,.028,+.6,500,.025,.028,-,,-,-,-,-9.72,-,,
.025,.025,-,-,AVDOB,  opt jan17,.025,-,-,-,.02,-,,-,-,-,-,-,,
.023,.003,.008,.008,AZY,Antipa Min,.008,+.1,6425,.007,.008,-,,-,-,-,-.45,-,,
.013,.001,-,-,AZYO,  opt may16,.003,-,-,.002,.003,-,,-,-,-,-,-,,
.004,.002,-,-,AAL,APAC Coal,.002,-,-,.002,.004,-,,-,-,-,-.32,-,,
.015,.006,-,-,AQQ,Aphrodite Gold,.009,-,-,.008,.012,-,,-,-,-,-.68,-,,
.042,.01,-,-,AOP,Apollo Cons,.025,-,-,.025,.03,-,,-,-,-,-.68,-,,
.44,.03,-,-,AON,Apollo Minerals,.04,-,-,.041,.059,-,,-,-,-,-.40,-,,
.46,.125,.17,.17,AQP,Aquarius Platinum,.17,-.5,648,.17,.175,-,,-,-,-,-8.58,-,,
.19,.06,-,-,AQS,Aquis Entertain,.15,-,-,.155,.185,-,,-,-,-,-1.60,-,,
.082,.037,.051,.05,ARU,Arafura Resources,.05,+.4,355,.049,.05,-,,-,-,-,-1.40,-,,
.007,.001,-,-,ARX,ARC Explore,.001,-,-,.001,.002,-,,-,-,-,-.17,-,,
.21,.081,.091,.09,AXE,Archer Explore,.09,+.2,1238,.09,.091,-,,-,-,-,-.60,-,,
.016,.006,-,-,AWO,Ardent Res,.01,-,-,.011,.02,-,,-,-,-,-1.25,-,,
.02,.004,.006,.006,ADV,Ardiden,.006,+.1,2000,.005,.006,-,,-,-,-,-.34,-,,
.045,.02,.024,.022,ARD,Argent Minerals,.022,-,2571,.021,.022,-,,-,-,-,-.87,-,,
.015,.001,-,-,ARDO,  opt mar16,.001,-,-,.001,.003,-,,-,-,-,-,-,,
.025,.008,-,-,AXT,Argo Explore,.016,-,-,.003,.016,-,,-,-,-,-.90,-,,
.025,.004,-,-,ARE,Argonaut Res,.006,-,-,.006,.007,-,,-,-,-,-.55,-,,
.005,.002,-,-,AREO,  opt mar17,.002,-,-,-,-,-,,-,-,-,-,-,,
.005,.001,-,-,AGY,Argosy Minerals,.003,-,-,.002,.003,-,,-,-,-,.03,10.0,,
.091,.01,.091,.085,AHK,Ark Mines,.091,+.6,223,.075,.085,-,,-,-,-,-2.47,-,,
.11,.041,.07,.061,AJQ,Armour Energy,.069,+1.1,7965,.069,.07,-,,-,-,-,-1.24,-,,
.004,.001,-,-,ARV,Artemis Res,.001,-,-,.001,.002,-,,-,-,-,-.28,-,,
.002,.002,-,-,ARVOA,  opt aug16,.002,-,-,-,.001,-,,-,-,-,-,-,,
.001,.001,-,-,ARVOB,  opt jul16,.001,-,-,-,.002,-,,-,-,-,-,-,,
.035,.005,.005,.005,AAJ,Aruma Res,.005,-.1,133,.005,.007,-,,-,-,-,-1.40,-,,
.245,.24,-,-,AJY,Asaplus Res cdi,.24,-,-,-,.12,-,,-,-,-,-12.00,-,,
.22,.045,-,-,AZQ,Ascot Res,.045,-,-,.001,.04,-,,-,-,-,-14.80,-,,
.065,.013,-,-,AKM,Aspire Min,.014,-,-,.015,.017,-,,-,-,-,-2.05,-,,
.004,.003,-,-,AKMO,  opt jun17,.004,-,-,-,.004,-,,-,-,-,-,-,,
.10,.007,-,-,ARO,Astro Res,.02,-,-,.02,.035,-,,-,-,-,-7.15,-,,
.036,.008,-,-,AHN,Athena Res,.01,-,-,.007,.01,-,,-,-,-,-.23,-,,
.205,.09,-,-,ATE,Atherton Res,.145,-,-,.15,.16,-,,-,-,-,6.62,2.2,,
.605,.018,.023,.021,AGO,Atlas Iron,.021,+.1,120191,.021,.022,2.00,,-,.24,95.24,-150.08,-,,
.013,.003,.004,.004,AGOO,  opt jun17,.004,-,34800,.003,.004,-,,-,-,-,-,-,,
1.511,.45,.59,.50,ATU,Atrum Coal,.58,+10,677,.55,.58,-,,-,-,-,-14.05,-,,
.23,.14,-,-,ACP,Audalia Res,.225,-,-,.005,.20,-,,-,-,-,-.23,-,,
.033,.01,-,-,AUK,Augur Res,.017,-,-,.013,.034,-,,-,-,-,-.25,-,,
.046,.016,.018,.017,AEE,Aura Energy,.017,-,1700,.016,.018,-,,-,-,-,-1.35,-,,
.006,.004,-,-,AEEOA,  opt jun17,.004,-,-,.004,.03,-,,-,-,-,-,-,,
.433,.025,.034,.031,AMI,Aurelia Metals,.034,+.3,2863,.031,.034,-,,-,-,-,-2.93,-,,
.125,.02,-,-,AOU,Auroch Min,.085,-,-,.05,.085,-,,-,-,-,-2.37,-,,
.051,.021,-,-,ARM,Aurora Minerals,.026,-,-,.025,.031,-,,-,-,-,-1.27,-,,
.028,.001,-,-,AQJ,Aus Asia Minerals,.004,-,-,.003,.004,-,,-,-,-,-6.66,-,,
.007,.003,-,-,ANW,Aus Tin Mining,.004,-,-,.004,.005,-,,-,-,-,-.11,-,,
.05,.02,-,-,AUC,Ausgold,.04,-,-,.037,.04,-,,-,-,-,-.36,-,,
.01,.005,-,-,AOA,Ausmon Resources,.008,-,-,.005,.008,-,,-,-,-,-.35,-,,
.025,.002,.006,.006,AQC,Aust Pacific Coal,.006,-,2216,.006,.007,-,,-,.01,-,-1.04,-,,
.035,.007,.019,.019,AQD,AusQuest,.019,-.1,1150,.018,.019,-,,-,-,-,-.17,-,,
.01,.002,-,-,AQDO,  opt nov16,.004,-,-,.002,.009,-,,-,-,-,-,-,,
.013,.004,.006,.004,AQDOA,  opt apr18,.006,-.3,7538,.006,.009,-,,-,-,-,-,-,,
.375,.145,.185,.17,ABX,Aust Bauxite,.185,+1.5,629,.175,.185,-,,-,-,-,-1.96,-,,
.017,.004,.005,.005,AUZ,Aust Mines,.005,+.1,11012,.004,.005,-,,-,-,-,-.40,-,,
.21,.035,-,-,AOC,Aust Oil Co,.035,-,-,.035,.05,-,,-,-,-,.38,9.2,,
.45,.076,-,-,ARW,Aust Renewable,.23,-,-,.155,.23,-,,-,.47,-,-12.06,-,,
.008,.001,-,-,AYM,Aust United Mining,.001,-,-,.001,.002,-,,-,.03,-,-.37,-,,
.29,.062,.064,.063,AOK,AusTex Oil,.064,-.2,3000,.063,.064,-,,-,.09,-,-2.81,-,,
.23,.019,-,-,AKK,Austin Explore,.019,-,-,.018,.02,-,,-,-,-,-8.91,-,,
.021,.005,.009,.006,APG,Austpac Res,.008,+.2,75413,.007,.009,-,,-,-,-,-.16,-,,
.18,.081,-,-,AGD,Austral Gold,.16,-,-,.08,-,-,,-,-,-,-7.55,-,,
.09,.02,-,-,AVI,Avalon Minerals,.024,-,-,.02,.031,-,,-,-,-,-.05,-,,
.12,.056,.064,.061,AVB,Avanco Res,.061,+.2,2081,.061,.063,-,,-,-,-,-.08,-,,
.012,.005,.008,.008,AVZ,AVZ Minerals,.008,-,500,.007,.009,-,,-,-,-,-.32,-,,
1.995,.80,.92,.857,AWE,AWE,.88,-1,29798,.865,.88,-,f,-,1.20,-,-43.84,-,,
.51,.12,.365,.335,AVQ,Axiom Min cdi,.34,-1,7115,.34,.35,-,,-,.27,-,-30.90,-,,
.016,.002,.005,.005,APY,Azonto Petroleum,.005,-,12867,.004,.005,-,,-,-,-,-1.30,-,,
.04,.018,.02,.02,AZM,Azumah Res,.02,-.1,2500,.019,.024,-,,-,-,-,-1.20,-,,
.031,.009,.01,.009,AZS,Azure Minerals,.009,-.1,6750,.009,.01,-,,-,-,-,-.46,-,,
.084,.032,.035,.035,BMN,Bannerman Res,.035,+.1,76,.036,.043,-,,-,-,-,-.67,-,,
.003,.001,-,-,BKP,Baraka Energy,.001,-,-,.001,.002,-,,-,-,-,.05,2.0,,
.014,.005,.01,.01,BAR,Barra Res,.01,-,50,.011,.013,-,,-,-,-,-.20,-,,
.31,.06,.08,.08,BSE,Base Res,.08,+.5,500,.075,.11,-,,-,-,-,-3.34,-,,
.013,.002,.012,.01,BSM,Bass Metals,.01,-.2,15556,.01,.011,-,,-,-,-,-.22,-,,
.008,.003,-,-,BAS,Bass Strait Oil Co,.003,-,-,.003,.004,-,,-,-,-,-.17,-,,
.02,.009,.011,.011,BSR,Bassari Res,.011,-.1,8662,.01,.011,-,,-,-,-,-.16,-,,
.059,.011,.022,.02,BRL,Bathurst Res NZ,.022,+.4,23256,.022,.023,-,,-,-,-,-,-,,
.17,.052,.061,.059,BAU,Bauxite Resources,.061,+.1,3192,.061,.065,-,,-,-,-,-4.21,-,,
.021,.006,.01,.009,BBX,BBX Minerals,.009,-.1,3850,.009,.011,-,,-,-,-,-.45,-,,
2.82,.215,.26,.23,BCI,BC Iron,.235,-.5,10934,.23,.235,15.00,f,-,.99,63.83,-59.90,-,,
1.65,.65,.685,.655,BPT,Beach Energy,.67,+1,67968,.665,.67,2.50,f,-,1.04,3.73,-39.64,-,,
.006,.003,-,-,BCN,Beacon Minerals,.003,-,-,.003,.004,-,,-,-,-,.12,2.5,,
.002,.001,-,-,BCNO,  opt sep15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.51,.10,.15,.14,BDR,Beadell Resources,.14,-.5,32570,.14,.145,1.00,,1.70,.25,7.14,1.70,8.2,,
.38,.19,.37,.365,BKY,Berkeley Res,.365,+1,2160,.365,.37,-,,-,-,-,-4.08,-,,
.736,.008,-,-,BGD,BGD Corp,.015,-,-,.013,.015,-,,-,.01,-,-172.04,-,,
33.513,22.41,24.42,24.06,BHP,BHP Billiton,24.06,+12,106183,24.06,24.09,166.53,f,.28,16.20,6.92,46.74,51.5,,
.34,.006,.165,.165,BIG,Big UN,.165,-,1,.165,.18,-,,-,.05,-,-8.42,-,,
.021,.006,.007,.007,BGS,Birimian Gold,.007,+.1,10643,.006,.007,-,,-,-,-,-.56,-,,
.003,.003,-,-,BGSO,  opt jun18,.003,-,-,.002,.005,-,,-,-,-,-,-,,
.024,.001,.012,.012,BMZ,Black Mountain,.012,-,3142,.01,.015,-,,-,-,-,-10.24,-,,
.001,.001,-,-,BMZR,  rts 26aug,.001,-,-,-,-,-,,-,-,-,-,-,,
.57,.205,-,-,BOK,Black Oak Minerals,.21,-,-,.215,.225,-,,-,-,-,-28.32,-,,
.006,.001,.003,.002,BLR,Black Range Min,.003,-,6922,.002,.003,-,,-,-,-,-.72,-,,
.004,.001,.001,.001,BRD,Black Ridge Min,.001,-,154000,.001,.002,-,,-,-,-,-.04,-,,
.059,.002,.041,.04,BKT,Black Rock Min,.041,+.2,5579,.037,.041,-,,-,-,-,-.14,-,,
.007,.007,-,-,BKTOC,  opt mar17,.007,-,-,.005,.011,-,,-,-,-,-,-,,
.006,.001,-,-,BSP,Black Star Pet,.002,-,-,.001,.002,-,,-,-,-,-3.11,-,,
.05,.05,-,-,BSPO,  opt dec17,.05,-,-,-,.001,-,,-,-,-,-,-,,
.095,.045,-,-,BGG,Blackgold Int'l,.06,-,-,.045,.06,-,,-,.25,-,1.28,4.7,,
.017,.017,-,-,BGGO,  opt jul16,.017,-,-,-,.015,-,,-,-,-,-,-,,
.195,.043,.15,.15,BLK,Blackham Res,.15,-.5,3904,.15,.155,-,,-,-,-,-3.80,-,,
.50,.02,.045,.043,BLZ,Blaze Int'l,.045,-,214,.031,.045,-,,-,-,-,-5.00,-,,
.052,.012,-,-,BGH,Bligh Res,.022,-,-,.02,.049,-,,-,-,-,-.34,-,,
.002,.001,-,-,BDI,Blina Minerals,.001,-,-,-,.001,-,,-,-,-,-5.01,-,,
.054,.016,.022,.018,BUL,Blue Energy,.022,+.4,9262,.019,.022,-,,-,-,-,-.48,-,,
.055,.005,-,-,BMG,BMG Res,.006,-,-,.005,.006,-,,-,-,-,-1.42,-,,
.40,.10,-,-,BOA,Boadicea Res,.19,-,-,.175,.18,-,,-,-,-,-.46,-,,
.545,.12,-,-,BBR,Bora Bora Res,.14,-,-,.125,.14,-,,-,-,-,-2.27,-,,
.025,.009,.022,.022,BOE,Boss Resources,.022,+.1,1900,.022,.023,-,,-,-,-,-.16,-,,
.028,.006,-,-,BML,Botswana Metals,.006,-,-,.006,.007,-,,-,-,-,-.21,-,,
.015,.002,-,-,BMLOB,  opt dec16,.002,-,-,.002,.003,-,,-,-,-,-,-,,
.43,.19,-,-,BOC,Bougainville Copper,.28,-,-,.28,.34,-,,-,.14,-,-24.02,-,,
.02,.009,-,-,BUY,Bounty Oil & Gas,.011,-,-,.011,.012,-,,-,-,-,-.56,-,,
.05,.01,-,-,BZL,BrazIron,.01,-,-,.004,.026,-,,-,-,-,-.46,-,,
.082,.025,-,-,BRB,Breaker Res,.045,-,-,.04,.065,-,,-,-,-,.09,50.0,,
