ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5798.8 at 2015-05-01T16:17:07. Report at Friday, May 1, 2015. Processed Saturday at 2015-05-02T01:00:12+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
2.29,.006,1.77,1.655,1PG,1-Page,1.71,-10.5,7679,1.71,1.715,-,,-,.03,-,-8.67,-,,
.10,.044,-,-,TDO,3D Oil,.05,-,-,.051,.053,-,,-,-,-,.90,5.6,,
.017,.004,-,-,DDD,3D Res,.007,-,-,.005,.012,-,,-,-,-,.28,2.5,,
.325,.006,-,-,88E,88 Energy,.01,-,-,.009,.01,-,,-,-,-,-10.79,-,,
.004,.002,.003,.003,88EO,  opt mar18,.003,-,13000,.003,.004,-,,-,-,-,-,-,,
.03,.006,.008,.008,ARH,A'asian Resources,.008,-.1,1640,.007,.008,-,,-,-,-,-3.90,-,,
.078,.025,.028,.028,AYC,A1 Gold,.028,-.4,200,.029,.034,-,,-,-,-,-6.91,-,,
.017,.004,.014,.014,AYCO,  opt nov19,.014,-,67,.014,.017,-,,-,-,-,-,-,,
.043,.001,-,-,ABL,Abilene Oil & Gas,.016,-,-,.016,.025,-,,-,-,-,-6.27,-,,
.449,.209,.26,.255,ABU,ABM Res,.26,+.5,215,.255,.26,-,,-,-,-,-55.10,-,,
.01,.002,-,-,AJC,Acacia Coal,.003,-,-,.002,.003,-,,-,-,-,-.02,-,,
.07,.038,-,-,ACB,A-Cap Res,.039,-,-,.039,.05,-,,-,-,-,-.72,-,,
.22,.13,-,-,ACS,Accent Resources,.13,-,-,.13,-,-,,-,-,-,-7.57,-,,
.033,.013,-,-,AIV,ActiveX,.031,-,-,.014,.028,-,,-,-,-,-.16,-,,
.08,.002,-,-,ADD,Adavale Resources,.017,-,-,.017,.05,-,,-,-,-,-5.05,-,,
.052,.021,-,-,ADN,Adelaide Resources,.022,-,-,.022,.025,-,,-,-,-,-3.07,-,,
.009,.004,-,-,ADNO,  opt sep16,.004,-,-,.004,.008,-,,-,-,-,-,-,,
.295,.175,.195,.195,ABY,Aditya Birla,.195,+.5,1025,.195,.20,-,,-,1.07,-,-53.74,-,,
.037,.011,.02,.02,ADY,Admiralty Res,.02,+.1,100,.02,.027,-,,-,-,-,-.42,-,,
.014,.003,-,-,ADX,ADX Energy,.004,-,-,.004,.005,-,,-,-,-,.11,3.6,,
.24,.06,.085,.085,AQR,AEON Metals,.085,-,1786,.085,.09,-,,-,-,-,-2.18,-,,
.106,.051,.073,.073,AFR,African Energy Res cdi,.073,+.3,2000,.07,.073,-,,-,-,-,-1.34,-,,
.20,.065,.14,.14,AMN,Agrimin,.14,-1,250,.14,.15,-,,-,-,-,-.85,-,,
.095,.03,-,-,AMNOA,  opt dec15,.08,-,-,.065,.09,-,,-,-,-,-,-,,
