ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5877.9 at 2015-02-26T16:41:06. Report at Thursday, February 26, 2015. Processed Friday at 2015-02-27T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
1.30,.004,1.225,1.20,1PG,1-Page,1.22,-.5,538,1.22,1.225,-,,-,-,-,-.20,-,,
.115,.044,.051,.051,TDO,3D Oil,.051,+.1,1422,.05,.053,-,,-,-,-,-.54,-,,
.028,.004,-,-,DDD,3D Res,.007,-,-,.006,.007,-,,-,-,-,.25,2.8,,
.035,.01,-,-,ARH,A'asian Resources,.014,-,-,.014,.02,-,,-,-,-,-1.30,-,,
.098,.025,.033,.031,AYC,A1 Gold,.031,-.3,2574,.03,.037,-,,-,-,-,-.61,-,,
.013,.004,.01,.01,AYCO,  opt nov19,.01,-.1,1000,.01,.011,-,,-,-,-,-,-,,
.126,.003,-,-,ABL,Abilene Oil & Gas,.035,-,-,.035,.055,-,,-,-,-,-5.60,-,,
.449,.209,.22,.21,ABU,ABM Res,.215,-,14854,.215,.22,-,,-,-,-,-53.55,-,,
.011,.002,.002,.002,AJC,Acacia Coal,.002,-.2,10000,.002,.003,-,,-,-,-,-.68,-,,
.08,.04,-,-,ACB,A-Cap Res,.05,-,-,.05,.06,-,,-,-,-,-.79,-,,
.22,.14,.14,.14,ACS,Accent Resources,.14,-.5,230,.14,.30,-,,-,-,-,-1.47,-,,
.029,.012,.029,.029,AIV,ActiveX,.029,-,6500,.017,.029,-,,-,-,-,-.21,-,,
.10,.002,.025,.025,ADD,Adavale Resources,.025,+.2,50,.025,.035,-,,-,-,-,-6.60,-,,
.072,.023,.028,.027,ADN,Adelaide Resources,.027,-,2563,.026,.027,-,,-,-,-,-2.96,-,,
.009,.005,-,-,ADNO,  opt sep16,.005,-,-,.005,.009,-,,-,-,-,-,-,,
.34,.15,.185,.185,ABY,Aditya Birla,.185,-,286,.185,.19,-,,-,1.07,-,-53.74,-,,
.037,.011,.03,.03,ADY,Admiralty Res,.03,-.2,3359,.03,.032,-,,-,-,-,-.43,-,,
