ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5320.9 at 2014-11-25T16:44:06. Report at Tuesday, November 25, 2014. Processed Wednesday at 2014-11-26T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.74,.003,.74,.70,1PG,1-Page,.735,+4.5,12385,.71,.735,-,,-,-,-,-.20,-,,
.135,.064,.076,.074,TDO,3D Oil,.074,-.1,2027,.073,.085,-,,-,-,-,-.54,-,,
.029,.007,.007,.007,DDD,3D Res,.007,-,1150,.007,.008,-,,-,-,-,.25,2.8,,
.07,.012,.012,.012,ARH,A'asian Resources,.012,-.1,15,.012,.016,-,,-,-,-,-1.30,-,,
.13,.026,.032,.03,AYC,A1 Gold,.032,+.2,4219,.03,.032,-,,-,-,-,-.61,-,,
.01,.004,-,-,AYCO,  opt nov19,.01,-,-,.007,.01,-,,-,-,-,-,-,,
.48,.24,.27,.265,ABU,ABM Res,.27,-,1117,.27,.275,-,,-,-,-,-53.55,-,,
.014,.003,-,-,AJC,Acacia Coal,.003,-,-,.003,.004,-,,-,-,-,-.68,-,,
.08,.041,-,-,ACB,A-Cap Res,.059,-,-,.058,.059,-,,-,-,-,-.79,-,,
.23,.14,-,-,ACS,Accent Res,.14,-,-,.14,.20,-,,-,-,-,-1.47,-,,
.025,.011,-,-,AIV,ActiveX,.02,-,-,.014,.02,-,,-,-,-,-.21,-,,
.007,.001,-,-,ADD,Adavale Resources,.002,-,-,.002,.003,-,,-,-,-,-.33,-,,
.073,.023,.025,.025,ADN,Adelaide Res,.025,-,595,.026,.027,-,,-,-,-,-2.96,-,,
.007,.007,-,-,ADNO,  opt sep16,.007,-,-,.005,.008,-,,-,-,-,-,-,,
.38,.15,.20,.20,ABY,Aditya Birla,.20,-.5,403,.19,.21,-,,-,1.64,-,-.07,-,,
.034,.011,-,-,ADY,Admiralty Res,.032,-,-,.032,.033,-,,-,-,-,-.43,-,,
.018,.008,-,-,ADX,ADX Energy,.008,-,-,.009,.01,-,,-,-,-,-.60,-,,
.24,.10,-,-,AQR,AEON Metals,.115,-,-,.10,.115,-,,-,-,-,-2.09,-,,
.009,.001,.004,.004,ACJ,African Chrome Flds,.004,-.1,2500,.004,.005,-,,-,-,-,-.12,-,,
.125,.053,.071,.07,AFR,African Energy Res cdi,.07,+.3,1657,.065,.074,-,,-,-,-,-1.65,-,,
.075,.035,.038,.035,AGR,Aguia Res,.035,-.3,2909,.035,.038,-,,-,-,-,-7.57,-,,
3.63,1.815,2.30,2.24,AQG,Alacer Gold cdi,2.30,-,1495,2.23,2.30,2.20,,-,-,.96,-5.88,-,,
