ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4907.2 at 16:34 29/3/2010  Report at 19:06 Monday 29/3/2010. Processed 19:33 Monday 29/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.25,0.24,TDO,3D Oil Ltd,0.25,1,770,0.24,0.25,-,,-,-,-,-0.27,-
0.026,0.007,0.021,0.021,DDD,3D Res Ltd,0.021,0.2,2500,0.021,0.023,-,,-,-,-,-1.9,-
0.109,0.023,0.07,0.061,AAO,A'asia Gold,0.07,0.5,1013,0.07,0.08,-,,-,-,-,-1.28,-
0.70,0.295,0.455,0.44,ARH,A'asian Resour,0.44,,359,0.44,0.455,-,,-,-,-,-1.4,-
0.42,0.11,0.245,0.235,AAM,A1 Min Ltd,0.24,-0.5,7979,0.235,0.24,-,,-,-,-,-3.56,-
0.07,0.006,0.025,0.023,ABU,ABM Res NL,0.024,,17171,0.024,0.025,-,,-,-,-,-4.09,-
0.25,0.15,-,-,AII,Abra Min Ltd,0.165,,-,0.13,0.165,-,,-,-,-,-1.94,-
0.60,0.18,0.42,0.40,ACB,A-Cap Res,0.40,,1435,0.40,0.42,-,,-,0.14,-,-0.91,-
0.27,0.075,0.21,0.195,ACS,Accent Res NL,0.21,-0.5,2477,0.195,0.21,-,,-,-,-,-1.53,-
0.029,0.004,0.021,0.018,AEX,Acclaim Explore,0.019,-0.1,57029,0.019,0.02,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.002,0.025,-,,-,-,-,-,-
0.12,0.046,0.097,0.097,AIV,Activex Ltd,0.097,0.4,260,0.094,0.096,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.016,,-,0.016,0.04,-,,-,-,-,-,-
0.517,0.303,0.425,0.405,ADU,Adamus Res,0.415,-1,902,0.405,0.415,-,,-,-,-,-12.87,-
0.04,0.025,0.039,0.03,ADUR,  rts 06apr,0.03,-0.7,24003,0.029,0.039,-,,-,-,-,-,-
0.065,0.017,0.041,0.039,ADD,Adavale Resource,0.04,0.1,6062,0.039,0.04,-,,-,0.02,-,-0.96,-
0.16,0.075,0.155,0.155,ADE,Adelaide Energy,0.155,,998,0.15,0.16,-,,-,-,-,0.97,16.0
0.395,0.049,0.20,0.20,ADN,Adelaide Res,0.20,0.5,300,0.195,0.205,-,,-,-,-,-0.56,-
0.385,0.045,0.31,0.29,ADI,Adelphi Energy,0.31,2.5,1694,0.30,0.315,-,,-,-,-,-4.27,-
1.65,0.13,1.005,0.985,ABY,Aditya Birla,0.985,0.5,5139,0.985,1.005,-,,-,1.42,-,-17.34,-
0.037,0.009,0.011,0.01,ADY,Admiralty Res,0.01,,726283,0.01,0.011,-,,-,-,-,0.09,11.1
0.125,0.03,-,-,AVD,Advance Energy,0.05,,-,0.036,0.04,-,,-,-,-,-3.1,-
1.24,0.50,0.675,0.665,AED,AED Oil Ltd,0.665,-0.5,2464,0.66,0.67,-,,-,1.03,-,-48.17,-
0.24,0.023,0.095,0.085,AFR,African Energy Res cdi,0.095,1.1,1590,0.095,0.098,-,,-,-,-,-1.13,-
0.027,0.009,0.01,0.01,AAE,Agri Energy Ltd,0.01,-0.1,174,0.009,0.01,-,,-,-,-,15.8,0.1
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.165,,-,0.17,0.18,-,,-,-,-,-1.34,-
-,-,-,-,ALGO,  opt mar13,-,,-,0.015,0.08,-,,-,-,-,-,-
0.25,0.037,0.13,0.12,AUQ,Alara Res Ltd,0.13,1,108,0.12,0.13,-,,-,-,-,-1.9,-
1.27,0.042,0.67,0.655,ALY,Alchemy Resource,0.66,-1,3763,0.66,0.67,-,,-,-,-,-3.2,-
0.96,0.002,0.42,0.40,ALYO,  opt aug10,0.40,-3.5,722,0.38,0.41,-,,-,-,-,-,-
0.06,0.029,0.04,0.031,AYN,Alcyone Res Ltd,0.032,,86481,0.032,0.033,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,-,-,,-,-,-,-,-
0.49,0.225,0.31,0.305,ALK,Alkane Res Ltd,0.305,0.5,1658,0.30,0.31,-,,-,-,-,0.93,32.8
0.98,0.40,0.42,0.405,AGS,Alliance Res,0.42,1.5,2583,0.405,0.42,-,,-,-,-,-1.97,-
0.55,0.25,0.33,0.325,ALD,Allied Gold Ltd,0.325,,1108,0.325,0.33,-,,-,0.26,-,-3.42,-
0.042,0.013,0.026,0.026,AYR,Alloy Res,0.026,0.1,3304,0.026,0.03,-,,-,-,-,-0.62,-
0.37,0.067,0.205,0.20,AJM,Altura Min Ltd,0.20,-0.5,2903,0.195,0.20,-,,-,-,-,-5.11,-
0.08,0.005,-,-,AJMO,  opt may10,0.01,,-,0.005,0.01,-,,-,-,-,-,-
2.06,1.046,1.715,1.675,AWC,Alumina Ltd,1.695,,116782,1.685,1.70,2,f,-,1.21,1.18,-1.2,-
0.43,0.205,0.21,0.205,AMU,Amadeus Energy,0.205,-0.5,8547,0.20,0.21,-,,-,0.34,-,-10.17,-
0.25,0.085,-,-,AXZ,Amex Res,0.16,,-,0.09,0.16,-,,-,-,-,-2.85,-
1.39,0.165,1.24,1.19,AMX,Ampella Min,1.23,1,1105,1.205,1.23,-,,-,-,-,-7,-
1.15,0.05,1.05,1.05,AMXO,  opt jul10,1.05,0.5,150,1.00,1.05,-,,-,-,-,-,-
0.28,0.032,0.245,0.22,AHR,Anchor Res,0.22,,1795,0.205,0.22,-,,-,-,-,-2.05,-
-,-,-,-,AHRNA,  def x opt,-,,-,-,-,-,,-,-,-,-,-
2.90,1.31,2.75,2.70,AND,Andean Res Ltd,2.71,1,3700,2.71,2.73,-,,-,-,-,-4.64,-
1.14,0.97,-,-,ATM,Aneka Tambang cdi  1:5,1.14,,-,-,1.30,2.94,,0.24,0.10,2.58,0.7,162.9
0.044,0.021,0.025,0.025,AAR,Anglo Aust,0.025,,200,0.025,0.026,-,,-,-,-,-0.14,-
3.50,2.581,-,-,AGP,Anglo Pacific Grp,2.91,,-,2.91,-,15.87,,2.17,-,5.45,34.4,8.5
11.00,7.65,8.12,8.12,AGG,Anglogold Ashanti  5:1,8.12,2,17,8.10,8.25,3.87,,-,-,0.48,-71.44,-
0.885,0.04,0.865,0.84,AZZ,Antares Energy,0.845,-1.5,6071,0.84,0.845,-,,-,-,-,0.26,325.0
4.43,1.24,4.03,4.01,AVM,Anvil Min cdi,4.01,,85,4.00,4.10,-,,-,-,-,-23.97,-
0.115,0.035,-,-,AAL,Apac Coal,0.035,,-,0.035,0.044,-,,-,-,-,1.53,2.3
0.276,0.022,0.027,0.024,AXM,Apex Min NL,0.025,-0.1,242666,0.024,0.025,-,,-,-,-,-26.39,-
0.025,0.007,0.007,0.007,AXMO,  opt nov12,0.007,,19800,0.007,0.008,-,,-,-,-,-,-
0.76,0.35,0.55,0.52,AZO,Apollo Gas Ltd,0.52,-3,796,0.53,0.55,-,,-,-,-,-,-
0.40,0.14,0.185,0.175,AON,Apollo Min Ltd,0.185,1,734,0.185,0.20,-,,-,-,-,-6.59,-
0.012,0.012,-,-,AONO,  opt nov11,0.012,,-,0.017,0.02,-,,-,-,-,-,-
7.95,3.74,6.88,6.75,AQP,Aquarius Platinum,6.83,3,7465,6.70,6.84,2.26,,9.20,-,0.33,20.79,32.9
11.38,2.345,10.71,10.39,AQA,Aquila Res,10.65,11,10856,10.60,10.65,-,,-,-,-,-14.8,-
1.285,0.30,0.59,0.575,ARU,Arafura Resource,0.585,,2903,0.58,0.605,-,,-,-,-,-5.1,-
-,-,-,-,ARUN,  def,-,,-,-,-,-,,-,-,-,-,-
0.27,0.072,0.135,0.135,AAG,Aragon Res,0.135,0.5,2590,0.13,0.135,-,,-,-,-,-3.87,-
0.05,0.002,-,-,AAGO,  opt sep10,0.015,,-,0.005,0.015,-,,-,-,-,-,-
0.065,0.009,0.055,0.044,ARX,ARC Explore Ltd,0.048,0.7,36862,0.046,0.048,-,,-,-,-,8.42,0.6
0.016,0.001,-,-,ARXO,  opt jun12,0.003,,-,0.003,0.01,-,,-,-,-,-,-
0.026,0.009,0.02,0.016,ARXOA,  opt jan11,0.016,,33600,0.016,0.019,-,,-,-,-,-,-
0.21,0.052,0.155,0.15,AXE,Archer Explore,0.15,-0.5,648,0.15,0.155,-,,-,-,-,-1.93,-
0.23,0.046,0.17,0.17,ARD,Argent Min,0.17,-1,700,0.17,0.19,-,,-,-,-,-3.42,-
0.06,0.01,-,-,ARDO,  opt jun11,0.035,,-,0.031,0.039,-,,-,-,-,-,-
0.115,0.03,0.076,0.072,AXT,Argo Explore,0.075,0.1,4800,0.071,0.075,-,,-,-,-,0.76,9.9
0.105,0.048,0.08,0.08,ARE,Argonaut Res,0.08,0.3,100,0.077,0.08,-,,-,-,-,0.61,13.1
0.13,0.031,-,-,AGY,Argosy Min cdi,0.045,,-,0.04,0.045,-,,-,-,-,-1.41,-
5.31,2.67,5.07,5.03,AOE,Arrow Energy,5.06,2,40835,5.05,5.06,-,,-,2.13,-,15.38,32.9
0.199,0.029,0.062,0.06,ARV,Artemis Res,0.06,-0.1,1000,0.057,0.06,-,,-,-,-,0.31,19.4
0.058,0.019,0.026,0.026,ARVOB,  opt jun11,0.026,0.1,2000,0.021,0.03,-,,-,-,-,-,-
0.099,0.004,0.02,0.02,ATN,Ashburton Min,0.02,0.1,2560,0.02,0.021,-,,-,-,-,-0.83,-
0.115,0.012,0.10,0.096,AKM,Aspire Min Ltd,0.096,-0.4,1799,0.096,0.10,-,,-,-,-,-7.45,-
0.016,0.002,0.014,0.012,ARO,Astro Res NL,0.013,,146591,0.012,0.014,-,,-,-,-,-0.2,-
0.007,0.001,-,-,AROOB,  opt nov12,0.005,,-,0.004,0.005,-,,-,-,-,-,-
0.12,0.021,0.10,0.10,AHN,Athena Res,0.10,,98,0.085,0.10,-,,-,-,-,-0.62,-
0.03,0.017,-,-,AHNOA,  opt apr12,0.029,,-,0.03,0.055,-,,-,-,-,-,-
0.10,0.04,0.055,0.052,ATV,Atlantic Gold NL,0.052,-0.8,1490,0.053,0.057,-,,-,-,-,-0.74,-
0.03,0.011,-,-,ATVCD,  ctg,0.03,,-,-,0.03,-,,-,-,-,-,-
0.045,0.013,-,-,ATVOA,  opt jan11,0.014,,-,0.012,0.016,-,,-,-,-,-,-
2.55,1.15,2.48,2.41,AGO,Atlas Iron Ltd,2.43,4,30677,2.43,2.44,-,,-,-,-,-15.5,-
0.125,0.019,0.077,0.072,AXY,Atom Energy Ltd,0.072,-0.2,7620,0.071,0.072,-,,-,-,-,-0.88,-
0.01,0.001,0.001,0.001,AXYO,  opt oct10,0.001,,267,0.001,0.005,-,,-,-,-,-,-
0.17,0.088,0.15,0.145,ATQ,Atomic Res,0.15,0.5,1585,0.14,0.15,-,,-,-,-,-6.9,-
0.035,0.001,-,-,ATQO,  opt aug11,0.015,,-,0.017,0.03,-,,-,-,-,-,-
