ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4912.7 at 2011-03-30T16:36:33. Report at Wednesday, March 30, 2011. Processed Thursday at 2011-03-31T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.14,.22,.21,TDO,3D Oil,.22,-.5,384,.21,.23,-,,-,-,-,-.44,-,,
.062,.019,.059,.059,DDD,3D Res,.059,+1.1,120,.052,.058,-,,-,-,-,-.93,-,,
.295,.044,.22,.21,AAO,A'asia Consolidated,.21,-,929,.21,.22,-,,-,-,-,-1.22,-,,
.16,.011,-,-,AAOO,  opt apr13,.085,-,-,.09,.125,-,,-,-,-,-,-,,
.63,.20,.40,.335,ARH,A'asian Resources,.37,+6,4988,.37,.375,-,,-,-,-,.57,64.9,,
.27,.039,.054,.051,AAM,A1 Minerals,.053,+.2,8044,.052,.054,-,,-,-,-,-2.95,-,,
.043,.016,.036,.035,ABU,ABM Res,.036,-.1,48817,.036,.037,-,,-,-,-,.82,4.4,,
.32,.086,.30,.28,AII,Abra Min,.30,+10,1300,.21,.33,-,,-,-,-,-1.98,-,,
.76,.28,.385,.36,ACB,A-Cap Res,.375,-2.5,2953,.375,.38,-,,-,-,-,-2.10,-,,
.46,.13,.23,.205,ACS,Accent Res,.23,-,800,.23,.265,-,,-,-,-,-.69,-,,
.027,.005,.005,.005,AEX,Acclaim Explore,.005,-.1,54404,.004,.006,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,.005,-,,-,-,-,-,-,,
.14,.048,.059,.058,AIV,Activex,.058,-.1,1750,.058,.059,-,,-,-,-,-1.06,-,,
.895,.387,.74,.70,ADU,Adamus Res,.725,-2,5885,.71,.73,-,,-,-,-,-38.53,-,,
.046,.015,.034,.033,ADD,Adavale Resources,.033,-.2,9000,.032,.033,-,,-,.02,-,-.61,-,,
.183,.06,.16,.15,ADE,Adelaide Energy,.15,-1,9538,.15,.16,-,,-,-,-,.37,40.5,,
.27,.125,.165,.16,ADN,Adelaide Res,.16,-.5,1451,.155,.16,-,,-,-,-,-.58,-,,
