ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4929.4 at 16:34 14/1/2010  Report at 19:05 Thursday 14/1/2010. Processed 19:38 Thursday 14/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.36,0.355,TDO,3D Oil Ltd,0.355,,240,0.35,0.355,-,,-,-,-,-0.46,-
0.026,0.007,0.021,0.021,DDD,3D Res Ltd,0.021,-0.1,2500,0.02,0.025,-,,-,-,-,-4.66,-
0.12,0.018,-,-,AAO,A'asia Gold,0.075,,-,0.07,0.073,-,,-,-,-,-5.03,-
0.70,0.29,0.51,0.50,ARH,A'asian Resour,0.51,,1575,0.51,0.515,-,,-,-,-,-2.85,-
0.42,0.076,0.39,0.375,AAM,A1 Min Ltd,0.385,2.5,16315,0.38,0.385,-,,-,-,-,-3.99,-
0.07,0.006,0.037,0.035,ABU,ABM Res NL,0.035,-0.1,8600,0.035,0.036,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.18,,-,0.18,0.20,-,,-,-,-,-1.39,-
0.60,0.105,0.38,0.365,ACB,A-Cap Res,0.38,,461,0.37,0.38,-,,-,-,-,-2.93,-
0.27,0.055,0.21,0.20,ACS,Accent Res NL,0.20,-1,2845,0.20,0.21,-,,-,-,-,-1.37,-
0.008,0.003,0.005,0.005,AEX,Acclaim Explore,0.005,,15905,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,-,-,,-,-,-,-,-
0.12,0.032,0.093,0.093,AIV,Activex Ltd,0.093,0.2,1000,0.093,0.095,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.025,,-,0.023,0.035,-,,-,-,-,-,-
0.53,0.165,0.505,0.475,ADU,Adamus Res,0.50,4,5927,0.485,0.50,-,,-,-,-,-10.25,-
0.065,0.014,0.038,0.038,ADD,Adavale Resource,0.038,0.2,250,0.037,0.04,-,,-,0.03,-,-0.3,-
0.16,0.037,0.15,0.135,ADE,Adelaide Energy,0.15,1,13661,0.145,0.15,-,,-,-,-,1.39,10.8
0.395,0.046,0.25,0.24,ADN,Adelaide Res,0.245,,1581,0.245,0.25,-,,-,-,-,4.86,5.0
0.185,0.045,0.18,0.165,ADI,Adelphi Energy,0.18,1,1224,0.17,0.18,-,,-,-,-,-5.87,-
1.65,0.096,1.37,1.31,ABY,Aditya Birla,1.345,-1.5,3923,1.33,1.37,-,,-,1.42,-,-17.34,-
0.037,0.011,0.018,0.017,ADY,Admiralty Res,0.017,,53723,0.017,0.018,-,,-,-,-,-2.73,-
0.125,0.029,-,-,AVD,Advance Energy,0.06,,-,0.057,0.065,-,,-,0.04,-,-1.06,-
1.24,0.50,0.69,0.67,AED,AED Oil Ltd,0.67,-1,1433,0.67,0.69,-,,-,-,-,-66.9,-
0.24,0.018,0.135,0.13,AFR,African Energy Res cdi,0.135,1,1850,0.135,0.14,-,,-,-,-,-1.5,-
0.23,0.14,-,-,ALG,Alamar Res Ltd,0.185,,-,0.185,0.24,-,,-,-,-,-1.12,-
0.25,0.035,0.165,0.16,AUQ,Alara Res Ltd,0.16,1.5,537,0.16,0.165,-,,-,-,-,-11.01,-
1.27,0.04,0.71,0.70,ALY,Alchemy Resource,0.71,-1,993,0.71,0.715,-,,-,-,-,-3.27,-
0.96,0.001,0.46,0.46,ALYO,  opt aug10,0.46,-1,700,0.46,0.495,-,,-,-,-,-,-
0.06,0.036,0.038,0.036,AYN,Alcyone Res Ltd,0.038,0.1,14774,0.037,0.038,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,0.001,-,-,,-,-,-,-,-
0.49,0.155,0.375,0.37,ALK,Alkane Res Ltd,0.37,-0.5,370,0.37,0.38,-,,-,-,-,-0.25,-
0.98,0.363,0.65,0.63,AGS,Alliance Res,0.635,1,2477,0.635,0.64,-,,-,-,-,-8.3,-
0.57,0.29,0.31,0.295,ALD,Allied Gold Ltd,0.30,,11118,0.295,0.30,-,,-,0.29,-,-1.92,-
0.045,0.011,-,-,AYR,Alloy Res,0.035,,-,0.031,0.035,-,,-,-,-,-0.82,-
0.37,0.065,0.265,0.265,AJM,Altura Min Ltd,0.265,0.5,512,0.265,0.28,-,,-,-,-,-4.6,-
0.08,0.01,0.03,0.03,AJMO,  opt may10,0.03,-1,32,0.03,0.05,-,,-,-,-,-,-
2.06,0.683,1.93,1.88,AWC,Alumina Ltd,1.88,-2,118007,1.88,1.90,-,,-,1.30,-,9.42,20.0
0.43,0.205,0.265,0.265,AMU,Amadeus Energy,0.265,,25894,0.265,0.27,-,,-,0.48,-,3.5,7.6
0.25,0.08,0.20,0.20,AXZ,Amex Res,0.20,3,30,0.175,0.20,-,,-,-,-,-5.32,-
0.69,0.068,0.65,0.63,AMX,Ampella Min,0.63,-1.5,835,0.63,0.64,-,,-,-,-,-6.37,-
0.50,0.03,0.445,0.445,AMXO,  opt jul10,0.445,-2.5,150,0.445,0.47,-,,-,-,-,-,-
0.193,0.032,0.18,0.18,AHR,Anchor Res,0.18,0.5,515,0.175,0.18,-,,-,-,-,-1.57,-
0.03,0.001,-,-,AHRO,  opt mar10,0.007,,-,0.002,0.01,-,,-,-,-,-,-
