ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4854.2 at 16:37 28/4/2010  Report at 19:06 Wednesday 28/4/2010. Processed 19:12 Wednesday 28/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.086,0.20,0.185,TDO,3D Oil Ltd,0.185,-1.5,2240,0.185,0.20,-,,-,-,-,-0.27,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.02,,-,0.018,0.021,-,,-,-,-,-1.9,-
0.109,0.023,-,-,AAO,A'asia Gold,0.065,,-,0.063,0.065,-,,-,-,-,-1.28,-
0.012,0.012,-,-,AAOO,  opt apr13,0.012,,-,0.016,-,-,,-,-,-,-,-
0.70,0.375,0.455,0.44,ARH,A'asian Resour,0.44,-1.5,566,0.44,0.445,-,,-,-,-,-1.4,-
0.42,0.12,0.225,0.21,AAM,A1 Min Ltd,0.21,-2,14535,0.21,0.22,-,,-,-,-,-3.56,-
0.07,0.007,0.025,0.024,ABU,ABM Res NL,0.024,-0.1,62272,0.024,0.025,-,,-,-,-,-4.09,-
0.25,0.14,-,-,AII,Abra Min Ltd,0.185,,-,0.135,0.19,-,,-,-,-,-1.94,-
0.60,0.26,0.36,0.35,ACB,A-Cap Res,0.35,-2,1863,0.35,0.365,-,,-,0.14,-,-0.91,-
0.27,0.088,0.19,0.18,ACS,Accent Res NL,0.18,-1,2950,0.18,0.185,-,,-,-,-,-1.53,-
0.029,0.004,0.017,0.015,AEX,Acclaim Explore,0.017,0.1,53422,0.016,0.017,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.025,-,,-,-,-,-,-
-,-,-,-,AEXO,  opt jun10,-,,-,-,0.003,-,,-,-,-,-,-
0.14,0.05,0.115,0.115,AIV,Activex Ltd,0.115,-0.5,3222,0.115,0.12,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.044,,-,0.02,0.049,-,,-,-,-,-,-
0.517,0.303,0.42,0.40,ADU,Adamus Res,0.415,1.5,16438,0.415,0.425,-,,-,-,-,-12.87,-
0.065,0.018,0.046,0.043,ADD,Adavale Resource,0.046,0.1,945,0.041,0.046,-,,-,0.02,-,-0.96,-
0.215,0.091,0.17,0.16,ADE,Adelaide Energy,0.16,-0.5,3374,0.16,0.165,-,,-,-,-,0.97,16.5
0.395,0.065,0.185,0.185,ADN,Adelaide Res,0.185,,1291,0.175,0.185,-,,-,-,-,-0.56,-
0.385,0.048,-,-,ADI,Adelphi Energy,0.295,,-,0.295,0.295,-,,-,-,-,-4.27,-
1.65,0.31,1.16,1.095,ABY,Aditya Birla,1.16,,10515,1.14,1.16,-,,-,1.42,-,-17.34,-
0.037,0.009,0.011,0.01,ADY,Admiralty Res,0.01,,55696,0.01,0.011,-,,-,-,-,0.09,11.1
0.125,0.036,-,-,AVD,Advance Energy,0.037,,-,0.037,0.05,-,,-,-,-,-3.1,-
1.24,0.50,0.59,0.55,AED,AED Oil Ltd,0.56,-2.5,3747,0.555,0.585,-,,-,1.03,-,-48.17,-
0.24,0.035,0.10,0.083,AFR,African Energy Res cdi,0.083,-1.7,2116,0.084,0.098,-,,-,-,-,-1.13,-
