ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5360.0 at 2015-08-14T16:39:36. Report at Friday, August 14, 2015. Processed Saturday at 2015-08-15T01:00:19+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
3.60,.013,3.60,3.13,1PG,1-Page,3.45,+50,26047,3.43,3.50,-,,-,.03,-,-8.67,-,,
.096,.044,-,-,TDO,3D Oil,-,-,-,.053,.06,-,,-,-,-,.90,-,,
.012,.004,-,-,DDD,3D Res,-,-,-,.004,.005,-,,-,-,-,.28,-,,
.038,.006,.011,.011,88E,88 Energy,.011,-,19754,.011,.012,-,,-,-,-,-10.79,-,,
.006,.002,.004,.004,88EO,  opt mar18,.004,-,25500,.004,.005,-,,-,-,-,-,-,,
.025,.004,-,-,ARH,A'asian Resources,.006,-,-,.006,.008,-,,-,-,-,-3.90,-,,
.054,.025,.054,.05,AYC,A1 Gold,.05,-.3,7628,.05,.053,-,,-,-,-,-6.91,-,,
.03,.004,.023,.022,AYCO,  opt nov19,.023,+.2,350,.023,.028,-,,-,-,-,-,-,,
.043,.001,-,-,ABL,Abilene Oil & Gas,.04,-,-,.018,.035,-,,-,-,-,-6.27,-,,
.409,.195,.23,.215,ABU,ABM Res,.22,-,2767,.22,.23,-,,-,-,-,-55.10,-,,
.007,.001,-,-,AJC,Acacia Coal,.002,-,-,.002,.003,-,,-,-,-,-.02,-,,
.07,.024,.024,.024,ACB,A-Cap Res,.024,-.3,710,.022,.024,-,,-,-,-,-.72,-,,
.36,.115,-,-,ACS,Accent Resources,.15,-,-,.14,.27,-,,-,-,-,-7.57,-,,
.035,.014,-,-,AIV,ActiveX,.034,-,-,.016,.03,-,,-,-,-,-.16,-,,
.08,.002,-,-,ADD,Adavale Resources,.02,-,-,.017,.05,-,,-,-,-,-5.05,-,,
.045,.021,.039,.035,ADN,Adelaide Resources,.039,-.1,504,.039,.04,-,,-,-,-,-3.07,-,,
.009,.004,-,-,ADNO,  opt sep16,.009,-,-,.006,.011,-,,-,-,-,-,-,,
.275,.165,.17,.17,ABY,Aditya Birla,.17,-,-,.17,.185,-,,-,.91,-,-70.11,-,,
.037,.017,.018,.018,ADY,Admiralty Res,.018,-,100,.018,.02,-,,-,-,-,-.42,-,,
.012,.003,-,-,ADX,ADX Energy,.003,-,-,.003,.004,-,,-,-,-,.11,2.7,,
.24,.056,-,-,AQR,AEON Metals,.056,-,-,.056,.08,-,,-,-,-,-2.18,-,,
.101,.045,.046,.046,AFR,African Energy Res cdi,.046,-.2,330,.046,.055,-,,-,-,-,-1.34,-,,
.23,.10,.19,.19,AMN,Agrimin,.19,-1,200,.19,.205,-,,-,-,-,-.85,-,,
.15,.06,-,-,AMNOA,  opt dec15,.15,-,-,.12,.20,-,,-,-,-,-,-,,
.16,.025,.15,.145,AGR,Aguia Res,.15,-.5,3294,.14,.15,-,,-,-,-,-10.03,-,,
3.20,1.815,2.97,2.90,AQG,Alacer Gold cdi,2.95,-3,1664,2.95,2.96,-,,-,-,-,34.18,8.6,,
.052,.005,.026,.024,AUQ,Alara Res,.025,+.2,9787,.025,.027,-,,-,-,-,-.45,-,,
.051,.013,.03,.025,ALY,Alchemy Resources,.025,-.5,2497,.025,.031,-,,-,-,-,-2.98,-,,
.039,.002,.039,.03,AWD,Aleator Energy,.039,+1.1,631487,.039,.04,-,,-,-,-,-1.02,-,,
.20,.048,-,-,AQI,Alicanto Min,.048,-,-,.048,.05,-,,-,-,-,-7.00,-,,
.405,.17,.235,.22,ALK,Alkane Res,.22,-1.5,2494,.22,.225,-,,-,-,-,-2.00,-,,
.028,.008,-,-,AHQ,Allegiance Coal,.008,-,-,.006,.015,-,,-,-,-,-.84,-,,
.255,.058,.137,.135,AGS,Alliance Res,.135,-,10476,.135,.14,-,,-,-,-,-4.44,-,,
.054,.021,.042,.042,AGE,Alligator Energy,.042,+.3,500,.04,.042,-,,-,-,-,-.37,-,,
.01,.005,-,-,AYR,Alloy Res,.005,-,-,.005,.006,-,,-,-,-,-.09,-,,
.11,.045,.10,.098,ATC,Altech Chemicals,.10,-,1850,.097,.099,-,,-,-,-,-2.83,-,,
.012,.01,-,-,ATCOA,  opt dec15,.012,-,-,.015,-,-,,-,-,-,-,-,,
.21,.085,.10,.10,AOH,Altona Mining,.10,-,1043,.097,.11,-,,-,.27,-,6.05,1.7,,
.159,.009,.019,.019,AJM,Altura Mining,.019,-,1000,.018,.019,-,,-,-,-,-6.99,-,,
.011,.003,.005,.005,AJMO,  opt jun16,.005,-.1,2000,.005,.008,-,,-,-,-,-,-,,
2.10,1.315,1.365,1.315,AWC,Alumina,1.33,-2.5,179861,1.33,1.335,2.04,f,-,.94,1.53,-4.27,-,,
1.01,.35,-,-,AXZ,Amex Resources,.39,-,-,.26,.38,-,,-,-,-,-21.11,-,,
.10,.055,.07,.069,AEK,Anatolia Energy,.069,+.4,938,.065,.069,-,,-,-,-,-1.00,-,,
.006,.002,-,-,AEKO,  opt jun17,.006,-,-,-,-,-,,-,-,-,-,-,,
.19,.025,-,-,AHR,Anchor Res,.025,-,-,.005,.19,-,,-,-,-,-1.96,-,,
1.10,1.075,-,-,ATM,Aneka Tambang cdi,1.10,-,-,.95,-,-,,-,.12,-,-851.35,-,,
.016,.006,-,-,AAR,Anglo Aust Res,.006,-,-,.007,.008,-,,-,-,-,-.51,-,,
3.80,1.50,2.00,1.80,AGG,Anglogold Ashanti cdi,1.80,-11.5,59,1.75,1.82,-,,-,7.44,-,-546.47,-,,
.06,.027,-,-,AWV,Anova Metals,.035,-,-,.035,.04,-,,-,-,-,-1.53,-,,
.64,.10,.105,.10,AZZ,Antares Energy,.10,-.5,3927,.10,.105,-,,-,-,-,-50.28,-,,
.21,.04,-,-,AVD,Antilles Oil & Gas,.04,-,-,.032,.04,-,,-,-,-,-9.72,-,,
.025,.025,-,-,AVDOB,  opt jan17,.025,-,-,-,-,-,,-,-,-,-,-,,
.023,.003,.008,.007,AZY,Antipa Min,.008,+.1,5945,.007,.008,-,,-,-,-,-.45,-,,
.013,.001,-,-,AZYO,  opt may16,.002,-,-,.002,.003,-,,-,-,-,-,-,,
.004,.002,-,-,AAL,APAC Coal,.004,-,-,.002,.004,-,,-,-,-,-.32,-,,
.015,.006,-,-,AQQ,Aphrodite Gold,.009,-,-,.008,.009,-,,-,-,-,-.68,-,,
.042,.01,.03,.026,AOP,Apollo Cons,.028,+.2,10611,.026,.032,-,,-,-,-,-.68,-,,
.44,.03,-,-,AON,Apollo Minerals,.047,-,-,.045,.05,-,,-,-,-,-.40,-,,
.46,.125,.145,.135,AQP,Aquarius Platinum,.135,-,10458,.13,.14,-,,-,-,-,-8.58,-,,
.087,.037,.051,.049,ARU,Arafura Resources,.049,+.2,3839,.048,.05,-,,-,-,-,-1.40,-,,
.007,.001,-,-,ARX,ARC Explore,.001,-,-,.001,.002,-,,-,-,-,-.17,-,,
.21,.081,.12,.105,AXE,Archer Explore,.105,-.5,7939,.105,.12,-,,-,-,-,-.60,-,,
.016,.006,-,-,AWO,Ardent Res,.011,-,-,.011,.02,-,,-,-,-,-1.25,-,,
.02,.004,.006,.006,ADV,Ardiden,.006,-,2200,.006,.007,-,,-,-,-,-.34,-,,
.045,.02,.025,.024,ARD,Argent Minerals,.025,+.2,6023,.025,.027,-,,-,-,-,-.87,-,,
.015,.001,-,-,ARDO,  opt mar16,.002,-,-,.001,.003,-,,-,-,-,-,-,,
.025,.008,-,-,AXT,Argo Explore,.015,-,-,.015,.02,-,,-,-,-,-.90,-,,
.028,.004,.007,.007,ARE,Argonaut Res,.007,+.1,710,.007,.008,-,,-,-,-,-.55,-,,
.005,.002,-,-,AREO,  opt mar17,.002,-,-,-,-,-,,-,-,-,-,-,,
.005,.001,-,-,AGY,Argosy Minerals,.003,-,-,.003,.004,-,,-,-,-,.03,10.0,,
.089,.01,.05,.05,AHK,Ark Mines,.05,-,1927,.04,.05,-,,-,-,-,-2.47,-,,
.11,.041,.048,.045,AJQ,Armour Energy,.048,+.2,2775,.048,.05,-,,-,-,-,-1.24,-,,
.004,.001,.001,.001,ARV,Artemis Res,.001,-.1,126561,.001,.002,-,,-,-,-,-.28,-,,
.002,.002,-,-,ARVOA,  opt aug16,.002,-,-,-,.001,-,,-,-,-,-,-,,
.001,.001,-,-,ARVOB,  opt jul16,.001,-,-,-,.002,-,,-,-,-,-,-,,
.037,.006,.007,.007,AAJ,Aruma Res,.007,-.1,680,.009,.01,-,,-,-,-,-1.40,-,,
.245,.24,-,-,AJY,Asaplus Res cdi,.24,-,-,-,.12,-,,-,-,-,-12.00,-,,
.22,.045,-,-,AZQ,Ascot Res,.045,-,-,.01,.04,-,,-,-,-,-14.80,-,,
.065,.015,.019,.019,AKM,Aspire Min,.019,+.3,1419,.019,.02,-,,-,-,-,-2.05,-,,
.004,.003,-,-,AKMO,  opt jun17,.004,-,-,.003,.005,-,,-,-,-,-,-,,
.10,.007,-,-,ARO,Astro Res,.025,-,-,.017,.04,-,,-,-,-,-7.15,-,,
.036,.008,-,-,AHN,Athena Res,.009,-,-,.009,.02,-,,-,-,-,-.23,-,,
.205,.09,.195,.19,ATE,Atherton Res,.19,-,971,.19,.195,-,,-,-,-,6.62,2.9,,
.705,.029,.032,.03,AGO,Atlas Iron,.031,+.1,119248,.03,.031,2.00,,-,.55,64.52,-124.69,-,,
.013,.004,.005,.004,AGOO,  opt jun17,.004,-.1,45000,.004,.006,-,,-,-,-,-,-,,
1.630,.505,.60,.535,ATU,Atrum Coal,.60,+7.5,763,.555,.60,-,,-,-,-,-14.05,-,,
.23,.11,-,-,ACP,Audalia Res,.225,-,-,.005,.20,-,,-,-,-,-.23,-,,
.036,.01,-,-,AUK,Augur Res,.017,-,-,.015,.02,-,,-,-,-,-.25,-,,
.046,.017,.019,.017,AEE,Aura Energy,.018,-.1,8612,.017,.019,-,,-,-,-,-1.35,-,,
.006,.004,-,-,AEEOA,  opt jun17,.005,-,-,.004,.005,-,,-,-,-,-,-,,
.433,.025,.029,.029,AMI,Aurelia Metals,.029,+.4,1557,.029,.032,-,,-,-,-,-2.93,-,,
.125,.02,-,-,AOU,Auroch Min,.085,-,-,.072,.095,-,,-,-,-,-2.37,-,,
.052,.021,-,-,ARM,Aurora Minerals,.027,-,-,.027,.03,-,,-,-,-,-1.27,-,,
.028,.001,-,-,AQJ,Aus Asia Minerals,.004,-,-,.003,.004,-,,-,-,-,-6.66,-,,
.007,.003,-,-,ANW,Aus Tin Mining,.005,-,-,.004,.005,-,,-,-,-,-.11,-,,
.052,.02,.045,.045,AUC,Ausgold,.045,+.3,1267,.045,.046,-,,-,-,-,-.36,-,,
.01,.005,-,-,AOA,Ausmon Resources,.008,-,-,.006,.008,-,,-,-,-,-.22,-,,
.045,.002,.005,.005,AQC,Aust Pacific Coal,.005,+.1,7000,.004,.005,-,,-,.01,-,-1.04,-,,
.035,.007,.022,.022,AQD,AusQuest,.022,+.1,500,.021,.022,-,,-,-,-,-.17,-,,
.01,.002,-,-,AQDO,  opt nov16,.005,-,-,.003,.01,-,,-,-,-,-,-,,
.013,.006,-,-,AQDOA,  opt apr18,.01,-,-,.01,.012,-,,-,-,-,-,-,,
.375,.195,.225,.205,ABX,Aust Bauxite,.21,+.5,2240,.21,.22,-,,-,-,-,-1.96,-,,
.02,.004,.006,.005,AUZ,Aust Mines,.005,-.1,6500,.005,.006,-,,-,-,-,-.40,-,,
.21,.045,.05,.05,AOC,Aust Oil Co,.05,-,1000,.05,.055,-,,-,-,-,.38,13.2,,
.45,.076,-,-,ARW,Aust Renewable,.24,-,-,.20,.24,-,,-,.47,-,-12.06,-,,
.009,.001,-,-,AYM,Aust United Mining,.001,-,-,.001,.002,-,,-,.03,-,-.37,-,,
.29,.07,.073,.073,AOK,AusTex Oil,.073,-.2,42,.073,.075,-,,-,.09,-,-2.81,-,,
.26,.019,.022,.022,AKK,Austin Explore,.022,-.1,4350,.021,.023,-,,-,-,-,-8.91,-,,
