ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4744.0 at 16:47 10/11/2009  Report at 19:05 Tuesday 10/11/2009. Processed 20:02 Tuesday 10/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.325,0.048,0.28,0.27,TDO,3D Oil Ltd,0.27,,1384,0.265,0.28,-,,-,-,-,-0.46,-
0.026,0.007,0.019,0.019,DDD,3D Res Ltd,0.019,-0.1,156,0.019,0.025,-,,-,-,-,-4.66,-
0.12,0.014,0.098,0.09,AAO,A'asia Gold,0.09,-1,519,0.09,0.098,-,,-,-,-,-5.03,-
0.70,0.29,0.48,0.465,ARH,A'asian Resour,0.48,2,163,0.46,0.47,-,,-,-,-,-2.85,-
0.31,0.06,0.31,0.285,AAM,A1 Min Ltd,0.295,2,24651,0.295,0.30,-,,-,-,-,-3.99,-
0.07,0.006,0.034,0.033,ABU,ABM Res NL,0.034,,10000,0.033,0.034,-,,-,-,-,-0.65,-
0.31,0.13,-,-,AII,Abra Min Ltd,0.225,,-,0.215,0.225,-,,-,-,-,-1.39,-
0.60,0.08,0.45,0.42,ACB,A-Cap Res,0.42,1,4926,0.42,0.43,-,,-,-,-,-2.93,-
0.27,0.055,0.16,0.155,ACS,Accent Res NL,0.16,,2590,0.155,0.16,-,,-,-,-,-1.37,-
0.008,0.003,-,-,AEX,Acclaim Explore,0.006,,-,0.006,0.007,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,-,-,,-,-,-,-,-
0.12,0.028,0.099,0.09,AIV,Activex Ltd,0.099,0.9,529,0.09,0.099,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.045,,-,0.045,0.06,-,,-,-,-,-,-
0.53,0.10,0.43,0.415,ADU,Adamus Res,0.425,,4195,0.42,0.425,-,,-,-,-,-10.25,-
0.065,0.01,0.048,0.046,ADD,Adavale Resource,0.046,,610,0.045,0.048,-,,-,0.03,-,-0.3,-
0.16,0.035,0.13,0.125,ADE,Adelaide Energy,0.13,,2694,0.12,0.135,-,,-,-,-,1.39,9.4
0.37,0.04,0.28,0.255,ADN,Adelaide Res,0.265,,4535,0.255,0.265,-,,-,-,-,4.86,5.5
0.23,0.045,0.15,0.14,ADI,Adelphi Energy,0.15,1.5,3534,0.145,0.15,-,,-,-,-,-5.87,-
1.65,0.096,1.435,1.36,ABY,Aditya Birla,1.42,10,22206,1.42,1.425,-,,-,1.42,-,-17.34,-
0.054,0.008,0.017,0.016,ADY,Admiralty Res,0.017,0.1,98016,0.016,0.017,-,,-,-,-,-2.73,-
0.125,0.025,-,-,AVD,Advance Energy,0.095,,-,0.09,0.095,-,,-,0.04,-,-1.06,-
1.305,0.50,0.60,0.575,AED,AED Oil Ltd,0.58,,2307,0.58,0.585,-,,-,-,-,-66.9,-
0.24,0.01,0.24,0.19,AFR,African Energy Res cdi,0.195,2.5,106291,0.195,0.20,-,,-,-,-,-1.5,-
0.195,0.14,-,-,ALG,Alamar Res Ltd,0.16,,-,0.19,0.20,-,,-,-,-,-1.12,-
0.245,0.026,0.20,0.18,AUQ,Alara Res Ltd,0.18,,2117,0.18,0.19,-,,-,-,-,-11.01,-
1.27,0.035,0.955,0.89,ALY,Alchemy Resource,0.89,-3,13809,0.89,0.90,-,,-,-,-,-3.27,-
0.96,0.001,0.68,0.60,ALYO,  opt aug10,0.60,-6,1348,0.60,0.66,-,,-,-,-,-,-
0.49,0.10,0.425,0.40,ALK,Alkane Res Ltd,0.40,-1,2535,0.40,0.41,-,,-,-,-,-0.25,-
0.98,0.333,0.635,0.61,AGS,Alliance Res,0.625,2,12354,0.62,0.625,-,,-,-,-,-8.3,-
0.57,0.20,0.48,0.465,ALD,Allied Gold Ltd,0.465,,5939,0.46,0.47,-,,-,0.29,-,-1.92,-
0.045,0.011,0.027,0.027,AYR,Alloy Res,0.027,,500,0.027,0.029,-,,-,-,-,-0.82,-
2.00,0.683,1.69,1.66,AWC,Alumina Ltd,1.69,5,123600,1.68,1.695,12,,0.79,1.30,7.10,9.42,17.9
0.43,0.205,0.28,0.265,AMU,Amadeus Energy,0.265,-0.5,2387,0.265,0.28,-,,-,0.48,-,3.5,7.6
0.25,0.08,-,-,AXZ,Amex Res,0.18,,-,0.175,0.19,-,,-,-,-,-5.32,-
0.66,0.043,0.605,0.575,AMX,Ampella Min,0.59,-1,1539,0.58,0.59,-,,-,-,-,-6.37,-
0.435,0.03,-,-,AMXO,  opt jul10,0.43,,-,0.40,0.43,-,,-,-,-,-,-
0.20,0.033,0.18,0.175,AHR,Anchor Res,0.175,-0.5,649,0.165,0.175,-,,-,-,-,-1.57,-
0.03,0.01,0.02,0.02,AHRO,  opt mar10,0.02,,300,0.001,0.02,-,,-,-,-,-,-
2.54,0.43,2.30,2.22,AND,Andean Res Ltd,2.28,6,7629,2.28,2.30,-,,-,-,-,-1.8,-
