AFR MINOIL MARKETS excluding fixed interest,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4111.5 at 2012-06-13T16:40:36. Report at Wednesday, June 13, 2012. Processed Thursday at 2012-06-14T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
.17,.068,-,-,TDO,3D Oil,.09,-,-,.076,.09,-,,-,-,-,-.62,-,,
.055,.029,.031,.03,DDD,3D Res,.031,-.1,218,.03,.032,-,,-,-,-,-.44,-,,
.335,.115,.125,.12,ARH,A'asian Resources,.12,-.5,1215,.125,.135,-,,-,-,-,.47,25.5,,
.082,.033,.039,.038,ABU,ABM Res,.039,+.1,21503,.038,.039,-,,-,-,-,-.43,-,,
.11,.027,.029,.028,AJC,Acacia Coal,.028,-,22032,.028,.031,-,,-,-,-,-1.14,-,,
.45,.12,.13,.13,ACB,A-Cap Res,.13,-,2047,.125,.13,-,,-,-,-,-2.06,-,,
.405,.22,.24,.24,ACS,Accent Res,.24,-,229,.24,.26,-,,-,-,-,-.42,-,,
.245,.105,.13,.125,ACN,Acer Energy,.125,-.5,3542,.125,.13,-,,-,-,-,-4.59,-,,
.055,.016,.02,.019,AIV,ActiveX,.019,-.1,688,.019,.023,-,,-,-,-,-.78,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.037,.01,.014,.014,ADD,Adavale Resources,.014,-,3000,.014,.016,-,,-,.01,-,-.51,-,,
.13,.055,.058,.058,ADN,Adelaide Res,.058,+.1,30,.058,.061,-,,-,-,-,-.95,-,,
.80,.11,.12,.115,AAO,Adept Solutions,.115,-,470,.10,.12,-,,-,.10,-,-9.92,-,,
.075,.066,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.69,.435,.46,.435,ABY,Aditya Birla,.45,-1,3859,.435,.45,5.00,,1.70,-,11.11,8.48,5.3,,
.071,.043,.046,.045,ADY,Admiralty Res,.045,-,3123,.045,.046,-,,-,-,-,-.44,-,,
.012,.003,-,-,AVD,Advance Energy,.006,-,-,-,-,-,,-,-,-,-.73,-,,
.003,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.11,.062,.08,.076,ADX,ADX Energy,.079,-.3,19986,.079,.08,-,,-,-,-,-1.93,-,,
.65,.16,.19,.185,AFR,African Energy Res cdi,.19,+.5,11612,.185,.19,-,,-,-,-,-1.92,-,,
.01,.004,.007,.007,AAE,Agri Energy,.007,-,710,.006,.007,-,,-,-,-,-.23,-,,
.80,.20,-,-,AGR,Aguia Res,.21,-,-,-,-,-,,-,-,-,-9.22,-,,
12.30,4.95,6.53,6.42,AQG,Alacer Gold cdi,6.53,+4,6007,6.50,6.53,-,,-,-,-,28.59,22.8,,
.42,.23,.31,.305,AUQ,Alara Res,.31,+.5,1504,.30,.315,-,,-,-,-,-2.59,-,,
.258,.089,-,-,ALY,Alchemy Resources,.092,-,-,-,-,-,,-,-,-,-1.68,-,,
.125,.037,.04,.039,AYN,Alcyone Res,.039,-,14497,.039,.04,-,,-,-,-,-.52,-,,
2.517,.85,.945,.87,ALK,Alkane Res,.94,+9,6286,.925,.945,-,,-,-,-,-1.00,-,,
.19,.10,.11,.10,AHQ,Allegiance Coal,.10,-2,3583,.10,.12,-,,-,-,-,-,-,,
.025,.019,.02,.02,AHQO,  opt mar14,.02,-.5,250,.02,.03,-,,-,-,-,-,-,,
.615,.115,.23,.22,AGS,Alliance Res,.23,+.5,2150,.22,.23,-,,-,-,-,-1.77,-,,
4.00,.48,1.62,1.55,ALD,Allied Gold cdi,1.555,-6.5,1042,1.555,1.58,-,,-,2.99,-,-3.03,-,,
.195,.076,-,-,AGE,Alligator Energy,.11,-,-,-,-,-,,-,-,-,-.36,-,,
.063,.009,.01,.009,AYR,Alloy Res,.01,-,29025,.01,.012,-,,-,-,-,-.33,-,,
.15,.05,-,-,AYM,Altuis Mining,.054,-,-,-,-,-,,-,.08,-,-.65,-,,
.36,.19,.24,.225,AOH,Altona Min,.24,+1,1807,.23,.235,-,,-,-,-,-4.72,-,,
.23,.14,.18,.175,AJM,Altura Min,.18,-,2144,.175,.18,-,,-,-,-,-.39,-,,
2.29,.89,.965,.925,AWC,Alumina,.93,-1.5,142633,.925,.935,5.68,f,.90,1.04,6.11,5.12,18.2,,
.25,.19,.225,.225,AMU,Amadeus Energy,.225,-,2228,.225,.23,-,,-,.30,-,.35,64.3,,
.245,.145,.18,.18,AQO,Ambassador Oil & Gas,.18,+2.5,100,.15,.18,-,,-,-,-,-1.20,-,,
.052,.028,.03,.03,AQOO,  opt oct13,.03,+.1,4,.03,.04,-,,-,-,-,-,-,,
1.50,.82,.98,.95,AXZ,Amex Res,.95,-3,410,.91,.95,-,,-,-,-,-3.46,-,,
2.46,.65,.69,.65,AMX,Ampella Min,.66,-3,10990,.65,.66,-,,-,-,-,-12.25,-,,
.20,.05,.075,.075,AEK,Anatolia Energy,.075,+.5,345,.075,.10,-,,-,-,-,-2.18,-,,
.30,.15,-,-,AHR,Anchor Res,.20,-,-,-,-,-,,-,-,-,-4.79,-,,
1.25,1.217,-,-,ATM,Aneka Tambang cdi,1.25,-,-,-,-,-,,-,-,-,2.16,57.9,,
.017,.006,.006,.006,AAR,Anglo Aust Res,.006,-,240,.006,.007,-,,-,-,-,-.11,-,,
9.48,6.13,7.29,7.20,AGG,Anglogold Ashanti cdi,7.29,-18,20,6.00,7.29,11.59,,4.82,2.60,1.59,55.83,13.1,,
.56,.35,.42,.41,AZZ,Antares Energy,.41,-.5,1605,.405,.41,-,,-,-,-,-1.40,-,,
.31,.076,.088,.08,AZY,Antipa Min,.08,-.8,1900,.045,.08,-,,-,-,-,-.84,-,,
.13,.015,-,-,AZYO,  opt mar13,.015,-,-,-,-,-,,-,-,-,-,-,,
.018,.006,-,-,AAL,APAC Coal,.006,-,-,-,-,-,,-,-,-,-.07,-,,
1.30,.10,.145,.14,AXM,Apex Minerals,.14,-,491,.14,.145,-,,-,-,-,7.00,2.0,,
.05,.001,-,-,AXMO,  opt nov12,.05,-,-,-,-,-,,-,-,-,-,-,,
.128,.047,.052,.049,AQQ,Aphrodite Gold,.05,-.2,1810,.046,.05,-,,-,-,-,-.49,-,,
.035,.002,-,-,AQQO,  opt dec13,.01,-,-,.003,.008,-,,-,-,-,-,-,,
.20,.002,-,-,AOP,Apollo Cons,.14,-,-,-,-,-,,-,-,-,-.08,-,,
.10,.038,.04,.04,AON,Apollo Minerals,.04,-,1000,.039,.04,-,,-,-,-,-1.11,-,,
4.88,.915,1.012,.97,AQP,Aquarius Platinum,.98,-2,14963,.975,.98,3.76,,-,-,3.84,-46.14,-,,
6.973,2.75,3.05,2.96,AQA,Aquila Res,3.02,+5,2346,3.00,3.02,-,,-,-,-,-20.60,-,,
.99,.19,.20,.19,ARU,Arafura Resources,.20,+1,6966,.195,.20,-,,-,-,-,-1.91,-,,
.028,.005,.006,.005,ARX,ARC Explore,.006,+.1,9000,.005,.006,-,,-,-,-,-.41,-,,
.002,.001,-,-,ARXO,  opt jun12,.001,-,-,-,-,-,,-,-,-,-,-,,
.45,.11,.23,.225,AXE,Archer Explore,.225,-,2309,.22,.225,-,,-,-,-,-1.60,-,,
.29,.07,.075,.07,ARD,Argent Minerals,.07,-.5,1051,.07,.075,-,,-,-,-,-5.10,-,,
.235,.075,.095,.095,AVK,Argentina Min,.095,+.2,20,.093,.12,-,,-,-,-,-1.34,-,,
.095,.012,-,-,AVKO,  opt mar15,.02,-,-,-,-,-,,-,-,-,-,-,,
.12,.023,.024,.024,AXT,Argo Explore,.024,-.2,110,.024,.028,-,,-,-,-,-2.33,-,,
.082,.039,.051,.051,ARE,Argonaut Res,.051,-,505,.051,.052,-,,-,-,-,-1.62,-,,
.25,.057,.057,.057,AGY,Argosy Minerals,.057,-,2872,.041,.057,-,,-,-,-,-1.06,-,,
.425,.11,-,-,AHK,Ark Mines,.12,-,-,.10,.115,-,,-,-,-,-6.16,-,,
.50,.30,.35,.34,AJQ,Armour Energy,.34,-,286,.33,.34,-,,-,-,-,-,-,,
