ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5327.5 at 2014-01-09T16:55:35. Report at Thursday, January 9, 2014. Processed Friday at 2014-01-10T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.075,-,-,TDO,3D Oil,.125,-,-,.11,.13,-,,-,-,-,-.92,-,,
.04,.012,-,-,DDD,3D Res,.027,-,-,.022,.029,-,,-,-,-,-.12,-,,
.16,.021,.048,.048,ARH,A'asian Resources,.048,-.1,500,.043,.058,-,,-,-,-,-4.70,-,,
.274,.10,.11,.10,AYC,A1 Gold,.10,-,268,.10,.115,-,,-,-,-,-.89,-,,
.047,.021,.023,.022,ABU,ABM Res,.023,-,17173,.022,.023,-,,-,-,-,-.46,-,,
.023,.007,.011,.011,AJC,Acacia Coal,.011,-.1,1000,.01,.011,-,,-,-,-,-.08,-,,
.13,.042,.046,.046,ACB,A-Cap Res,.046,-,25,.046,.05,-,,-,-,-,-.93,-,,
.24,.15,-,-,ACS,Accent Res,.185,-,-,.18,.21,-,,-,-,-,-.40,-,,
.021,.009,-,-,AIV,ActiveX,.014,-,-,.012,.025,-,,-,-,-,-1.33,-,,
.021,.002,-,-,ADD,Adavale Resources,.004,-,-,.003,.01,-,,-,-,-,-1.38,-,,
.25,.036,.063,.063,ADN,Adelaide Res,.063,-,101,.061,.063,-,,-,-,-,-3.63,-,,
.60,.315,.355,.345,ABY,Aditya Birla,.355,+1,1125,.355,.375,-,,-,1.59,-,-.21,-,,
.045,.014,.016,.016,ADY,Admiralty Res,.016,-,1947,.014,.016,-,,-,-,-,-2.90,-,,
.002,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.13,-,,
.04,.012,.016,.016,ADX,ADX Energy,.016,+.1,4450,.015,.017,-,,-,-,-,-3.21,-,,
.335,.10,.13,.13,AQR,AEON Metals,.13,-,283,.13,.15,-,,-,-,-,-.04,-,,
.19,.063,.105,.105,AFR,African Energy Res cdi,.105,-,100,.105,.11,-,,-,-,-,-3.86,-,,
.19,.045,.07,.065,AGR,Aguia Res,.066,-.4,4923,.064,.066,-,,-,-,-,-2.01,-,,
4.401,1.94,2.33,2.27,AQG,Alacer Gold cdi,2.30,-4,1478,2.30,2.33,-,,-,-,-,-318.93,-,,
.205,.035,.06,.06,AUQ,Alara Res,.06,-,1078,.055,.065,-,,-,-,-,-2.84,-,,
.146,.023,-,-,ALY,Alchemy Resources,.025,-,-,.026,.035,-,,-,-,-,-1.36,-,,
.030,.001,.002,.001,AYN,Alcyone Res,.002,-,604052,.001,.002,-,,-,-,-,-.68,-,,
.02,.001,-,-,AYNO,  opt may15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.002,.001,-,-,AYNOA,  opt jul15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.25,.145,-,-,AQI,Alicanto Min,.22,-,-,.17,.21,-,,-,-,-,-4.80,-,,
.825,.245,.40,.365,ALK,Alkane Res,.39,+.5,4621,.39,.395,-,,-,-,-,19.00,2.1,,
.06,.012,-,-,AHQ,Allegiance Coal,.015,-,-,.015,.03,-,,-,-,-,-.88,-,,
.01,.001,-,-,AHQO,  opt mar14,-,-,-,-,.001,-,,-,-,-,-,-,,
.22,.093,.15,.135,AGS,Alliance Res,.135,-,2434,.135,.14,-,,-,-,-,-2.14,-,,
.085,.023,-,-,AGE,Alligator Energy,.055,-,-,.055,.06,-,,-,-,-,-.93,-,,
.018,.003,.01,.008,AYR,Alloy Res,.008,-.2,16800,.008,.009,-,,-,-,-,-.42,-,,
.019,.005,-,-,AYM,Altuis Mining,.009,-,-,.008,.018,-,,-,-,-,-.52,-,,
.29,.115,.18,.175,AOH,Altona Min,.175,-.5,1335,.175,.18,-,,-,-,-,2.40,7.3,,
.19,.076,.155,.155,AJM,Altura Min,.155,-.5,1300,.155,.16,-,,-,-,-,-.22,-,,
1.405,.89,1.142,1.10,AWC,Alumina,1.14,+3,85745,1.135,1.14,-,,-,1.01,-,-1.92,-,,
.275,.13,-,-,AQO,Ambassador Oil & Gas,.155,-,-,.145,.17,-,,-,-,-,-3.78,-,,
1.73,.92,1.33,1.30,AXZ,Amex Res,1.33,+3,74,1.32,1.33,-,,-,-,-,-4.51,-,,
.42,.075,.14,.135,AMX,Ampella Min,.14,+.5,16310,.135,.14,-,,-,-,-,-10.56,-,,
.10,.032,-,-,AEK,Anatolia Energy,.065,-,-,.068,.075,-,,-,-,-,-.60,-,,
.002,.002,-,-,AEKO,  opt jun17,.002,-,-,.003,-,-,,-,-,-,-,-,,
.19,.19,-,-,AHR,Anchor Res,.19,-,-,.05,.195,-,,-,-,-,-2.61,-,,
1.25,1.079,-,-,ATM,Aneka Tambang cdi,-,-,-,-,-,2.11,,2.45,-,-,5.18,-,,
.09,.004,-,-,AAR,Anglo Aust Res,.034,-,-,.034,.036,-,,-,-,-,-1.70,-,,
5.83,2.49,2.85,2.65,AGG,Anglogold Ashanti cdi,2.85,+16,5,2.65,2.90,2.72,,-,8.89,.95,-401.41,-,,
.079,.019,-,-,AWV,Anova Metals,.02,-,-,.02,.021,-,,-,-,-,-8.67,-,,
.585,.27,.53,.525,AZZ,Antares Energy,.525,-1,1778,.525,.53,-,,-,-,-,5.50,9.5,,
.255,.024,.028,.026,AZY,Antipa Min,.026,-.2,377,.026,.03,-,,-,-,-,-1.10,-,,
.155,.006,-,-,AZYOA,  opt dec14,.006,-,-,.003,.018,-,,-,-,-,-,-,,
.052,.002,.027,.027,AOM,AO Energy,.027,-,4082,.027,.028,-,,-,-,-,-9.20,-,,
.004,.002,-,-,AAL,APAC Coal,.004,-,-,.002,.027,-,,-,-,-,-.11,-,,
.088,.019,-,-,AQQ,Aphrodite Gold,.025,-,-,.021,.025,-,,-,-,-,-.54,-,,
.14,.021,-,-,AOP,Apollo Cons,.044,-,-,.04,.044,-,,-,-,-,-2.13,-,,
.08,.018,-,-,AON,Apollo Minerals,.019,-,-,.019,.02,-,,-,-,-,-.56,-,,
1.20,.535,.73,.71,AQP,Aquarius Platinum,.71,-1.5,1168,.71,.715,-,,-,-,-,-65.91,-,,
3.27,1.63,2.36,2.23,AQA,Aquila Res,2.36,+14,5184,2.35,2.37,-,,-,-,-,77.10,3.1,,
.225,.062,.08,.078,ARU,Arafura Resources,.078,-.3,3434,.078,.079,-,,-,-,-,-2.80,-,,
.009,.002,-,-,ARX,ARC Explore,.005,-,-,.005,.007,-,,-,-,-,-.06,-,,
.25,.11,.175,.17,AXE,Archer Explore,.17,-.5,1509,.17,.175,-,,-,-,-,-.44,-,,
.105,.027,-,-,ARD,Argent Minerals,.048,-,-,.048,.05,-,,-,-,-,-2.40,-,,
.08,.008,.023,.022,AVK,Argentina Min,.022,-.3,1450,.022,.024,-,,-,-,-,-7.42,-,,
.01,.001,-,-,AVKO,  opt mar15,.001,-,-,.001,.002,-,,-,-,-,-,-,,
.032,.009,.019,.019,AXT,Argo Explore,.019,-.2,1000,.019,.025,-,,-,-,-,-7.08,-,,
.093,.019,.025,.025,ARE,Argonaut Res,.025,-,700,.024,.027,-,,-,-,-,-4.33,-,,
.145,.02,-,-,AGY,Argosy Minerals,.031,-,-,.031,.042,-,,-,-,-,-1.22,-,,
