ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4882.7 at 14:54 31/12/2009  Report at 16:45 Thursday 31/12/2009. Processed 16:48 Thursday 31/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.375,0.07,0.345,0.34,TDO,3D Oil Ltd,0.34,,1293,0.345,0.355,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.02,,-,0.02,0.025,-,,-,-,-,-4.66,-
0.12,0.018,-,-,AAO,A'asia Gold,0.075,,-,0.075,0.08,-,,-,-,-,-5.03,-
0.70,0.29,0.51,0.50,ARH,A'asian Resour,0.50,-1.5,666,0.505,0.515,-,,-,-,-,-2.85,-
0.42,0.076,0.38,0.37,AAM,A1 Min Ltd,0.37,-1.5,5103,0.37,0.38,-,,-,-,-,-3.99,-
0.07,0.006,0.035,0.035,ABU,ABM Res NL,0.035,-0.1,23135,0.034,0.036,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.20,,-,0.185,0.20,-,,-,-,-,-1.39,-
0.60,0.097,0.37,0.365,ACB,A-Cap Res,0.365,-2,246,0.37,0.385,-,,-,-,-,-2.93,-
0.27,0.055,0.155,0.155,ACS,Accent Res NL,0.155,,70,0.155,0.16,-,,-,-,-,-1.37,-
0.008,0.003,0.005,0.005,AEX,Acclaim Explore,0.005,0.1,1300,0.004,0.005,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.02,-,,-,-,-,-,-
0.12,0.032,-,-,AIV,Activex Ltd,0.094,,-,0.085,0.094,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.023,,-,0.023,0.035,-,,-,-,-,-,-
0.53,0.165,0.445,0.43,ADU,Adamus Res,0.445,,732,0.43,0.45,-,,-,-,-,-10.25,-
0.065,0.014,-,-,ADD,Adavale Resource,0.045,,-,0.04,0.045,-,,-,0.03,-,-0.3,-
0.16,0.037,0.125,0.125,ADE,Adelaide Energy,0.125,,237,0.125,0.13,-,,-,-,-,1.39,9.0
0.395,0.046,0.26,0.26,ADN,Adelaide Res,0.26,,220,0.255,0.26,-,,-,-,-,4.86,5.3
0.185,0.045,0.16,0.15,ADI,Adelphi Energy,0.16,1,1639,0.155,0.16,-,,-,-,-,-5.87,-
1.65,0.096,1.26,1.235,ABY,Aditya Birla,1.235,-0.5,172,1.235,1.25,-,,-,1.42,-,-17.34,-
0.054,0.011,0.016,0.015,ADY,Admiralty Res,0.015,-0.1,5913,0.015,0.016,-,,-,-,-,-2.73,-
0.125,0.029,-,-,AVD,Advance Energy,0.072,,-,0.055,0.07,-,,-,0.04,-,-1.06,-
