ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4846.9 at 2010-12-31T14:40:32. Report at Friday, December 31, 2010. Processed Tuesday at 2011-01-04T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.39,.14,.23,.225,TDO,3D Oil,.225,-.5,2715,.22,.225,-,,-,-,-,-.42,-,,
.049,.018,-,-,DDD,3D Res,.041,-,-,.043,.045,-,,-,-,-,-1.15,-,,
.295,.044,.27,.24,AAO,A'asia Gold,.265,-,1093,.24,.27,-,,-,-,-,-.37,-,,
.16,.011,-,-,AAOO,  opt apr13,.125,-,-,.125,.14,-,,-,-,-,-,-,,
.63,.20,.61,.54,ARH,A'asian Resources,.55,-6,5781,.54,.55,-,,-,-,-,-.09,-,,
.39,.10,.11,.11,AAM,A1 Min,.11,-,739,.105,.11,-,,-,-,-,-3.50,-,,
.043,.016,.03,.027,ABU,ABM Res,.029,+.2,77419,.029,.03,-,,-,-,-,-2.62,-,,
.24,.086,-,-,AII,Abra Min,.24,-,-,.18,.24,-,,-,-,-,-1.98,-,,
.615,.28,.58,.56,ACB,A-Cap Res,.58,+2,3616,.57,.58,-,,-,-,-,-1.05,-,,
.46,.13,.33,.33,ACS,Accent Res,.33,-,300,.33,.34,-,,-,-,-,-1.06,-,,
.029,.004,.019,.019,AEX,Acclaim Explore,.019,-,4000,.019,.02,-,,-,-,-,-.21,-,,
.003,.003,-,-,AEXCD,  ctg,.003,-,-,.003,.025,-,,-,-,-,-,-,,
.14,.05,-,-,AIV,Activex,.06,-,-,.059,.06,-,,-,-,-,-1.13,-,,
.82,.344,.81,.80,ADU,Adamus Res,.81,+1.5,3605,.81,.815,-,,-,-,-,-28.16,-,,
.046,.015,.034,.033,ADD,Adavale Resources,.033,-.1,3048,.033,.035,-,,-,.02,-,-1.13,-,,
.197,.06,.10,.097,ADE,Adelaide Energy,.10,-.5,16668,.10,.105,-,,-,-,-,-1.14,-,,
