ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4586.3 at 16:37 6/8/2010  Report at 19:05 Friday 6/8/2010. Processed 23:07 Friday 6/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.093,0.165,0.165,TDO,3D Oil Ltd,0.165,-0.5,312,0.165,0.17,-,,-,-,-,-0.27,-
0.029,0.014,-,-,DDD,3D Res Ltd,0.027,,-,0.025,0.029,-,,-,-,-,-1.9,-
0.109,0.029,-,-,AAO,A'asia Cons Ltd,0.06,,-,0.047,0.06,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,0.053,-,,-,-,-,-,-
0.67,0.21,0.265,0.265,ARH,A'asian Resour,0.265,,312,0.255,0.265,-,,-,-,-,-1.4,-
0.42,0.14,0.17,0.155,AAM,A1 Min Ltd,0.165,0.5,23193,0.16,0.165,-,,-,-,-,-3.56,-
0.07,0.016,0.031,0.029,ABU,ABM Res NL,0.029,-0.2,106603,0.028,0.029,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.10,,-,0.093,0.135,-,,-,-,-,-1.94,-
0.60,0.28,0.375,0.36,ACB,A-Cap Res,0.37,0.5,3388,0.37,0.375,-,,-,0.14,-,-0.91,-
0.27,0.13,0.22,0.20,ACS,Accent Res NL,0.21,-1,2692,0.22,0.23,-,,-,-,-,-1.53,-
0.029,0.004,0.019,0.018,AEX,Acclaim Explore,0.018,,15500,0.017,0.018,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.003,0.025,-,,-,-,-,-,-
0.14,0.05,0.093,0.089,AIV,Activex Ltd,0.089,-0.1,2900,0.089,0.093,-,,-,-,-,-1.49,-
0.595,0.303,0.555,0.535,ADU,Adamus Res,0.55,0.5,7162,0.545,0.55,-,,-,-,-,-12.87,-
0.065,0.024,0.024,0.024,ADD,Adavale Resource,0.024,-0.4,504,0.024,0.025,-,,-,0.02,-,-0.96,-
0.215,0.08,-,-,ADE,Adelaide Energy,0.091,,-,0.088,0.091,-,,-,-,-,0.97,9.4
0.395,0.11,0.175,0.17,ADN,Adelaide Res,0.175,,892,0.175,0.18,-,,-,-,-,-0.56,-
0.425,0.06,-,-,ADI,Adelphi Energy,0.41,,-,-,-,-,,-,-,-,-4.27,-
1.65,0.62,0.985,0.96,ABY,Aditya Birla,0.965,-0.5,2907,0.965,0.975,-,,-,1.51,-,19.61,4.9
0.025,0.005,0.008,0.007,ADY,Admiralty Res,0.007,,47546,0.007,0.008,-,,-,-,-,0.09,7.8
0.125,0.007,-,-,AVD,Advance Energy,0.01,,-,0.01,0.015,-,,-,-,-,-3.1,-
0.265,0.081,0.205,0.195,ADX,ADX Energy Ltd,0.20,0.5,9891,0.195,0.20,-,,-,-,-,-0.89,-
0.09,0.05,0.079,0.075,ADXO,  opt mar11,0.079,0.4,350,0.058,0.079,-,,-,-,-,-,-
0.755,0.435,0.515,0.51,AED,AED Oil Ltd,0.51,1,1235,0.50,0.515,-,,-,1.03,-,-48.17,-
0.24,0.059,0.092,0.092,AFR,African Energy Res cdi,0.092,-0.1,500,0.086,0.093,-,,-,-,-,-1.13,-
0.027,0.009,0.012,0.011,AAE,Agri Energy Ltd,0.012,0.1,20450,0.011,0.012,-,,-,-,-,15.8,0.1
0.245,0.145,0.19,0.19,ALG,Alamar Res Ltd,0.19,4,400,0.19,0.22,-,,-,-,-,-1.34,-
0.03,0.03,-,-,ALGO,  opt mar13,0.03,,-,0.02,0.08,-,,-,-,-,-,-
0.25,0.055,0.105,0.105,AUQ,Alara Res Ltd,0.105,,274,0.105,0.13,-,,-,-,-,-1.9,-
1.27,0.205,0.515,0.48,ALY,Alchemy Resource,0.48,-2,2619,0.475,0.485,-,,-,-,-,-3.2,-
0.96,0.05,0.21,0.21,ALYO,  opt aug10,0.21,-2,152,0.205,0.23,-,,-,-,-,-,-
0.06,0.02,0.027,0.026,AYN,Alcyone Res Ltd,0.026,-0.1,11457,0.026,0.027,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,-,-,,-,-,-,-,-
