ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4935.6 at 2011-02-23T16:39:03. Report at Wednesday, February 23, 2011. Processed Thursday at 2011-02-24T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.29,.14,-,-,TDO,3D Oil,.24,-,-,.22,.25,-,,-,-,-,-.42,-,,
.049,.018,.045,.045,DDD,3D Res,.045,+.1,200,.044,.045,-,,-,-,-,-1.15,-,,
.295,.044,.205,.20,AAO,A'asia Consolidated,.205,+.5,518,.20,.22,-,,-,-,-,-.37,-,,
.16,.011,-,-,AAOO,  opt apr13,.11,-,-,.09,.11,-,,-,-,-,-,-,,
.63,.20,.37,.35,ARH,A'asian Resources,.355,-.5,260,.355,.38,-,,-,-,-,-.09,-,,
.35,.063,.083,.071,AAM,A1 Minerals,.083,+.9,11484,.075,.084,-,,-,-,-,-3.50,-,,
.043,.016,.035,.033,ABU,ABM Res,.034,-,166320,.034,.035,-,,-,-,-,-2.62,-,,
.32,.086,-,-,AII,Abra Min,.25,-,-,.22,.28,-,,-,-,-,-1.98,-,,
.76,.28,.67,.64,ACB,A-Cap Res,.665,-.5,5883,.66,.665,-,,-,-,-,-1.05,-,,
.46,.13,.30,.29,ACS,Accent Res,.30,-,1173,.30,.315,-,,-,-,-,-1.06,-,,
.029,.009,.011,.009,AEX,Acclaim Explore,.009,-.3,224328,.009,.01,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,.02,-,,-,-,-,-,-,,
.14,.05,.072,.072,AIV,Activex,.072,-.3,370,.072,.075,-,,-,-,-,-1.13,-,,
.895,.344,.78,.73,ADU,Adamus Res,.78,+2,7021,.74,.78,-,,-,-,-,-28.16,-,,
.046,.015,.035,.035,ADD,Adavale Resources,.035,+.1,8500,.034,.036,-,,-,.02,-,-1.13,-,,
.197,.06,.14,.13,ADE,Adelaide Energy,.14,+.5,11223,.135,.14,-,,-,-,-,-1.14,-,,
.27,.125,.175,.165,ADN,Adelaide Res,.175,+.5,3377,.17,.175,-,,-,-,-,-.63,-,,
1.47,.62,1.345,1.29,ABY,Aditya Birla,1.32,-6,10099,1.32,1.325,-,,-,1.61,-,18.71,7.1,,
.07,.023,.035,.034,ADY,Admiralty Res,.034,-,7095,.034,.035,-,,-,-,-,-.09,-,,
.06,.007,.025,.023,AVD,Advance Energy,.023,-.2,6908,.023,.026,-,,-,.03,-,-2.40,-,,
.01,.002,.006,.006,AVDOA,  opt aug12,.006,-,1865,.005,.006,-,,-,-,-,-,-,,
.265,.085,.11,.105,ADX,ADX Energy,.105,-.5,18351,.105,.11,-,,-,-,-,-.77,-,,
.09,.004,-,-,ADXO,  opt mar11,.003,-,-,.002,.005,-,,-,-,-,-,-,,
.70,.345,.355,.35,AED,AED Oil,.355,-,1192,.35,.355,-,,-,-,-,-6.90,-,,
1.045,.064,.915,.87,AFR,African Energy Res cdi,.895,-3,31749,.89,.90,-,,-,-,-,-.76,-,,
.45,.086,.325,.30,AKI,African Iron,.31,+1,12489,.305,.31,-,,-,-,-,2.26,13.7,,
.25,.015,.13,.12,AKIOA,  opt dec13,.13,-2.5,197,.13,.14,-,,-,-,-,-,-,,
.033,.009,.015,.015,AAE,Agri Energy,.015,-.1,27854,.014,.015,-,,-,-,-,-15.73,-,,
1.00,.235,.95,.90,AGR,Aguia Res,.95,+5,518,.94,.97,-,,-,-,-,-4.62,-,,
