ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4500.0 at 16:36 18/5/2010  Report at 19:05 Tuesday 18/5/2010. Processed 19:24 Tuesday 18/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.087,0.20,0.20,TDO,3D Oil Ltd,0.20,,1460,0.18,0.20,-,,-,-,-,-0.27,-
0.026,0.009,0.022,0.021,DDD,3D Res Ltd,0.022,,4810,0.022,0.028,-,,-,-,-,-1.9,-
0.109,0.025,0.072,0.07,AAO,A'asia Gold,0.072,0.8,1360,0.062,0.072,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.02,,-,0.016,0.02,-,,-,-,-,-,-
0.70,0.315,0.325,0.315,ARH,A'asian Resour,0.32,,807,0.31,0.32,-,,-,-,-,-1.4,-
0.42,0.13,0.235,0.23,AAM,A1 Min Ltd,0.23,-1,5811,0.23,0.235,-,,-,-,-,-3.56,-
0.07,0.012,0.022,0.021,ABU,ABM Res NL,0.021,,17068,0.02,0.021,-,,-,-,-,-4.09,-
0.25,0.11,-,-,AII,Abra Min Ltd,0.11,,-,0.135,0.185,-,,-,-,-,-1.94,-
0.60,0.30,0.34,0.33,ACB,A-Cap Res,0.335,-1.5,1764,0.335,0.345,-,,-,0.14,-,-0.91,-
0.27,0.10,0.16,0.16,ACS,Accent Res NL,0.16,,100,0.16,0.19,-,,-,-,-,-1.53,-
0.029,0.004,0.016,0.015,AEX,Acclaim Explore,0.016,,260,0.016,0.017,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.02,-,,-,-,-,-,-
-,-,-,-,AEXO,  opt jun10,-,,-,-,0.001,-,,-,-,-,-,-
