ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4695.2 at 16:47 7/12/2009  Report at 19:05 Monday 7/12/2009. Processed 19:29 Monday 7/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.325,0.07,0.275,0.265,TDO,3D Oil Ltd,0.275,1.5,2200,0.26,0.27,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.019,,-,0.019,0.022,-,,-,-,-,-4.66,-
0.12,0.018,0.094,0.093,AAO,A'asia Gold,0.094,0.1,4116,0.093,0.095,-,,-,-,-,-5.03,-
0.70,0.29,0.485,0.47,ARH,A'asian Resour,0.485,1,383,0.47,0.485,-,,-,-,-,-2.85,-
0.42,0.068,0.38,0.365,AAM,A1 Min Ltd,0.38,-0.5,6230,0.38,0.385,-,,-,-,-,-3.99,-
0.07,0.006,0.042,0.037,ABU,ABM Res NL,0.04,0.3,90843,0.039,0.041,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.23,,-,0.18,0.23,-,,-,-,-,-1.39,-
0.60,0.084,0.415,0.40,ACB,A-Cap Res,0.40,-1,2570,0.40,0.415,-,,-,-,-,-2.93,-
0.27,0.055,0.15,0.15,ACS,Accent Res NL,0.15,0.5,450,0.145,0.15,-,,-,-,-,-1.37,-
0.008,0.003,0.006,0.006,AEX,Acclaim Explore,0.006,,11500,0.006,0.007,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.02,-,,-,-,-,-,-
0.12,0.028,0.09,0.085,AIV,Activex Ltd,0.085,-0.5,2053,0.082,0.085,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.045,,-,0.026,0.04,-,,-,-,-,-,-
0.53,0.16,0.52,0.46,ADU,Adamus Res,0.48,0.5,11541,0.475,0.48,-,,-,-,-,-10.25,-
0.065,0.014,0.047,0.045,ADD,Adavale Resource,0.047,0.3,1082,0.047,0.048,-,,-,0.03,-,-0.3,-
0.16,0.037,0.13,0.125,ADE,Adelaide Energy,0.125,-0.5,3250,0.125,0.13,-,,-,-,-,1.39,9.0
0.37,0.042,0.28,0.27,ADN,Adelaide Res,0.27,-1.5,4294,0.265,0.28,-,,-,-,-,4.86,5.6
0.185,0.045,0.135,0.13,ADI,Adelphi Energy,0.135,1,900,0.13,0.135,-,,-,-,-,-5.87,-
1.65,0.096,1.355,1.305,ABY,Aditya Birla,1.33,-1,4258,1.32,1.34,-,,-,1.42,-,-17.34,-
0.054,0.009,0.017,0.015,ADY,Admiralty Res,0.016,,197522,0.015,0.016,-,,-,-,-,-2.73,-
0.125,0.025,0.07,0.07,AVD,Advance Energy,0.07,,1000,0.062,0.07,-,,-,0.04,-,-1.06,-
1.305,0.50,0.565,0.54,AED,AED Oil Ltd,0.545,-0.5,4120,0.545,0.565,-,,-,-,-,-66.9,-
0.24,0.01,0.15,0.14,AFR,African Energy Res cdi,0.14,-1,8240,0.14,0.145,-,,-,-,-,-1.5,-
0.23,0.14,-,-,ALG,Alamar Res Ltd,0.195,,-,0.195,0.20,-,,-,-,-,-1.12,-
