ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4590.8 at 16:34 16/2/2010  Report at 19:05 Tuesday 16/2/2010. Processed 20:19 Tuesday 16/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.285,0.26,TDO,3D Oil Ltd,0.26,-4,785,0.26,0.28,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.021,,-,0.02,0.021,-,,-,-,-,-4.66,-
0.12,0.018,0.065,0.065,AAO,A'asia Gold,0.065,,50,0.06,0.069,-,,-,-,-,-5.03,-
0.70,0.29,0.48,0.475,ARH,A'asian Resour,0.48,,555,0.48,0.485,-,,-,-,-,-2.85,-
0.42,0.11,0.33,0.315,AAM,A1 Min Ltd,0.32,-1,5401,0.32,0.325,-,,-,-,-,-3.99,-
0.07,0.006,-,-,ABU,ABM Res NL,0.028,,-,0.028,0.029,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.18,,-,0.18,0.19,-,,-,-,-,-1.39,-
0.60,0.105,0.39,0.35,ACB,A-Cap Res,0.36,-0.5,2669,0.35,0.36,-,,-,-,-,-2.93,-
0.27,0.071,-,-,ACS,Accent Res NL,0.20,,-,0.185,0.195,-,,-,-,-,-1.37,-
0.008,0.003,0.004,0.004,AEX,Acclaim Explore,0.004,-0.1,10000,0.004,0.005,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.02,-,,-,-,-,-,-
0.12,0.032,0.084,0.08,AIV,Activex Ltd,0.08,-0.6,1894,0.08,0.087,-,,-,-,-,-1.66,-
0.06,0.001,0.015,0.012,AIVO,  opt jul10,0.015,-0.5,2500,0.012,0.02,-,,-,-,-,-,-
0.53,0.28,0.405,0.40,ADU,Adamus Res,0.405,0.5,2951,0.405,0.41,-,,-,-,-,-10.25,-
0.065,0.016,0.03,0.03,ADD,Adavale Resource,0.03,0.3,2980,0.028,0.035,-,,-,0.03,-,-0.3,-
0.16,0.037,0.125,0.12,ADE,Adelaide Energy,0.12,-1,8001,0.12,0.13,-,,-,-,-,1.39,8.6
0.395,0.046,0.205,0.20,ADN,Adelaide Res,0.205,,1072,0.20,0.205,-,,-,-,-,4.86,4.2
0.245,0.045,0.245,0.225,ADI,Adelphi Energy,0.245,2,7004,0.235,0.245,-,,-,-,-,-5.87,-
1.65,0.096,1.05,0.985,ABY,Aditya Birla,1.01,-1,6099,1.00,1.02,-,,-,1.42,-,-17.34,-
0.037,0.011,0.013,0.012,ADY,Admiralty Res,0.012,,33410,0.012,0.013,-,,-,-,-,-2.73,-
0.125,0.03,-,-,AVD,Advance Energy,0.06,,-,0.044,0.055,-,,-,0.04,-,-1.06,-
1.24,0.50,0.595,0.565,AED,AED Oil Ltd,0.565,-0.5,1140,0.565,0.58,-,,-,-,-,-66.9,-
0.24,0.02,0.095,0.081,AFR,African Energy Res cdi,0.095,0.3,2727,0.085,0.095,-,,-,-,-,-1.5,-
0.027,0.009,0.01,0.01,AAE,Agri Energy Ltd,0.01,,5,0.01,0.011,-,,-,0.19,-,-10.8,-
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.185,,-,0.165,0.24,-,,-,-,-,-1.12,-
0.25,0.035,-,-,AUQ,Alara Res Ltd,0.135,,-,0.135,0.15,-,,-,-,-,-11.01,-
1.27,0.042,0.875,0.80,ALY,Alchemy Resource,0.815,-4,18842,0.815,0.82,-,,-,-,-,-3.27,-
0.96,0.001,0.61,0.55,ALYO,  opt aug10,0.55,-4.5,1363,0.55,0.57,-,,-,-,-,-,-
0.06,0.031,0.033,0.031,AYN,Alcyone Res Ltd,0.032,-0.4,10107,0.032,0.034,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,0.001,-,,-,-,-,-,-
0.49,0.18,0.31,0.305,ALK,Alkane Res Ltd,0.305,0.5,329,0.31,0.315,-,,-,-,-,-0.25,-
0.98,0.363,0.54,0.535,AGS,Alliance Res,0.535,,1922,0.535,0.54,-,,-,-,-,-8.3,-
0.57,0.25,0.29,0.285,ALD,Allied Gold Ltd,0.29,,4338,0.285,0.29,-,,-,0.29,-,-1.92,-
0.045,0.011,0.028,0.028,AYR,Alloy Res,0.028,,1685,0.025,0.028,-,,-,-,-,-0.82,-
0.37,0.065,0.195,0.195,AJM,Altura Min Ltd,0.195,,1138,0.195,0.20,-,,-,-,-,-4.6,-
0.08,0.01,-,-,AJMO,  opt may10,0.018,,-,-,0.02,-,,-,-,-,-,-
2.06,0.683,1.605,1.54,AWC,Alumina Ltd,1.55,-4,194030,1.545,1.56,2,f,-,1.21,1.29,-1.2,-
0.43,0.205,0.22,0.22,AMU,Amadeus Energy,0.22,0.5,1559,0.22,0.225,-,,-,0.48,-,3.5,6.3
0.25,0.08,-,-,AXZ,Amex Res,0.175,,-,0.06,0.195,-,,-,-,-,-5.32,-
0.85,0.076,0.85,0.835,AMX,Ampella Min,0.85,2,5045,0.85,0.855,-,,-,-,-,-6.37,-
0.65,0.03,0.65,0.63,AMXO,  opt jul10,0.65,6,925,0.62,0.65,-,,-,-,-,-,-
0.28,0.032,0.26,0.235,AHR,Anchor Res,0.235,-2.5,106,0.20,0.235,-,,-,-,-,-1.57,-
0.03,0.001,-,-,AHRO,  opt mar10,0.01,,-,0.01,0.03,-,,-,-,-,-,-
2.72,1.31,2.50,2.47,AND,Andean Res Ltd,2.50,4,1275,2.47,2.50,-,,-,-,-,-1.8,-
1.14,0.97,-,-,ATM,Aneka Tambang cdi 1:5,1.14,,-,1.06,1.14,2.94,,0.12,-,2.58,0.36,316.7
0.044,0.021,-,-,AAR,Anglo Aust,0.025,,-,0.025,0.029,-,,-,-,-,-0.16,-
3.50,2.581,-,-,AGP,Anglo Pacific Grp,2.91,,-,2.91,-,15.87,,2.85,-,5.45,45.18,6.4
11.50,8.00,8.69,8.60,AGG,Anglogold Ashanti cdi 5:1,8.60,17,158,8.32,8.98,3.33,,-,-,0.39,-71.44,-
0.77,0.035,-,-,AZZ,Antares Energy,0.70,,-,0.70,0.70,-,,-,-,-,0.26,269.2
3.75,1.19,3.56,3.56,AVM,Anvil Min cdi,3.56,,7,3.56,3.65,-,,-,-,-,-370.7,-
