ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4329.1 at 2012-01-25T16:36:23. Report at Wednesday, January 25, 2012. Processed Thursday at 2012-01-26T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.275,.076,.086,.085,TDO,3D Oil,.086,+.4,591,.086,.094,-,,-,-,-,-.49,-,,
.062,.036,-,-,DDD,3D Res,.047,-,-,-,-,-,,-,-,-,-.33,-,,
.50,.15,.185,.185,ARH,A'asian Resources,.185,-1.5,270,.185,.19,-,,-,-,-,-.07,-,,
.082,.025,-,-,ABU,ABM Res,.063,-,-,.063,.058,-,,-,-,-,-.41,-,,
.185,.038,.047,.042,AJC,Acacia Coal Ltd,.047,+.6,26045,.045,.048,-,,-,-,-,-.02,-,,
.755,.165,.295,.28,ACB,A-Cap Res,.295,+1.5,1414,.285,.29,-,,-,-,-,-2.30,-,,
.405,.205,.335,.335,ACS,Accent Res,.335,-,8662,.335,.34,-,,-,-,-,-.54,-,,
.245,.105,.125,.125,ACN,Acer Energy Ltd,.125,-,287,.125,.13,-,,-,-,-,-5.10,-,,
.124,.02,.025,.025,AIV,ActiveX,.025,-,400,.023,.027,-,,-,-,-,-.95,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.038,.01,.014,.013,ADD,Adavale Resources,.013,-.2,7500,.013,.016,-,,-,.01,-,-.47,-,,
.20,.062,.062,.062,ADN,Adelaide Res,.062,-.3,80,.062,.065,-,,-,-,-,-.98,-,,
.80,.135,-,-,AAO,Adept Solutions,.30,-,-,-,-,-,,-,-,-,-3.04,-,,
.13,.051,-,-,AAOO,  opt apr13,-,-,-,-,.12,-,,-,-,-,-,-,,
1.95,.68,.885,.855,ABY,Aditya Birla,.88,+2,2203,.87,.88,9.00,,1.41,1.67,10.23,12.66,7.0,,
.097,.032,.066,.064,ADY,Admiralty Res,.064,-.1,8434,.061,.065,-,,-,-,-,2.84,2.3,,
.035,.005,-,-,AVD,Advance Energy,.006,-,-,-,-,-,,-,-.03,-,-4.44,-,,
