ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5591.5 at 2015-06-19T16:40:06. Report at Friday, June 19, 2015. Processed Saturday at 2015-06-20T01:00:12+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
2.29,.013,1.90,1.59,1PG,1-Page,1.90,+33.5,9573,1.82,1.90,-,,-,.03,-,-8.67,-,,
.096,.044,.061,.06,TDO,3D Oil,.061,+.5,2000,.061,.065,-,,-,-,-,.90,6.8,,
.015,.004,-,-,DDD,3D Res,.006,-,-,.006,.007,-,,-,-,-,.28,2.1,,
.285,.006,.017,.015,88E,88 Energy,.015,-.2,152466,.015,.016,-,,-,-,-,-10.79,-,,
.006,.002,.005,.005,88EO,  opt mar18,.005,-.1,27500,.004,.005,-,,-,-,-,-,-,,
.03,.005,.007,.007,ARH,A'asian Resources,.007,-,50,.007,.008,-,,-,-,-,-3.90,-,,
.054,.025,-,-,AYC,A1 Gold,.039,-,-,.039,.04,-,,-,-,-,-6.91,-,,
.03,.004,-,-,AYCO,  opt nov19,.021,-,-,.021,.032,-,,-,-,-,-,-,,
.043,.001,.018,.018,ABL,Abilene Oil & Gas,.018,-,1415,.018,.019,-,,-,-,-,-6.27,-,,
.449,.209,.275,.255,ABU,ABM Res,.27,-.5,3522,.27,.275,-,,-,-,-,-55.10,-,,
.007,.002,.002,.002,AJC,Acacia Coal,.002,-,4000,.002,.003,-,,-,-,-,-.02,-,,
.07,.026,.029,.029,ACB,A-Cap Res,.029,-,397,.029,.03,-,,-,-,-,-.72,-,,
.36,.13,-,-,ACS,Accent Resources,.215,-,-,.13,.19,-,,-,-,-,-7.57,-,,
.035,.014,-,-,AIV,ActiveX,.035,-,-,.016,.032,-,,-,-,-,-.16,-,,
.08,.002,-,-,ADD,Adavale Resources,.018,-,-,.018,.05,-,,-,-,-,-5.05,-,,
.050,.021,.026,.026,ADN,Adelaide Resources,.026,-.1,200,.026,.027,-,,-,-,-,-3.07,-,,
.009,.004,-,-,ADNO,  opt sep16,.004,-,-,.004,.007,-,,-,-,-,-,-,,
.295,.175,.22,.20,ABY,Aditya Birla,.20,-1.5,10959,.20,.21,-,,-,.91,-,-70.11,-,,
.037,.012,.018,.018,ADY,Admiralty Res,.018,-,72,.018,.019,-,,-,-,-,-.42,-,,
.013,.003,.004,.003,ADX,ADX Energy,.003,-.1,8554,.004,.005,-,,-,-,-,.11,2.7,,
.24,.06,-,-,AQR,AEON Metals,.095,-,-,.08,.094,-,,-,-,-,-2.18,-,,
.101,.051,-,-,AFR,African Energy Res cdi,.069,-,-,.068,.069,-,,-,-,-,-1.34,-,,
.20,.10,.19,.19,AMN,Agrimin,.19,+1,175,.18,.19,-,,-,-,-,-.85,-,,
.14,.03,-,-,AMNOA,  opt dec15,.14,-,-,.10,-,-,,-,-,-,-,-,,
.089,.025,.089,.077,AGR,Aguia Res,.089,+1,10637,.071,.089,-,,-,-,-,-10.03,-,,
3.13,1.815,3.05,2.96,AQG,Alacer Gold cdi,3.04,+8,1239,2.98,3.04,2.20,,12.75,-,.72,28.04,10.8,,
.062,.005,.04,.027,AUQ,Alara Res,.029,-.5,477299,.029,.03,-,,-,-,-,-.45,-,,
.029,.013,.015,.015,ALY,Alchemy Resources,.015,-,300,.015,.02,-,,-,-,-,-2.98,-,,
.03,.002,.003,.003,AWD,Aleator Energy,.003,-,23,.003,.004,-,,-,-,-,-1.02,-,,
.215,.049,.05,.05,AQI,Alicanto Min,.05,-,1000,.045,.06,-,,-,-,-,-7.00,-,,
.405,.17,.32,.295,ALK,Alkane Res,.30,-1,2699,.295,.31,-,,-,-,-,-2.00,-,,
.028,.007,-,-,AHQ,Allegiance Coal,.009,-,-,.009,.018,-,,-,-,-,-.84,-,,
.255,.058,.083,.077,AGS,Alliance Res,.077,-.3,2547,.078,.08,-,,-,-,-,-4.44,-,,
.055,.021,.045,.045,AGE,Alligator Energy,.045,+.5,400,.04,.048,-,,-,-,-,-.37,-,,
.011,.005,-,-,AYR,Alloy Res,.007,-,-,.006,.007,-,,-,-,-,-.09,-,,
.105,.045,.065,.06,ATC,Altech Chemicals,.064,+.4,3795,.06,.064,-,,-,-,-,-2.83,-,,
.135,.064,-,-,AOH,Altona Mining,.13,-,-,-,-,-,,-,.27,-,6.05,2.1,,
.200,.009,.018,.016,AJM,Altura Mining,.017,-,10608,.017,.018,-,,-,-,-,-6.99,-,,
.01,.003,-,-,AJMO,  opt jun16,.007,-,-,.006,.008,-,,-,-,-,-,-,,
2.10,1.32,1.57,1.52,AWC,Alumina,1.545,+1.5,172063,1.54,1.55,2.04,f,-,.94,1.32,-4.27,-,,
1.10,.37,-,-,AXZ,Amex Resources,.37,-,-,.35,.42,-,,-,-,-,-36.57,-,,
.105,.055,.082,.08,AEK,Anatolia Energy,.082,+.1,9400,.078,.082,-,,-,-,-,-1.00,-,,
.006,.002,-,-,AEKO,  opt jun17,.006,-,-,-,-,-,,-,-,-,-,-,,
.19,.043,-,-,AHR,Anchor Res,.05,-,-,.025,.19,-,,-,-,-,-1.96,-,,
