ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4387.0 at 2012-08-28T16:46:36. Report at Tuesday, August 28, 2012. Processed Wednesday at 2012-08-29T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.15,.06,.065,.065,TDO,3D Oil,.065,-,769,.065,.07,-,,-,-,-,-.62,-,,
.055,.023,.042,.042,DDD,3D Res,.042,-,500,.04,.042,-,,-,-,-,-.44,-,,
.335,.10,.11,.10,ARH,A'asian Resources,.105,-,1884,.105,.115,-,,-,-,-,.47,22.3,,
.30,.20,-,-,AYC,A1 Gold,.30,-,-,-,-,-,,-,-,-,-,-,,
.082,.035,.048,.047,ABU,ABM Res,.047,-.1,18347,.047,.048,-,,-,-,-,-.43,-,,
.094,.02,.021,.021,AJC,Acacia Coal,.021,-,1215,.021,.023,-,,-,-,-,-1.14,-,,
.325,.115,.13,.125,ACB,A-Cap Res,.13,+.5,435,.125,.13,-,,-,-,-,-2.06,-,,
.405,.215,-,-,ACS,Accent Res,.27,-,-,-,-,-,,-,-,-,-.42,-,,
.245,.105,.155,.15,ACN,Acer Energy,.155,+.5,445,.15,.155,-,,-,-,-,-4.59,-,,
.055,.016,.02,.018,AIV,ActiveX,.018,-.2,62,.018,.022,-,,-,-,-,-.78,-,,
.032,.01,-,-,ADD,Adavale Resources,.016,-,-,-,-,-,,-,.01,-,-.51,-,,
.115,.043,.043,.043,ADN,Adelaide Res,.043,-,200,.043,.045,-,,-,-,-,-.95,-,,
.588,.08,-,-,AAO,Adept Solutions,.08,-,-,-,-,-,,-,.10,-,-9.92,-,,
.066,.066,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.26,.395,.445,.425,ABY,Aditya Birla,.43,-1,13089,.425,.435,5.00,,1.70,-,11.63,8.48,5.1,,
.071,.043,.044,.043,ADY,Admiralty Res,.043,-,6430,.043,.044,-,,-,-,-,-.44,-,,
.01,.003,.006,.006,AVD,Advance Energy,.006,-.1,12300,.006,.007,-,,-,-,-,-.73,-,,
.105,.019,.024,.023,ADX,ADX Energy,.023,-.1,3685,.022,.023,-,,-,-,-,-1.93,-,,
.47,.14,.16,.14,AFR,African Energy Res cdi,.155,-,22584,.155,.16,-,,-,-,-,-1.92,-,,
.01,.004,.006,.005,AAE,Agri Energy,.005,-.1,10000,.005,.007,-,,-,-,-,-.23,-,,
.74,.12,.16,.15,AGR,Aguia Res,.15,-1,1000,.15,.18,-,,-,-,-,-9.22,-,,
12.30,4.66,5.84,5.70,AQG,Alacer Gold cdi,5.73,-16,2868,5.73,5.75,-,,-,-,-,28.59,20.0,,
.42,.23,.295,.285,AUQ,Alara Res,.285,-1,917,.285,.295,-,,-,-,-,-2.59,-,,
.203,.072,-,-,ALY,Alchemy Resources,.085,-,-,.084,.09,-,,-,-,-,-1.68,-,,
.11,.031,.056,.054,AYN,Alcyone Res,.054,-.1,51223,.054,.055,-,,-,-,-,-.52,-,,
.025,.008,.025,.02,AYNO,  opt may15,.025,+.5,12992,.022,.025,-,,-,-,-,-,-,,
.023,.011,.016,.015,AWD,Aleator Energy,.015,-,68852,.014,.015,-,,-,-,-,.05,30.0,,
