ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4313.6 at 2011-10-24T16:38:53. Report at Monday, October 24, 2011. Processed Wednesday at 2011-10-26T10:25:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.105,.125,.12,TDO,3D Oil,.12,-.5,132,.125,.135,-,,-,-,-,-.49,-,,
.062,.034,-,-,DDD,3D Res,.045,-,-,-,-,-,,-,-,-,-.33,-,,
.63,.15,.265,.26,ARH,A'asian Resources,.265,+.5,293,.255,.265,-,,-,-,-,-.07,-,,
.14,.017,.018,.017,AAM,A1 Minerals,.018,+.1,550,.017,.019,-,,-,-,-,-8.45,-,,
.068,.024,.063,.06,ABU,ABM Res,.062,+.3,130979,.062,.063,-,,-,-,-,-.41,-,,
.76,.165,.28,.26,ACB,A-Cap Res,.275,+1.5,6115,.275,.28,-,,-,-,-,-2.30,-,,
.46,.205,.325,.315,ACS,Accent Res,.32,-,808,.32,.325,-,,-,-,-,-.54,-,,
.025,.001,-,-,AEX,Acclaim Explore,.002,-,-,-,-,-,,-,-,-,-.50,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,-,-,,-,-,-,-,-,,
.245,.088,.12,.12,ACN,Acer Energy Ltd,.12,-,271,.12,.125,-,,-,-,-,-5.10,-,,
.124,.025,.03,.03,AIV,ActiveX,.03,-,2136,.03,.033,-,,-,-,-,-.95,-,,
.014,.002,-,-,AIVO,  opt jul12,.003,-,-,-,-,-,,-,-,-,-,-,,
.895,.525,.695,.67,ADU,Adamus Res,.68,+2.5,2353,.675,.69,-,,-,-,-,-12.33,-,,
.042,.02,.023,.023,ADD,Adavale Resources,.023,+.2,995,.024,.026,-,,-,.01,-,-.47,-,,
.80,.135,.505,.45,AAO,Adept Solutions,.45,-5.5,341,.42,.48,-,,-,-,-,-3.04,-,,
.16,.05,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
.185,.06,.135,.13,ADE,Adelaide Energy,.13,-.5,2696,.13,.135,-,,-,-,-,-4.62,-,,
.27,.07,.086,.086,ADN,Adelaide Res,.086,-.5,500,.085,.09,-,,-,-,-,-.98,-,,
1.95,.75,1.11,1.075,ABY,Aditya Birla,1.10,+4.5,3935,1.09,1.11,9.00,f,2.04,1.69,8.18,18.32,6.0,,
.097,.023,.048,.048,ADY,Admiralty Res,.048,-,1729,.047,.049,-,,-,-,-,2.84,1.7,,
.035,.006,-,-,AVD,Advance Energy,.008,-,-,.008,.01,-,,-,-.03,-,-4.44,-,,
.01,.001,-,-,AVDOA,  opt aug12,.002,-,-,-,-,-,,-,-,-,-,-,,
.13,.062,.098,.093,ADX,ADX Energy,.094,-.1,9650,.094,.095,-,,-,-,-,-1.57,-,,
1.045,.20,.37,.355,AFR,African Energy Res cdi,.365,+1,5872,.365,.37,-,,-,-,-,-1.58,-,,
.45,.165,.25,.24,AKI,African Iron,.25,+1,14884,.25,.255,-,,-,-,-,-2.70,-,,
