ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4913.3 at 16:37 27/4/2010  Report at 19:06 Tuesday 27/4/2010. Processed 19:55 Tuesday 27/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.086,0.20,0.19,TDO,3D Oil Ltd,0.20,,300,0.19,0.20,-,,-,-,-,-0.27,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.02,,-,0.02,0.021,-,,-,-,-,-1.9,-
0.109,0.023,0.065,0.065,AAO,A'asia Gold,0.065,0.5,187,0.06,0.075,-,,-,-,-,-1.28,-
0.012,0.012,-,-,AAOO,  opt apr13,0.012,,-,0.016,-,-,,-,-,-,-,-
0.70,0.375,0.47,0.455,ARH,A'asian Resour,0.455,,516,0.455,0.47,-,,-,-,-,-1.4,-
0.42,0.11,0.24,0.225,AAM,A1 Min Ltd,0.23,-0.5,4130,0.225,0.23,-,,-,-,-,-3.56,-
0.07,0.007,0.025,0.023,ABU,ABM Res NL,0.025,0.1,26665,0.024,0.025,-,,-,-,-,-4.09,-
0.25,0.14,-,-,AII,Abra Min Ltd,0.185,,-,0.145,0.18,-,,-,-,-,-1.94,-
0.60,0.25,0.375,0.37,ACB,A-Cap Res,0.37,,685,0.36,0.37,-,,-,0.14,-,-0.91,-
0.27,0.088,0.19,0.19,ACS,Accent Res NL,0.19,,60,0.19,0.195,-,,-,-,-,-1.53,-
0.029,0.004,0.017,0.016,AEX,Acclaim Explore,0.016,-0.1,13000,0.016,0.017,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.025,-,,-,-,-,-,-
-,-,-,-,AEXO,  opt jun10,-,,-,-,0.003,-,,-,-,-,-,-
0.14,0.05,0.12,0.12,AIV,Activex Ltd,0.12,0.5,3000,0.115,0.12,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.044,,-,0.02,0.049,-,,-,-,-,-,-
0.517,0.303,0.41,0.40,ADU,Adamus Res,0.40,-0.5,11418,0.40,0.415,-,,-,-,-,-12.87,-
0.065,0.018,0.045,0.038,ADD,Adavale Resource,0.045,0.6,3836,0.039,0.046,-,,-,0.02,-,-0.96,-
0.215,0.091,0.175,0.165,ADE,Adelaide Energy,0.165,,3820,0.165,0.17,-,,-,-,-,0.97,17.0
0.395,0.065,0.19,0.185,ADN,Adelaide Res,0.185,-0.5,3156,0.185,0.19,-,,-,-,-,-0.56,-
0.385,0.048,-,-,ADI,Adelphi Energy,0.295,,-,0.29,0.295,-,,-,-,-,-4.27,-
1.65,0.28,1.215,1.14,ABY,Aditya Birla,1.16,3.5,11437,1.16,1.18,-,,-,1.42,-,-17.34,-
0.037,0.009,0.011,0.01,ADY,Admiralty Res,0.01,-0.1,30585,0.01,0.011,-,,-,-,-,0.09,11.1
0.125,0.036,0.04,0.037,AVD,Advance Energy,0.037,-0.5,1333,0.037,0.049,-,,-,-,-,-3.1,-
1.24,0.50,0.60,0.58,AED,AED Oil Ltd,0.585,-1.5,5180,0.58,0.59,-,,-,1.03,-,-48.17,-
0.24,0.035,0.10,0.10,AFR,African Energy Res cdi,0.10,0.5,595,0.10,0.105,-,,-,-,-,-1.13,-
0.027,0.009,0.013,0.013,AAE,Agri Energy Ltd,0.013,,1654,0.013,0.014,-,,-,-,-,15.8,0.1
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.19,,-,0.185,0.22,-,,-,-,-,-1.34,-
-,-,-,-,ALGO,  opt mar13,-,,-,0.029,0.08,-,,-,-,-,-,-
0.25,0.048,-,-,AUQ,Alara Res Ltd,0.12,,-,0.12,0.135,-,,-,-,-,-1.9,-
1.27,0.05,0.695,0.65,ALY,Alchemy Resource,0.665,1,10434,0.66,0.665,-,,-,-,-,-3.2,-
0.96,0.002,0.42,0.38,ALYO,  opt aug10,0.41,2,925,0.405,0.43,-,,-,-,-,-,-
0.06,0.028,0.03,0.029,AYN,Alcyone Res Ltd,0.03,0.1,4677,0.029,0.03,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,-,-,,-,-,-,-,-
0.49,0.23,0.37,0.36,ALK,Alkane Res Ltd,0.365,,2527,0.36,0.365,-,,-,-,-,0.93,39.2
0.98,0.40,0.495,0.455,AGS,Alliance Res,0.47,1.5,4302,0.47,0.485,-,,-,-,-,-1.97,-
0.55,0.25,0.395,0.375,ALD,Allied Gold Ltd,0.385,1.5,7753,0.38,0.385,-,,-,0.26,-,-3.42,-
0.042,0.018,0.032,0.032,AYR,Alloy Res,0.032,,16800,0.032,0.035,-,,-,-,-,-0.62,-
0.37,0.067,0.275,0.26,AJM,Altura Min Ltd,0.275,,1482,0.27,0.275,-,,-,-,-,-5.11,-
0.08,0.005,0.009,0.007,AJMO,  opt may10,0.007,-0.2,5106,0.007,0.02,-,,-,-,-,-,-
